subject,relation,object
Vasily Aleksandrovich Prokhorov,has gender,male
Vasily Aleksandrovich Prokhorov,has occupation,editor
Majoran Vivekananthan,has gender,male
Majoran Vivekananthan,has occupation,editor
Hisao Ōsugi,has gender,male
Hisao Ōsugi,has occupation,editor
Luboš Stehlík,has gender,male
Luboš Stehlík,has occupation,editor
Matteo Rovella,has gender,male
Matteo Rovella,has occupation,editor
Jaroslav Foglar,has gender,male
Jaroslav Foglar,has occupation,editor
Louis-Balthazar de La Chevardière,has gender,male
Louis-Balthazar de La Chevardière,has occupation,editor
Robert Chandler,has gender,male
Robert Chandler,has occupation,editor
Noriaki Ikeda,has gender,male
Noriaki Ikeda,has occupation,editor
Terry Lee Erwin,has gender,male
Terry Lee Erwin,has occupation,editor
Arkadiy Bukhov,has gender,male
Arkadiy Bukhov,has occupation,editor
Garnik Ghazaryan,has gender,male
Garnik Ghazaryan,has occupation,editor
Hans Petter Hansen,has gender,male
Hans Petter Hansen,has occupation,editor
Jan Grossarth,has gender,male
Jan Grossarth,has occupation,editor
Reidar Foss,has gender,male
Reidar Foss,has occupation,editor
Q120606533,has gender,male
Q120606533,has occupation,editor
Raphaël Bourgois,has gender,male
Raphaël Bourgois,has occupation,editor
Jan Erik Knarbakk,has gender,male
Jan Erik Knarbakk,has occupation,editor
Grigoriy Khatanzeyskiy,has gender,male
Grigoriy Khatanzeyskiy,has occupation,editor
Jan Geurt Gaarlandt,has gender,male
Jan Geurt Gaarlandt,has occupation,editor
Radek Rejšek,has gender,male
Radek Rejšek,has occupation,editor
John G. Morris,has gender,male
John G. Morris,has occupation,editor
Ivan Herasymovych,has gender,male
Ivan Herasymovych,has occupation,editor
Dirk Pültau,has gender,male
Dirk Pültau,has occupation,editor
Ernst Keil,has gender,male
Ernst Keil,has occupation,editor
"Jonas Brunvoll, Sr.",has gender,male
"Jonas Brunvoll, Sr.",has occupation,editor
Juraj Rácz,has gender,male
Juraj Rácz,has occupation,editor
Gerhard Fredrik Witvogel,has gender,male
Gerhard Fredrik Witvogel,has occupation,editor
Thomas D'Almaine,has gender,male
Thomas D'Almaine,has occupation,editor
Johann Böhm,has gender,male
Johann Böhm,has occupation,editor
Eugène Troupenas,has gender,male
Eugène Troupenas,has occupation,editor
Jean-Baptiste Venier,has gender,male
Jean-Baptiste Venier,has occupation,editor
Fran Alonso,has gender,male
Fran Alonso,has occupation,editor
Eirik Langeland Fjeld,has gender,male
Eirik Langeland Fjeld,has occupation,editor
Pyotr Smirnov,has gender,male
Pyotr Smirnov,has occupation,editor
Kevin D. Williamson,has gender,male
Kevin D. Williamson,has occupation,editor
Gabriel Arevyan,has gender,male
Gabriel Arevyan,has occupation,editor
Tomáš Pospiszyl,has gender,male
Tomáš Pospiszyl,has occupation,editor
Gyula Pávai,has gender,male
Gyula Pávai,has occupation,editor
István Fejér,has gender,male
István Fejér,has occupation,editor
Maria Helena Schmidt,has gender,female
Maria Helena Schmidt,has occupation,editor
Anita Tešovičová,has gender,female
Anita Tešovičová,has occupation,editor
Kira Paramonova,has gender,female
Kira Paramonova,has occupation,editor
Svetlana Korshunova,has gender,female
Svetlana Korshunova,has occupation,editor
Michelle P. So,has gender,female
Michelle P. So,has occupation,editor
Irina Petrovskaya,has gender,female
Irina Petrovskaya,has occupation,editor
Anneli Rådestad,has gender,female
Anneli Rådestad,has occupation,editor
Isabel Oakeshott,has gender,female
Isabel Oakeshott,has occupation,editor
Lyudmila Glazovskaya,has gender,female
Lyudmila Glazovskaya,has occupation,editor
Alena Joukova,has gender,female
Alena Joukova,has occupation,editor
Minna Wettstein-Adelt,has gender,female
Minna Wettstein-Adelt,has occupation,editor
Valentina Pimanova,has gender,female
Valentina Pimanova,has occupation,editor
Jožka Jabůrková,has gender,female
Jožka Jabůrková,has occupation,editor
Lada Galina,has gender,female
Lada Galina,has occupation,editor
Živa Čebulj,has gender,female
Živa Čebulj,has occupation,editor
Heidi Hohner,has gender,female
Heidi Hohner,has occupation,editor
Svitlana Uvarova,has gender,female
Svitlana Uvarova,has occupation,editor
Akemi Saitō,has gender,female
Akemi Saitō,has occupation,editor
Radana Litošová,has gender,female
Radana Litošová,has occupation,editor
Larysa Ivshyna,has gender,female
Larysa Ivshyna,has occupation,editor
Judith Kerr,has gender,female
Judith Kerr,has occupation,editor
Kateřina Komárková,has gender,female
Kateřina Komárková,has occupation,editor
Toni Morrison,has gender,female
Toni Morrison,has occupation,editor
Khrystyna Stebelska,has gender,female
Khrystyna Stebelska,has occupation,editor
Ana 'Rokafella' Garcia,has gender,female
Ana 'Rokafella' Garcia,has occupation,editor
Susanna Erlandsson,has gender,female
Susanna Erlandsson,has occupation,editor
Sylwia Frołow,has gender,female
Sylwia Frołow,has occupation,editor
Lyudmila Mikhalyova,has gender,female
Lyudmila Mikhalyova,has occupation,editor
Márta Gergely,has gender,female
Márta Gergely,has occupation,editor
Ellen Datlow,has gender,female
Ellen Datlow,has occupation,editor
Larysa Briukhovetska,has gender,female
Larysa Briukhovetska,has occupation,editor
Xiaoling Zhang,has gender,female
Xiaoling Zhang,has occupation,editor
Barbara Orbison,has gender,female
Barbara Orbison,has occupation,editor
Ida Eliassen,has gender,female
Ida Eliassen,has occupation,editor
Dominique Browning,has gender,female
Dominique Browning,has occupation,editor
Heidit Kaio,has gender,female
Heidit Kaio,has occupation,editor
Élise Fraysse,has gender,female
Élise Fraysse,has occupation,editor
Sandra Gwyn,has gender,female
Sandra Gwyn,has occupation,editor
Anne-Marie Morice,has gender,female
Anne-Marie Morice,has occupation,editor
Paule Brière,has gender,female
Paule Brière,has occupation,editor
Daphne Lawless,has gender,female
Daphne Lawless,has occupation,editor
Kateřina Černá,has gender,female
Kateřina Černá,has occupation,editor
Jo Witek,has gender,female
Jo Witek,has occupation,editor
Ebba Theorin-Kolare,has gender,female
Ebba Theorin-Kolare,has occupation,editor
Ingvild H. Rishøi,has gender,female
Ingvild H. Rishøi,has occupation,editor
Mary Jo Salter,has gender,female
Mary Jo Salter,has occupation,editor
Kamila Značkovská-Neumannová,has gender,female
Kamila Značkovská-Neumannová,has occupation,editor
Krystyna Kuhn,has gender,female
Krystyna Kuhn,has occupation,editor
Maria Majocchi,has gender,female
Maria Majocchi,has occupation,editor
Anne Dujin,has gender,female
Anne Dujin,has occupation,editor
Hanne Wilhelm Hansen,has gender,female
Hanne Wilhelm Hansen,has occupation,editor
Roberta Myers,has gender,female
Roberta Myers,has occupation,editor
Adina Janovská,has gender,female
Adina Janovská,has occupation,editor
Sibylle Boden-Gerstner,has gender,female
Sibylle Boden-Gerstner,has occupation,editor
Q4212990,has gender,female
Q4212990,has occupation,editor
Elena Antalová,has gender,female
Elena Antalová,has occupation,editor
Olga Buzova,has gender,female
Olga Buzova,has occupation,editor
Merja Kinnunen,has gender,female
Merja Kinnunen,has occupation,editor
Unurtsetseg Naran,has gender,female
Unurtsetseg Naran,has occupation,editor
Victoria Davydova,has gender,female
Victoria Davydova,has occupation,editor
Monica Csango,has gender,female
Monica Csango,has occupation,editor
Brigitte Smadja,has gender,female
Brigitte Smadja,has occupation,editor
Markéta Bidlasová,has gender,female
Markéta Bidlasová,has occupation,editor
Tatyana Bek,has gender,female
Tatyana Bek,has occupation,editor
Q109494065,has gender,female
Q109494065,has occupation,editor
Codien Zwaardemaker-Visscher,has gender,female
Codien Zwaardemaker-Visscher,has occupation,editor
Seada Nourhussen,has gender,female
Seada Nourhussen,has occupation,editor
Jacqueline Rivière,has gender,female
Jacqueline Rivière,has occupation,editor
Dena Krupskaya,has gender,female
Dena Krupskaya,has occupation,editor
Eliška Pěnkavová,has gender,female
Eliška Pěnkavová,has occupation,editor
Hilde Sandvik,has gender,female
Hilde Sandvik,has occupation,editor
Gabriela Spustova Izakovicova,has gender,female
Gabriela Spustova Izakovicova,has occupation,editor
Taiara Farhana Tareque,has gender,female
Taiara Farhana Tareque,has occupation,editor
Susan Pierotti,has gender,female
Susan Pierotti,has occupation,editor
Nelly Černohorská,has gender,female
Nelly Černohorská,has occupation,editor
Eliška Rotbartová,has gender,female
Eliška Rotbartová,has occupation,editor
Hilde Marstrander,has gender,female
Hilde Marstrander,has occupation,editor
Magda Leja,has gender,female
Magda Leja,has occupation,editor
Chantal Rogerat,has gender,female
Chantal Rogerat,has occupation,editor
Dianne Bates,has gender,female
Dianne Bates,has occupation,editor
Tereza Kodlová,has gender,female
Tereza Kodlová,has occupation,editor
Ruth Nussinov,has gender,female
Ruth Nussinov,has occupation,editor
Kristýna Škodová,has gender,female
Kristýna Škodová,has occupation,editor
Barbora Dvořáková,has gender,female
Barbora Dvořáková,has occupation,editor
Iulia Soare,has gender,female
Iulia Soare,has occupation,editor
Clara Bohm-Schuch,has gender,female
Clara Bohm-Schuch,has occupation,editor
Elaine Welteroth Singletary,has gender,female
Elaine Welteroth Singletary,has occupation,editor
Éva Farkas Wellmann,has gender,female
Éva Farkas Wellmann,has occupation,editor
Anna B. Jenssen,has gender,female
Anna B. Jenssen,has occupation,editor
Irena Lesnevskaya,has gender,female
Irena Lesnevskaya,has occupation,editor
Žaneta Dvořáková,has gender,female
Žaneta Dvořáková,has occupation,editor
Raisa Struchkova,has gender,female
Raisa Struchkova,has occupation,editor
Alenka Glazer,has gender,female
Alenka Glazer,has occupation,editor
Maria Eisner,has gender,female
Maria Eisner,has occupation,editor
Lyubov Arkus,has gender,female
Lyubov Arkus,has occupation,editor
Christine Kristoffersen Hansen,has gender,female
Christine Kristoffersen Hansen,has occupation,editor
Q106764089,has gender,female
Q106764089,has occupation,editor
Juliet Richters,has gender,female
Juliet Richters,has occupation,editor
Carmen Verde Arocha,has gender,female
Carmen Verde Arocha,has occupation,editor
Anna Tsuboi,has gender,female
Anna Tsuboi,has occupation,editor
Elliot Lillico,has gender,male
Elliot Lillico,has occupation,farmer
Muhammed edh-Dhib,has gender,male
Muhammed edh-Dhib,has occupation,farmer
Jean-Baptiste Van Mons,has gender,male
Jean-Baptiste Van Mons,has occupation,farmer
Claude Martin Roblin,has gender,male
Claude Martin Roblin,has occupation,farmer
Sebastian Binz,has gender,male
Sebastian Binz,has occupation,farmer
David Armitage Bannerman,has gender,male
David Armitage Bannerman,has occupation,farmer
Jakob Geiger,has gender,male
Jakob Geiger,has occupation,farmer
Maurice Lagathu,has gender,male
Maurice Lagathu,has occupation,farmer
Earle Drope,has gender,male
Earle Drope,has occupation,farmer
Philipp Heinrich Dunker,has gender,male
Philipp Heinrich Dunker,has occupation,farmer
Gustav Roesicke,has gender,male
Gustav Roesicke,has occupation,farmer
Cowboy Morgan Evans,has gender,male
Cowboy Morgan Evans,has occupation,farmer
István Frendel,has gender,male
István Frendel,has occupation,farmer
Barry Wakelin,has gender,male
Barry Wakelin,has occupation,farmer
Reinhard Szibor,has gender,male
Reinhard Szibor,has occupation,farmer
Dan Taylor,has gender,male
Dan Taylor,has occupation,farmer
Eric Spooner,has gender,male
Eric Spooner,has occupation,farmer
Józef Strumiłło,has gender,male
Józef Strumiłło,has occupation,farmer
Luis Rodolfo Lazo Maldonado,has gender,male
Luis Rodolfo Lazo Maldonado,has occupation,farmer
Joseph Thoma,has gender,male
Joseph Thoma,has occupation,farmer
Peter Stumpp,has gender,male
Peter Stumpp,has occupation,farmer
Erich Haagensen Jaabech,has gender,male
Erich Haagensen Jaabech,has occupation,farmer
Otto Weber,has gender,male
Otto Weber,has occupation,farmer
Kurt Nietner,has gender,male
Kurt Nietner,has occupation,farmer
Josh Ostrovsky,has gender,male
Josh Ostrovsky,has occupation,farmer
Cliff Downey,has gender,male
Cliff Downey,has occupation,farmer
John Hutchinson,has gender,male
John Hutchinson,has occupation,farmer
Billy the Kid,has gender,male
Billy the Kid,has occupation,farmer
George Shenton Sr.,has gender,male
George Shenton Sr.,has occupation,farmer
Richard Gavin Reid,has gender,male
Richard Gavin Reid,has occupation,farmer
François Caron,has gender,male
François Caron,has occupation,farmer
Romuald Montézuma Gendron,has gender,male
Romuald Montézuma Gendron,has occupation,farmer
Balz Stäger,has gender,male
Balz Stäger,has occupation,farmer
Franz Kalchmair,has gender,male
Franz Kalchmair,has occupation,farmer
Q41186578,has gender,male
Q41186578,has occupation,farmer
Frank Schepke,has gender,male
Frank Schepke,has occupation,farmer
Phillip Dutton,has gender,male
Phillip Dutton,has occupation,farmer
Friedhelm Ortgies,has gender,male
Friedhelm Ortgies,has occupation,farmer
Martin Nielsen,has gender,male
Martin Nielsen,has occupation,farmer
Grant Wright Christian,has gender,male
Grant Wright Christian,has occupation,farmer
Gerard Lynch,has gender,male
Gerard Lynch,has occupation,farmer
Ramon Alfredo Capetillo Mora,has gender,male
Ramon Alfredo Capetillo Mora,has occupation,farmer
Johann Blümel,has gender,male
Johann Blümel,has occupation,farmer
Stanisław Wóycicki,has gender,male
Stanisław Wóycicki,has occupation,farmer
Marcus Grønvold,has gender,male
Marcus Grønvold,has occupation,farmer
Ellis Corman,has gender,male
Ellis Corman,has occupation,farmer
Gilbert Clarat,has gender,male
Gilbert Clarat,has occupation,farmer
Charles Goodnight,has gender,male
Charles Goodnight,has occupation,farmer
Aleksander Skibniewski,has gender,male
Aleksander Skibniewski,has occupation,farmer
George John Edwin Clark,has gender,male
George John Edwin Clark,has occupation,farmer
Gustav Voigts,has gender,male
Gustav Voigts,has occupation,farmer
Rinaldo Werner,has gender,male
Rinaldo Werner,has occupation,farmer
George Fergusson Wilson,has gender,male
George Fergusson Wilson,has occupation,farmer
Alfred Verwee,has gender,male
Alfred Verwee,has occupation,farmer
Steve Miller,has gender,male
Steve Miller,has occupation,farmer
Georg Katz,has gender,male
Georg Katz,has occupation,farmer
Kristofer Sjursson Hjeltnes,has gender,male
Kristofer Sjursson Hjeltnes,has occupation,farmer
Sam Neill,has gender,male
Sam Neill,has occupation,farmer
Sol Orwell,has gender,male
Sol Orwell,has occupation,farmer
Aron Christoffer Gunnarsson,has gender,male
Aron Christoffer Gunnarsson,has occupation,farmer
Jean-Yves Meignen,has gender,male
Jean-Yves Meignen,has occupation,farmer
Carl von Frey,has gender,male
Carl von Frey,has occupation,farmer
Johann Samuel Gruner,has gender,male
Johann Samuel Gruner,has occupation,farmer
Gideon von Camuzi,has gender,male
Gideon von Camuzi,has occupation,farmer
Martyn Rix,has gender,male
Martyn Rix,has occupation,farmer
Karl Friedrich Schenck,has gender,male
Karl Friedrich Schenck,has occupation,farmer
Félix Depardon,has gender,male
Félix Depardon,has occupation,farmer
Alfred Brandt,has gender,male
Alfred Brandt,has occupation,farmer
Friedrich von Mertens,has gender,male
Friedrich von Mertens,has occupation,farmer
Theodor Robert Grosewsky,has gender,male
Theodor Robert Grosewsky,has occupation,farmer
Just Ušaj,has gender,male
Just Ušaj,has occupation,farmer
Jørgen Jørgensen,has gender,male
Jørgen Jørgensen,has occupation,farmer
Richard Maatsch,has gender,male
Richard Maatsch,has occupation,farmer
Krishna Lal Chadha,has gender,male
Krishna Lal Chadha,has occupation,farmer
Jørgen Knem,has gender,male
Jørgen Knem,has occupation,farmer
Etienne Duval,has gender,male
Etienne Duval,has occupation,farmer
Đorđe Martinović,has gender,male
Đorđe Martinović,has occupation,farmer
Yves Le Cozannet,has gender,male
Yves Le Cozannet,has occupation,farmer
Herbert Schaffran,has gender,male
Herbert Schaffran,has occupation,farmer
Ricardo Segundo Bustos Martinez,has gender,male
Ricardo Segundo Bustos Martinez,has occupation,farmer
Albrecht Block,has gender,male
Albrecht Block,has occupation,farmer
Karl Otto Rohland,has gender,male
Karl Otto Rohland,has occupation,farmer
Robert Bouquillon,has gender,male
Robert Bouquillon,has occupation,farmer
Stanislas Moussé,has gender,male
Stanislas Moussé,has occupation,farmer
E.D. Gleason,has gender,male
E.D. Gleason,has occupation,farmer
Edmond Mazure,has gender,male
Edmond Mazure,has occupation,farmer
John White Abbott,has gender,male
John White Abbott,has occupation,farmer
Philipp Meyer,has gender,male
Philipp Meyer,has occupation,farmer
Anders Olsen,has gender,male
Anders Olsen,has occupation,farmer
François Désiré Chardine,has gender,male
François Désiré Chardine,has occupation,farmer
Gurdev Khush,has gender,male
Gurdev Khush,has occupation,farmer
Uwe Scheuch,has gender,male
Uwe Scheuch,has occupation,farmer
Wilhelm von Schlenther,has gender,male
Wilhelm von Schlenther,has occupation,farmer
Anson Leung,has gender,male
Anson Leung,has occupation,farmer
Burt Wendell Fansher,has gender,male
Burt Wendell Fansher,has occupation,farmer
Bernard Lauret,has gender,male
Bernard Lauret,has occupation,farmer
Ole Olsen Evenstad,has gender,male
Ole Olsen Evenstad,has occupation,farmer
Johann August Schnittspahn,has gender,male
Johann August Schnittspahn,has occupation,farmer
Alfred Desbaillets,has gender,male
Alfred Desbaillets,has occupation,farmer
Adolfo De Carolis,has gender,male
Adolfo De Carolis,has occupation,farmer
Manda Klancir,has gender,female
Manda Klancir,has occupation,farmer
Jo Sanghi,has gender,female
Jo Sanghi,has occupation,farmer
Mana Takatsuka,has gender,female
Mana Takatsuka,has occupation,farmer
Hortense Gezelle,has gender,female
Hortense Gezelle,has occupation,farmer
Mai Ueno,has gender,female
Mai Ueno,has occupation,farmer
Anne Armstrong,has gender,female
Anne Armstrong,has occupation,farmer
Yūka Sugisawa,has gender,female
Yūka Sugisawa,has occupation,farmer
Jamaica Kincaid,has gender,female
Jamaica Kincaid,has occupation,farmer
Haruna Jitsu,has gender,female
Haruna Jitsu,has occupation,farmer
Haruka Kano,has gender,female
Haruka Kano,has occupation,farmer
Kaoru Sumiya,has gender,female
Kaoru Sumiya,has occupation,farmer
Jódís Sveinsdóttir,has gender,female
Jódís Sveinsdóttir,has occupation,farmer
Q21710248,has gender,female
Q21710248,has occupation,farmer
Christina Gregg,has gender,female
Christina Gregg,has occupation,farmer
Q16170523,has gender,female
Q16170523,has occupation,farmer
Hiroko Yoshino,has gender,female
Hiroko Yoshino,has occupation,farmer
Yuri Sakurai,has gender,female
Yuri Sakurai,has occupation,farmer
Benoîte Rencurel,has gender,female
Benoîte Rencurel,has occupation,farmer
Cecylia Krzemińska,has gender,female
Cecylia Krzemińska,has occupation,farmer
Mayuko Saitō,has gender,female
Mayuko Saitō,has occupation,farmer
Q27952076,has gender,female
Q27952076,has occupation,farmer
Maryam Hasanova,has gender,female
Maryam Hasanova,has occupation,farmer
Alena Suchánková,has gender,female
Alena Suchánková,has occupation,farmer
Teklya Frankiv,has gender,female
Teklya Frankiv,has occupation,farmer
Yukiko Hachisuka,has gender,female
Yukiko Hachisuka,has occupation,farmer
Juliana Spriet,has gender,female
Juliana Spriet,has occupation,farmer
Chinatsu Nakamura,has gender,female
Chinatsu Nakamura,has occupation,farmer
Iria Nagahama,has gender,female
Iria Nagahama,has occupation,farmer
Emilie Reinbeck,has gender,female
Emilie Reinbeck,has occupation,farmer
Kaori Satō,has gender,female
Kaori Satō,has occupation,farmer
Meri Kharchilava,has gender,female
Meri Kharchilava,has occupation,farmer
M.J. Kuhn,has gender,female
M.J. Kuhn,has occupation,farmer
Adezuita Pereira de Oliveira,has gender,female
Adezuita Pereira de Oliveira,has occupation,farmer
Dorothy Renton,has gender,female
Dorothy Renton,has occupation,farmer
Sabine Zeller,has gender,female
Sabine Zeller,has occupation,farmer
Ayano Washizu,has gender,female
Ayano Washizu,has occupation,farmer
Constance L. Kirker,has gender,female
Constance L. Kirker,has occupation,farmer
Elsa Lévy,has gender,female
Elsa Lévy,has occupation,farmer
May-Eliane de Lencquesaing,has gender,female
May-Eliane de Lencquesaing,has occupation,farmer
Q12612785,has gender,female
Q12612785,has occupation,farmer
Q21709854,has gender,female
Q21709854,has occupation,farmer
Nadia Lussaud,has gender,female
Nadia Lussaud,has occupation,farmer
Anne Windfohr Marion,has gender,female
Anne Windfohr Marion,has occupation,farmer
Nora Kiladze,has gender,female
Nora Kiladze,has occupation,farmer
Risa Aise,has gender,female
Risa Aise,has occupation,farmer
Nicole Tapon,has gender,female
Nicole Tapon,has occupation,farmer
Minami Kawase,has gender,female
Minami Kawase,has occupation,farmer
Louise Decrausaz,has gender,female
Louise Decrausaz,has occupation,farmer
Q97441053,has gender,female
Q97441053,has occupation,farmer
Kateřina Steff,has gender,female
Kateřina Steff,has occupation,farmer
Q16081172,has gender,female
Q16081172,has occupation,farmer
Gulandam Amiraslanov,has gender,female
Gulandam Amiraslanov,has occupation,farmer
Josefine Bockting,has gender,female
Josefine Bockting,has occupation,farmer
Céline Gormally,has gender,female
Céline Gormally,has occupation,farmer
Gertrude Cope,has gender,female
Gertrude Cope,has occupation,farmer
Colah B Tawkin,has gender,female
Colah B Tawkin,has occupation,farmer
Alena Anežka Gajdušková,has gender,female
Alena Anežka Gajdušková,has occupation,farmer
Kirsten Fründt,has gender,female
Kirsten Fründt,has occupation,farmer
Ai Haruna,has gender,female
Ai Haruna,has occupation,farmer
Mun Ga-gyeong,has gender,female
Mun Ga-gyeong,has occupation,farmer
Jurandina,has gender,female
Jurandina,has occupation,farmer
Küngold Kern,has gender,female
Küngold Kern,has occupation,farmer
Anne-Marie Nageleisen,has gender,female
Anne-Marie Nageleisen,has occupation,farmer
Yekaterina Senega,has gender,female
Yekaterina Senega,has occupation,farmer
Hendrika Grevink,has gender,female
Hendrika Grevink,has occupation,farmer
Andrée Trapet,has gender,female
Andrée Trapet,has occupation,farmer
Miyabi Kondo,has gender,female
Miyabi Kondo,has occupation,farmer
Saori Furuya,has gender,female
Saori Furuya,has occupation,farmer
Marija Mijot,has gender,female
Marija Mijot,has occupation,farmer
Yūko Momokawa,has gender,female
Yūko Momokawa,has occupation,farmer
Megumi Matsuoka,has gender,female
Megumi Matsuoka,has occupation,farmer
Marie Čechová,has gender,female
Marie Čechová,has occupation,farmer
Lena Baker,has gender,female
Lena Baker,has occupation,farmer
Virginie Maignien,has gender,female
Virginie Maignien,has occupation,farmer
Q16172304,has gender,female
Q16172304,has occupation,farmer
Jeanne Oussoren,has gender,female
Jeanne Oussoren,has occupation,farmer
Yōko Mikami,has gender,female
Yōko Mikami,has occupation,farmer
Marryn Mathis,has gender,female
Marryn Mathis,has occupation,farmer
Petronela van Muylder,has gender,female
Petronela van Muylder,has occupation,farmer
Camille-Anais Raoust,has gender,female
Camille-Anais Raoust,has occupation,farmer
Lee Yeon-yun,has gender,female
Lee Yeon-yun,has occupation,farmer
Ayane Nishii,has gender,female
Ayane Nishii,has occupation,farmer
Kim Yu-yeon,has gender,female
Kim Yu-yeon,has occupation,farmer
Francine Fromond,has gender,female
Francine Fromond,has occupation,farmer
Léa Bernichon,has gender,female
Léa Bernichon,has occupation,farmer
Caroline Rose Foster,has gender,female
Caroline Rose Foster,has occupation,farmer
Kozue Harada,has gender,female
Kozue Harada,has occupation,farmer
Miku Kamiya,has gender,female
Miku Kamiya,has occupation,farmer
Madalena Santos Reinbold,has gender,female
Madalena Santos Reinbold,has occupation,farmer
Miyuki Kiyohara,has gender,female
Miyuki Kiyohara,has occupation,farmer
Rina Hazuki,has gender,female
Rina Hazuki,has occupation,farmer
Dora Flinner,has gender,female
Dora Flinner,has occupation,farmer
Yōko Takase,has gender,female
Yōko Takase,has occupation,farmer
Belle Gunness,has gender,female
Belle Gunness,has occupation,farmer
Joo Da-ha,has gender,female
Joo Da-ha,has occupation,farmer
Yuk Ji-hye,has gender,female
Yuk Ji-hye,has occupation,farmer
Yukina Kurimi,has gender,female
Yukina Kurimi,has occupation,farmer
Catherine Hill,has gender,female
Catherine Hill,has occupation,farmer
Shoko Okasaki,has gender,female
Shoko Okasaki,has occupation,farmer
Anna Müller,has gender,female
Anna Müller,has occupation,farmer
Josef Vacek,has gender,male
Josef Vacek,has occupation,hairdresser
Adam A. Schjølberg,has gender,male
Adam A. Schjølberg,has occupation,hairdresser
Ricard Simó i Bach,has gender,male
Ricard Simó i Bach,has occupation,hairdresser
Frank Padilha,has gender,male
Frank Padilha,has occupation,hairdresser
Jose Solano de Oliveira,has gender,male
Jose Solano de Oliveira,has occupation,hairdresser
Gustav Wuckic,has gender,male
Gustav Wuckic,has occupation,hairdresser
Brad Mondo,has gender,male
Brad Mondo,has occupation,hairdresser
Joshua Galvin,has gender,male
Joshua Galvin,has occupation,hairdresser
Scott W. Farley,has gender,male
Scott W. Farley,has occupation,hairdresser
Christien Tinsley,has gender,male
Christien Tinsley,has occupation,hairdresser
Kang Chang-gu,has gender,male
Kang Chang-gu,has occupation,hairdresser
Frank Zucholowsky,has gender,male
Frank Zucholowsky,has occupation,hairdresser
Vincent Baudoux,has gender,male
Vincent Baudoux,has occupation,hairdresser
Harald Klute,has gender,male
Harald Klute,has occupation,hairdresser
Daniel Galvin,has gender,male
Daniel Galvin,has occupation,hairdresser
Florian Zeughan,has gender,male
Florian Zeughan,has occupation,hairdresser
Kerimcan Durmaz,has gender,male
Kerimcan Durmaz,has occupation,hairdresser
Jim Hutton,has gender,male
Jim Hutton,has occupation,hairdresser
Karsten Reinert,has gender,male
Karsten Reinert,has occupation,hairdresser
Kläre Fußbach,has gender,male
Kläre Fußbach,has occupation,hairdresser
Guido Lorenzo Giovanni Battista Cogito,has gender,male
Guido Lorenzo Giovanni Battista Cogito,has occupation,hairdresser
Václav Macík,has gender,male
Václav Macík,has occupation,hairdresser
Martí Vicenç Vilanova,has gender,male
Martí Vicenç Vilanova,has occupation,hairdresser
Maxwell Agomor,has gender,male
Maxwell Agomor,has occupation,hairdresser
Vittorio Sodano,has gender,male
Vittorio Sodano,has occupation,hairdresser
Alexander Pekarek,has gender,male
Alexander Pekarek,has occupation,hairdresser
Timo Pfaff,has gender,male
Timo Pfaff,has occupation,hairdresser
Yūsuke Suga,has gender,male
Yūsuke Suga,has occupation,hairdresser
Maurice Stein,has gender,male
Maurice Stein,has occupation,hairdresser
Roman Braunhofer,has gender,male
Roman Braunhofer,has occupation,hairdresser
Karl Weitschat,has gender,male
Karl Weitschat,has occupation,hairdresser
Miss Abby OMG,has gender,male
Miss Abby OMG,has occupation,hairdresser
Michael Westmore,has gender,male
Michael Westmore,has occupation,hairdresser
Lluís Llongueras Batlle,has gender,male
Lluís Llongueras Batlle,has occupation,hairdresser
Fritz Jelinek,has gender,male
Fritz Jelinek,has occupation,hairdresser
Karl-Heinz Hensel,has gender,male
Karl-Heinz Hensel,has occupation,hairdresser
Jay Manuel,has gender,male
Jay Manuel,has occupation,hairdresser
Dave Elsey,has gender,male
Dave Elsey,has occupation,hairdresser
David Martí,has gender,male
David Martí,has occupation,hairdresser
Balthasar Graf,has gender,male
Balthasar Graf,has occupation,hairdresser
Ronaldo Abreu,has gender,male
Ronaldo Abreu,has occupation,hairdresser
Andrey Drykin,has gender,male
Andrey Drykin,has occupation,hairdresser
Leonhard Wiemann,has gender,male
Leonhard Wiemann,has occupation,hairdresser
Felix Poppel,has gender,male
Felix Poppel,has occupation,hairdresser
Heinrich Heitfeld,has gender,male
Heinrich Heitfeld,has occupation,hairdresser
Lucien Martel,has gender,male
Lucien Martel,has occupation,hairdresser
Greg Funk,has gender,male
Greg Funk,has occupation,hairdresser
Max Heiland,has gender,male
Max Heiland,has occupation,hairdresser
Vladimír Wittgruber,has gender,male
Vladimír Wittgruber,has occupation,hairdresser
Vladimir Kepinsky,has gender,male
Vladimir Kepinsky,has occupation,hairdresser
Rick Glassman,has gender,male
Rick Glassman,has occupation,hairdresser
Adreano Carboni,has gender,male
Adreano Carboni,has occupation,hairdresser
Tadiwos Belete,has gender,male
Tadiwos Belete,has occupation,hairdresser
Edouard F. Henriques,has gender,male
Edouard F. Henriques,has occupation,hairdresser
Takeharu Higashiwada,has gender,male
Takeharu Higashiwada,has occupation,hairdresser
Anthony Turner,has gender,male
Anthony Turner,has occupation,hairdresser
Sydney Guilaroff,has gender,male
Sydney Guilaroff,has occupation,hairdresser
Thirawat Loetwanitkun,has gender,male
Thirawat Loetwanitkun,has occupation,hairdresser
Hervé Boudon,has gender,male
