subject,relation,object
Veijo Jäsberg,has occupation,janitor
Christiaan Stokhuijzen,has gender,male
Christiaan Stokhuijzen,has occupation,janitor
Aasmund Wiik,has gender,male
Aasmund Wiik,has occupation,janitor
Emanuel Sörling,has gender,male
Emanuel Sörling,has occupation,janitor
Emílio,has gender,male
Emílio,has occupation,janitor
Frank Jenner,has gender,male
Frank Jenner,has occupation,janitor
Louis Payer,has gender,male
Louis Payer,has occupation,janitor
Kalle Hämäläinen,has gender,male
Kalle Hämäläinen,has occupation,janitor
Leonard Andrew Lattin,has gender,male
Leonard Andrew Lattin,has occupation,janitor
Q124309941,has gender,male
Q124309941,has occupation,janitor
Juvenal Chavez,has gender,male
Juvenal Chavez,has occupation,janitor
Hjalmar Carlsson,has gender,male
Hjalmar Carlsson,has occupation,janitor
Q130298737,has gender,male
Q130298737,has occupation,janitor
Johannes Moolenbeek,has gender,male
Johannes Moolenbeek,has occupation,janitor
Max Adolf Hirsch,has gender,male
Max Adolf Hirsch,has occupation,janitor
Johan Peter Forssell,has gender,male
Johan Peter Forssell,has occupation,janitor
Gregor Nagele,has gender,male
Gregor Nagele,has occupation,janitor
Johann Christoph Fricke,has gender,male
Johann Christoph Fricke,has occupation,janitor
Arthur Carl,has gender,male
Arthur Carl,has occupation,janitor
Willie Williams,has gender,male
Willie Williams,has occupation,janitor
Doug Walker,has gender,male
Doug Walker,has occupation,janitor
Adam Świąder,has gender,male
Adam Świąder,has occupation,janitor
Rosa Maria da Silva,has gender,female
Rosa Maria da Silva,has occupation,janitor
Erzsébet Bősze,has gender,female
Erzsébet Bősze,has occupation,janitor
Marinalva Pereira da Silva,has gender,female
Marinalva Pereira da Silva,has occupation,janitor
Daniel (Mansson) Ekman,has gender,male
Daniel (Mansson) Ekman,has occupation,laborer
Fritz Wilhelm Reisgies,has gender,male
Fritz Wilhelm Reisgies,has occupation,laborer
Lewin Dedeke,has gender,male
Lewin Dedeke,has occupation,laborer
Q120614595,has gender,male
Q120614595,has occupation,laborer
Thomas Germain,has gender,male
Thomas Germain,has occupation,laborer
Konstantin Krjukov,has gender,male
Konstantin Krjukov,has occupation,laborer
Antonio Arrabal,has gender,male
Antonio Arrabal,has occupation,laborer
Manfred Seidl,has gender,male
Manfred Seidl,has occupation,laborer
Christian Mittermeier,has gender,male
Christian Mittermeier,has occupation,laborer
Q124221208,has gender,male
Q124221208,has occupation,laborer
Marc Rennhack,has gender,male
Marc Rennhack,has occupation,laborer
Moritz Watrinet,has gender,male
Moritz Watrinet,has occupation,laborer
Nicholas Hilliard,has gender,male
Nicholas Hilliard,has occupation,laborer
Károly Szabó,has gender,male
Károly Szabó,has occupation,laborer
Carl Schuhmann,has gender,male
Carl Schuhmann,has occupation,laborer
John Roettiers,has gender,male
John Roettiers,has occupation,laborer
Jan Skaloš,has gender,male
Jan Skaloš,has occupation,laborer
Alcide Bontou,has gender,male
Alcide Bontou,has occupation,laborer
Pete Spence,has gender,male
Pete Spence,has occupation,laborer
Shinmon Tatsugorō,has gender,male
Shinmon Tatsugorō,has occupation,laborer
Hoodoo Brown,has gender,male
Hoodoo Brown,has occupation,laborer
Adam Mayr,has gender,male
Adam Mayr,has occupation,laborer
Marc Castellnou Ribau,has gender,male
Marc Castellnou Ribau,has occupation,laborer
Ernesto Endara,has gender,male
Ernesto Endara,has occupation,laborer
Miroslav Haken,has gender,male
Miroslav Haken,has occupation,laborer
Oldřich Treutner,has gender,male
Oldřich Treutner,has occupation,laborer
Toussaint Testard,has gender,male
Toussaint Testard,has occupation,laborer
George Kirchmair,has gender,male
George Kirchmair,has occupation,laborer
Václav Hlaváč,has gender,male
Václav Hlaváč,has occupation,laborer
Alberto Saiz,has gender,male
Alberto Saiz,has occupation,laborer
Folkwin Wendland,has gender,male
Folkwin Wendland,has occupation,laborer
Honoré Dufin,has gender,male
Honoré Dufin,has occupation,laborer
Jan Czymerman,has gender,male
Jan Czymerman,has occupation,laborer
Jakob Rinz,has gender,male
Jakob Rinz,has occupation,laborer
Anette Mülbaier,has gender,female
Anette Mülbaier,has occupation,laborer
Liliana Battle,has gender,female
Liliana Battle,has occupation,laborer
Felicita Kalinšek,has gender,female
Felicita Kalinšek,has occupation,laborer
Choumicha Chafaï,has gender,female
Choumicha Chafaï,has occupation,laborer
Françoise Mabille,has gender,female
Françoise Mabille,has occupation,laborer
Marsia Taha,has gender,female
Marsia Taha,has occupation,laborer
Eric Cantor,has gender,male
Eric Cantor,has occupation,lawyer
José Calvo Sotelo,has gender,male
José Calvo Sotelo,has occupation,lawyer
Andreas Stoch,has gender,male
Andreas Stoch,has occupation,lawyer
Juho Kusti Paasikivi,has gender,male
Juho Kusti Paasikivi,has occupation,lawyer
Michael M. Wood,has gender,male
Michael M. Wood,has occupation,lawyer
Kōjirō Nishimura,has gender,male
Kōjirō Nishimura,has occupation,lawyer
Gordon H. Smith,has gender,male
Gordon H. Smith,has occupation,lawyer
Sotir Tsatsarov,has gender,male
Sotir Tsatsarov,has occupation,lawyer
Fouad Mebazaa,has gender,male
Fouad Mebazaa,has occupation,lawyer
Mamerto Cerezo Abad,has gender,male
Mamerto Cerezo Abad,has occupation,lawyer
John W. Stevenson,has gender,male
John W. Stevenson,has occupation,lawyer
Aristóbulo del Valle,has gender,male
Aristóbulo del Valle,has occupation,lawyer
Eduard Hupertz,has gender,male
Eduard Hupertz,has occupation,lawyer
Karl Koch,has gender,male
Karl Koch,has occupation,lawyer
Horst Arnold,has gender,male
Horst Arnold,has occupation,lawyer
Friedrich Justus Perels,has gender,male
Friedrich Justus Perels,has occupation,lawyer
Francisco de Sá Carneiro,has gender,male
Francisco de Sá Carneiro,has occupation,lawyer
Masaharu Hino,has gender,male
Masaharu Hino,has occupation,lawyer
Jules Van Volxem,has gender,male
Jules Van Volxem,has occupation,lawyer
Ebenezer Storry Hay,has gender,male
Ebenezer Storry Hay,has occupation,lawyer
Hans Georg Rupp,has gender,male
Hans Georg Rupp,has occupation,lawyer
Antonio Amorth,has gender,male
Antonio Amorth,has occupation,lawyer
Edward Charles Rigby,has gender,male
Edward Charles Rigby,has occupation,lawyer
Kichiemon Ishikawa,has gender,male
Kichiemon Ishikawa,has occupation,lawyer
Adolph Olson Eberhart,has gender,male
Adolph Olson Eberhart,has occupation,lawyer
Clement Taylor Smythe,has gender,male
Clement Taylor Smythe,has occupation,lawyer
Manuel Portela Valladares,has gender,male
Manuel Portela Valladares,has occupation,lawyer
Christopher P. Rodgers,has gender,male
Christopher P. Rodgers,has occupation,lawyer
J. W. Harris,has gender,male
J. W. Harris,has occupation,lawyer
Henry A. Cooper,has gender,male
Henry A. Cooper,has occupation,lawyer
William Barton Wade Dent,has gender,male
William Barton Wade Dent,has occupation,lawyer
Spencer Batiste,has gender,male
Spencer Batiste,has occupation,lawyer
Denis Oswald,has gender,male
Denis Oswald,has occupation,lawyer
Hiroshi Suekawa,has gender,male
Hiroshi Suekawa,has occupation,lawyer
Islam Dashkin,has gender,male
Islam Dashkin,has occupation,lawyer
Edward Butler,has gender,male
Edward Butler,has occupation,lawyer
Isabelle Ameganvi,has gender,female
Isabelle Ameganvi,has occupation,lawyer
Patricia Guerrero,has gender,female
Patricia Guerrero,has occupation,lawyer
Meron Abdi,has gender,female
Meron Abdi,has occupation,lawyer
Ruth Bader Ginsburg,has gender,female
Ruth Bader Ginsburg,has occupation,lawyer
Ludwig Greve,has gender,male
Ludwig Greve,has occupation,librarian
Harald Strätz,has gender,male
Harald Strätz,has occupation,librarian
Hugo Blotius,has gender,male
Hugo Blotius,has occupation,librarian
Eugene Bouvy,has gender,male
Eugene Bouvy,has occupation,librarian
Friedrich Zoepfl,has gender,male
Friedrich Zoepfl,has occupation,librarian
Lubomír Emil Havlík,has gender,male
Lubomír Emil Havlík,has occupation,librarian
Rudolf of Fulda,has gender,male
Rudolf of Fulda,has occupation,librarian
Gérard Herzhaft,has gender,male
Gérard Herzhaft,has occupation,librarian
Karl Johan Laurentius Torin,has gender,male
Karl Johan Laurentius Torin,has occupation,librarian
Jean Joseph Dussault,has gender,male
Jean Joseph Dussault,has occupation,librarian
Wolfgang Metz,has gender,male
Wolfgang Metz,has occupation,librarian
Ogan Stepanovich Chubar'ian,has gender,male
Ogan Stepanovich Chubar'ian,has occupation,librarian
Hartwig Hirschfeld,has gender,male
Hartwig Hirschfeld,has occupation,librarian
Franz Schnorr von Carolsfeld,has gender,male
Franz Schnorr von Carolsfeld,has occupation,librarian
Félix Desvernay,has gender,male
Félix Desvernay,has occupation,librarian
Dániel Cornides,has gender,male
Dániel Cornides,has occupation,librarian
Patrick Danowski,has gender,male
Patrick Danowski,has occupation,librarian
Fritz Milkau,has gender,male
Fritz Milkau,has occupation,librarian
Christoph Mackert,has gender,male
Christoph Mackert,has occupation,librarian
Andrzej Nowak,has gender,male
Andrzej Nowak,has occupation,librarian
Christian Kössler,has gender,male
Christian Kössler,has occupation,librarian
Charles Henry Tawney,has gender,male
Charles Henry Tawney,has occupation,librarian
Alfons Serra i Baldó,has gender,male
Alfons Serra i Baldó,has occupation,librarian
Albrecht von Haller,has gender,male
Albrecht von Haller,has occupation,librarian
Werner Rust,has gender,male
Werner Rust,has occupation,librarian
Claude Sallier,has gender,male
Claude Sallier,has occupation,librarian
Robert G. Gibb,has gender,male
Robert G. Gibb,has occupation,librarian
Antolín Abad Pérez,has gender,male
Antolín Abad Pérez,has occupation,librarian
Wunibald Weber,has gender,male
Wunibald Weber,has occupation,librarian
Walter Jacob,has gender,male
Walter Jacob,has occupation,librarian
Alice Lougee Hagemeyer,has gender,female
Alice Lougee Hagemeyer,has occupation,librarian
Dorthe Refslund Christensen,has gender,female
Dorthe Refslund Christensen,has occupation,librarian
Ludmilla Rass,has gender,female
Ludmilla Rass,has occupation,librarian
Wanda Pindlowa,has gender,female
Wanda Pindlowa,has occupation,librarian
Sara Myers,has gender,female
Sara Myers,has occupation,librarian
Majia Holmer Nadesan,has gender,female
Majia Holmer Nadesan,has occupation,librarian
Kathrin Friederike Müller,has gender,female
Kathrin Friederike Müller,has occupation,librarian
Jutta Bohnke-Kollwitz,has gender,female
Jutta Bohnke-Kollwitz,has occupation,librarian
Nia Roberts,has gender,female
Nia Roberts,has occupation,librarian
Fiona McLeod,has gender,female
Fiona McLeod,has occupation,librarian
Pere Estelrich Massutí,has gender,male
Pere Estelrich Massutí,has occupation,manager
Pier Marco De Santi,has gender,male
Pier Marco De Santi,has occupation,manager
Lewis J. Rachmil,has gender,male
Lewis J. Rachmil,has occupation,manager
J. V. Ronimus,has gender,male
J. V. Ronimus,has occupation,manager
Vladimir Lifanov,has gender,male
Vladimir Lifanov,has occupation,manager
Karl Kauermann,has gender,male
Karl Kauermann,has occupation,manager
Kurt A. Vialet,has gender,male
Kurt A. Vialet,has occupation,manager
Pavel Maurer,has gender,male
Pavel Maurer,has occupation,manager
Luis Alfredo Morales Paternina,has gender,male
Luis Alfredo Morales Paternina,has occupation,manager
Léon Barsacq,has gender,male
Léon Barsacq,has occupation,manager
Otto Mehr,has gender,male
Otto Mehr,has occupation,manager
Edgar Zendejas,has gender,male
Edgar Zendejas,has occupation,manager
Moriz Paschkis,has gender,male
Moriz Paschkis,has occupation,manager
E. A. Ashchepkov,has gender,male
E. A. Ashchepkov,has occupation,manager
Andreas Christian Møller,has gender,male
Andreas Christian Møller,has occupation,manager
Rich Lambert,has gender,male
Rich Lambert,has occupation,manager
James Mugasha,has gender,male
James Mugasha,has occupation,manager
Robert Sauer,has gender,male
Robert Sauer,has occupation,manager
John Stein,has gender,male
John Stein,has occupation,manager
Ernst Witte,has gender,male
Ernst Witte,has occupation,manager
Jean Duhamel,has gender,male
Jean Duhamel,has occupation,manager
Q109647320,has gender,male
Q109647320,has occupation,manager
Sigbjørn Eriksen,has gender,male
Sigbjørn Eriksen,has occupation,manager
Patrick Gaussent,has gender,male
Patrick Gaussent,has occupation,manager
Hans Hartvig-Møller,has gender,male
Hans Hartvig-Møller,has occupation,manager
James Thorpe Cooke,has gender,male
James Thorpe Cooke,has occupation,manager
Daniel P. Huttenlocher,has gender,male
Daniel P. Huttenlocher,has occupation,manager
Michael Pangrazio,has gender,male
Michael Pangrazio,has occupation,manager
Hasan Shahgaldiyev,has gender,male
Hasan Shahgaldiyev,has occupation,manager
François Audouy,has gender,male
François Audouy,has occupation,manager
Bella French,has gender,female
Bella French,has occupation,manager
Livia Borgognoni,has gender,female
Livia Borgognoni,has occupation,manager
Marcelle Gagné,has gender,female
Marcelle Gagné,has occupation,manager
Nina Cosco,has gender,female
Nina Cosco,has occupation,manager
Claudia Maria da Silva,has gender,female
Claudia Maria da Silva,has occupation,manager
Beatrice Avolio,has gender,female
Beatrice Avolio,has occupation,manager
Marie-Hélène Gaudreau,has gender,female
Marie-Hélène Gaudreau,has occupation,manager
Florencia Martin,has gender,female
Florencia Martin,has occupation,manager
Giovana Reali,has gender,female
Giovana Reali,has occupation,manager
Zaida Beatriz Asencios González,has gender,female
Zaida Beatriz Asencios González,has occupation,manager
Gottfried Hörndli,has gender,male
Gottfried Hörndli,has occupation,mechanic
Edilson,has gender,male
Edilson,has occupation,mechanic
Tor Harald Lund,has gender,male
Tor Harald Lund,has occupation,mechanic
Henryk Cichowski,has gender,male
Henryk Cichowski,has occupation,mechanic
Joseph Clement,has gender,male
Joseph Clement,has occupation,mechanic
Alford Gardner,has gender,male
Alford Gardner,has occupation,mechanic
Akseli Leppänen,has gender,male
Akseli Leppänen,has occupation,mechanic
Karl George Granse,has gender,male
Karl George Granse,has occupation,mechanic
Francesc Micheli i Jové,has gender,male
Francesc Micheli i Jové,has occupation,mechanic
Carl Henry Schneider,has gender,male
Carl Henry Schneider,has occupation,mechanic
Alfons Sowiński,has gender,male
Alfons Sowiński,has occupation,mechanic
William Thomas Meikle,has gender,male
William Thomas Meikle,has occupation,mechanic
Nizo Priskorn,has gender,male
Nizo Priskorn,has occupation,mechanic
Otto Demant,has gender,male
Otto Demant,has occupation,mechanic
Eugene Saylor Rhoads,has gender,male
Eugene Saylor Rhoads,has occupation,mechanic
Antonio Nieves,has gender,male
Antonio Nieves,has occupation,mechanic
Rainer Mundt,has gender,male
Rainer Mundt,has occupation,mechanic
Javier Segundo Alvear Espinosa,has gender,male
Javier Segundo Alvear Espinosa,has occupation,mechanic
Jules Coutant-d'Ivry,has gender,male
Jules Coutant-d'Ivry,has occupation,mechanic
Wenzel Jellinek,has gender,male
Wenzel Jellinek,has occupation,mechanic
Wilhelm Trummer,has gender,male
Wilhelm Trummer,has occupation,mechanic
Nicolas Doyen,has gender,male
Nicolas Doyen,has occupation,mechanic
William Henry Chandler,has gender,male
William Henry Chandler,has occupation,mechanic
Hoàng Văn Lịch,has gender,male
Hoàng Văn Lịch,has occupation,mechanic
Karl Grubusch,has gender,male
Karl Grubusch,has occupation,mechanic
Evangelos Bakayiannis,has gender,male
Evangelos Bakayiannis,has occupation,mechanic
Ludwig Kappeller,has gender,male
Ludwig Kappeller,has occupation,mechanic
László Bódi,has gender,male
László Bódi,has occupation,mechanic
Konrad Kellenberger,has gender,male
Konrad Kellenberger,has occupation,mechanic
Jean Andrivet,has gender,male
Jean Andrivet,has occupation,mechanic
Orlando Bruno,has gender,male
Orlando Bruno,has occupation,mechanic
Carl Baunscheidt,has gender,male
Carl Baunscheidt,has occupation,mechanic
Max Aumeier,has gender,male
Max Aumeier,has occupation,mechanic
Thomas Armat,has gender,male
Thomas Armat,has occupation,mechanic
Mr Jones,has gender,male
Mr Jones,has occupation,mechanic
Jiří Žižkovský,has gender,male
Jiří Žižkovský,has occupation,mechanic
Juan Fernando Millas Veliz,has gender,male
Juan Fernando Millas Veliz,has occupation,mechanic
Josef Weiner,has gender,male
Josef Weiner,has occupation,mechanic
Christoph Matthäus Hahn,has gender,male
Christoph Matthäus Hahn,has occupation,mechanic
Evelyn May Cridlan,has gender,female
Evelyn May Cridlan,has occupation,mechanic
Thomas Campbell,has gender,male
Thomas Campbell,has occupation,mover
Little Karim,has gender,male
Little Karim,has occupation,mover
Zaro Aga,has gender,male
Zaro Aga,has occupation,mover
James Crowther,has gender,male
James Crowther,has occupation,mover
Richard Russell,has gender,male
Richard Russell,has occupation,mover
Ryan Ulrich,has gender,male
Ryan Ulrich,has occupation,mover
Jonas Dotsch,has gender,male
Jonas Dotsch,has occupation,mover
Bones Hooks,has gender,male
Bones Hooks,has occupation,mover
Robin Y Busnes,has gender,male
Robin Y Busnes,has occupation,mover
Kyle Denton,has gender,male
Kyle Denton,has occupation,mover
Francisco Gutiérrez Serrano,has gender,male
Francisco Gutiérrez Serrano,has occupation,mover
Ali Sadpara,has gender,male
Ali Sadpara,has occupation,mover
Étienne Miclet,has gender,male
Étienne Miclet,has occupation,mover
John Allen,has gender,male
John Allen,has occupation,mover
Mike The Mover,has gender,male
Mike The Mover,has occupation,mover
Lukáš Kunst,has gender,male
Lukáš Kunst,has occupation,mover
"Charles Edward ""Ed"" Bowers, Jr.",has gender,male
"Charles Edward ""Ed"" Bowers, Jr.",has occupation,mover
John Smeaton,has gender,male
John Smeaton,has occupation,mover
Roland L. Bragg,has gender,male
Roland L. Bragg,has occupation,mover
Ang Rita,has gender,male
Ang Rita,has occupation,mover
H. L. Willis,has gender,male
H. L. Willis,has occupation,mover
Daniel S. Voorhees,has gender,male
Daniel S. Voorhees,has occupation,mover
Wei Gao,has gender,male
Wei Gao,has occupation,mover
Q59070492,has gender,male
Q59070492,has occupation,mover
Charles Daniels,has gender,male
Charles Daniels,has occupation,mover
Denis Minkin,has gender,male
Denis Minkin,has occupation,mover
William John Hewitt,has gender,male
William John Hewitt,has occupation,mover
Frank Boyd,has gender,male
Frank Boyd,has occupation,mover
James H. Bell,has gender,male
James H. Bell,has occupation,mover
Heinrich Schmeer,has gender,male
Heinrich Schmeer,has occupation,mover
Jacob Johnson,has gender,male
Jacob Johnson,has occupation,mover
Alfred Hilgers,has gender,male
Alfred Hilgers,has occupation,mover
José Bendicho Herranz,has gender,male
José Bendicho Herranz,has occupation,mover
Charles Y. Williamson,has gender,male
Charles Y. Williamson,has occupation,mover
Bandi Grosz,has gender,male
Bandi Grosz,has occupation,mover
James E. Knight,has gender,male
James E. Knight,has occupation,mover
Anna S. Vaughn,has gender,female
Anna S. Vaughn,has occupation,mover
Mere Harpur,has gender,female
Mere Harpur,has occupation,mover
María Bellido Vallejos,has gender,female
María Bellido Vallejos,has occupation,mover
Amor Padilla Gatinao,has gender,male
Amor Padilla Gatinao,has occupation,nurse
Kevin McKenna,has gender,male
Kevin McKenna,has occupation,nurse
Claude Thill,has gender,male
Claude Thill,has occupation,nurse
Tom Omaña Luna Jr.,has gender,male
Tom Omaña Luna Jr.,has occupation,nurse
Q12145939,has gender,male
Q12145939,has occupation,nurse
Rabiah Panthupeng,has gender,female
Rabiah Panthupeng,has occupation,nurse
Caroline Burghardt,has gender,female
Caroline Burghardt,has occupation,nurse
Midori Kagawa,has gender,female
Midori Kagawa,has occupation,nurse
Maud McCarthy,has gender,female
Maud McCarthy,has occupation,nurse
Patricia A. Potter,has gender,female
Patricia A. Potter,has occupation,nurse
Lenka Bocková,has gender,female
Lenka Bocková,has occupation,nurse
Stefania Boccia,has gender,female
Stefania Boccia,has occupation,nurse
Christine Roke,has gender,female
Christine Roke,has occupation,nurse
Isabel Ramírez Chumbe,has gender,female
Isabel Ramírez Chumbe,has occupation,nurse
Kate Marsden,has gender,female
Kate Marsden,has occupation,nurse
Auguste Emma Weisshaar,has gender,female
Auguste Emma Weisshaar,has occupation,nurse
Alice Bianquis Escande,has gender,female
Alice Bianquis Escande,has occupation,nurse
Pam Miley-Terry,has gender,female
Pam Miley-Terry,has occupation,nurse
Shizu Koyama,has gender,female
Shizu Koyama,has occupation,nurse
Mary Ann McLaughlin,has gender,female
Mary Ann McLaughlin,has occupation,nurse
Elenore Mihailescu,has gender,female
Elenore Mihailescu,has occupation,nurse
Joanne Courtney,has gender,female
Joanne Courtney,has occupation,nurse
Adrienne Durville,has gender,female
Adrienne Durville,has occupation,nurse
Else Reichel,has gender,female
Else Reichel,has occupation,nurse
Mary Ann Bickerdyke,has gender,female
Mary Ann Bickerdyke,has occupation,nurse
Louisa Akavi,has gender,female
Louisa Akavi,has occupation,nurse
Maria Concetta Clhudzinska,has gender,female
Maria Concetta Clhudzinska,has occupation,nurse
Yamnia Cortés,has gender,female
Yamnia Cortés,has occupation,nurse
Maud Violet Florinda Primrose,has gender,female
Maud Violet Florinda Primrose,has occupation,nurse
Ona Brazyte,has gender,female
Ona Brazyte,has occupation,nurse
Johanna Wittum,has gender,female
Johanna Wittum,has occupation,nurse
Michaela Kolářová,has gender,female
Michaela Kolářová,has occupation,nurse
Jeanne-d'Arc Bouchard,has gender,female
Jeanne-d'Arc Bouchard,has occupation,nurse
Nataliia Yakovleva,has gender,female
Nataliia Yakovleva,has occupation,nurse
Christine Egan,has gender,female
Christine Egan,has occupation,nurse
Arina Rodionovna,has gender,female
Arina Rodionovna,has occupation,nurse
Gladys Welch,has gender,female
Gladys Welch,has occupation,nurse
Mary Ellen Edmunds,has gender,female
Mary Ellen Edmunds,has occupation,nurse
Svetlana Schubertová,has gender,female
Svetlana Schubertová,has occupation,nurse
Jane C. Rothrock,has gender,female
Jane C. Rothrock,has occupation,nurse
Edward Coleman,has gender,male
Edward Coleman,has occupation,physician
Julij Ivanovič Afanas'jev,has gender,male
Julij Ivanovič Afanas'jev,has occupation,physician
Erich Franz Eugen Bracht,has gender,male
Erich Franz Eugen Bracht,has occupation,physician
Klaus Schneewind,has gender,male
Klaus Schneewind,has occupation,physician
Abraham Buschke,has gender,male
Abraham Buschke,has occupation,physician
Július Gajdoš,has gender,male
Július Gajdoš,has occupation,physician
Fazal Inayat-Khan,has gender,male
Fazal Inayat-Khan,has occupation,physician
Peter F. Brown,has gender,male
Peter F. Brown,has occupation,physician
Alexei Zavarzin,has gender,male
Alexei Zavarzin,has occupation,physician
Eloisio do Carmo Lourenço,has gender,male
Eloisio do Carmo Lourenço,has occupation,physician
Bernard Schwartz,has gender,male
Bernard Schwartz,has occupation,physician
Marek Malůš,has gender,male
Marek Malůš,has occupation,physician
Carlos Aurensanz,has gender,male
Carlos Aurensanz,has occupation,physician
McKinley L. Price,has gender,male
McKinley L. Price,has occupation,physician
Walter Renner,has gender,male
Walter Renner,has occupation,physician
Pavel Novotný,has gender,male
Pavel Novotný,has occupation,physician
Antoni Albin Kwiatkowski,has gender,male
Antoni Albin Kwiatkowski,has occupation,physician
Lothar Bergmann,has gender,male
Lothar Bergmann,has occupation,physician
Henry Charles Semon,has gender,male
Henry Charles Semon,has occupation,physician
Roman Nowicki,has gender,male
Roman Nowicki,has occupation,physician
Yūji Kawakita,has gender,male
Yūji Kawakita,has occupation,physician
Jakob Lauterer,has gender,male
Jakob Lauterer,has occupation,physician
Rolf Reichelt,has gender,male
Rolf Reichelt,has occupation,physician
Yu Woo-sung,has gender,male
Yu Woo-sung,has occupation,physician
Carl Foster,has gender,male
Carl Foster,has occupation,physician
Hermann Schell,has gender,male
Hermann Schell,has occupation,physician
Victor Meyer,has gender,male
Victor Meyer,has occupation,physician
Natan Mesz,has gender,male
Natan Mesz,has occupation,physician
Ryō Ogawa,has gender,male
Ryō Ogawa,has occupation,physician
Thomas M. Rünger,has gender,male
Thomas M. Rünger,has occupation,physician
Kara K. Siegrist,has gender,female
Kara K. Siegrist,has occupation,physician
Jaroslava Vaněčková,has gender,female
Jaroslava Vaněčková,has occupation,physician
Mindy Min-Yu Hung,has gender,female
Mindy Min-Yu Hung,has occupation,physician
Julia Samuël,has gender,female
Julia Samuël,has occupation,physician
Antares Vázquez Alatorre,has gender,female
Antares Vázquez Alatorre,has occupation,physician
Dana Krejčířová,has gender,female
Dana Krejčířová,has occupation,physician
Michelle Aszterbaum,has gender,female
Michelle Aszterbaum,has occupation,physician
Pamela Stephenson,has gender,female
Pamela Stephenson,has occupation,physician
Kaarina Haavikko,has gender,female
Kaarina Haavikko,has occupation,physician
Marjory Warren,has gender,female
Marjory Warren,has occupation,physician
Rafly Rahamat,has gender,male
Rafly Rahamat,has occupation,receptionist
Marcio Rogerio Leite,has gender,male
Marcio Rogerio Leite,has occupation,receptionist
Rodrigo da Silva Jacinto,has gender,male
Rodrigo da Silva Jacinto,has occupation,receptionist
Q127377778,has gender,male
Q127377778,has occupation,receptionist
Protesilaos Stavrou,has gender,male
Protesilaos Stavrou,has occupation,receptionist
Genilson,has gender,male
Genilson,has occupation,receptionist
Q134964235,has gender,male
Q134964235,has occupation,receptionist
Joe Barber II,has gender,male
Joe Barber II,has occupation,receptionist
Neide Galvão do Amaral,has gender,female
Neide Galvão do Amaral,has occupation,receptionist
Amanda Forde,has gender,female
Amanda Forde,has occupation,receptionist
Jana Schindlerová,has gender,female
Jana Schindlerová,has occupation,receptionist
Sabrina Lourenço Viziack,has gender,female
Sabrina Lourenço Viziack,has occupation,receptionist
Lucia Helena da Silva Alves,has gender,female
Lucia Helena da Silva Alves,has occupation,receptionist
Magda Łuczycki,has gender,female
Magda Łuczycki,has occupation,receptionist
Rosa de Fátima dos Santos,has gender,female
Rosa de Fátima dos Santos,has occupation,receptionist
America Lopez,has gender,female
America Lopez,has occupation,receptionist
Jackie Watkins,has gender,female
Jackie Watkins,has occupation,receptionist
Rosemarie Searle,has gender,female
Rosemarie Searle,has occupation,receptionist
Conny Vandendriessche,has gender,female
Conny Vandendriessche,has occupation,receptionist
Q125579193,has gender,female
Q125579193,has occupation,receptionist
Irma Bruessow,has gender,female
Irma Bruessow,has occupation,receptionist
Phyllis Ann Kessler Lynn Sacho,has gender,female
Phyllis Ann Kessler Lynn Sacho,has occupation,receptionist
Hilary Lowinger,has gender,female
Hilary Lowinger,has occupation,receptionist
Nina Kosmač,has gender,female
Nina Kosmač,has occupation,receptionist
Victoria Morillo,has gender,female
Victoria Morillo,has occupation,receptionist
EVAN GIIA,has gender,female
EVAN GIIA,has occupation,receptionist
Maria Rosilda Bonete,has gender,female
Maria Rosilda Bonete,has occupation,receptionist
Klothilde Lacker,has gender,female
Klothilde Lacker,has occupation,receptionist
Wilma Ruth Montgomery,has gender,female
Wilma Ruth Montgomery,has occupation,receptionist
Elaine Verônica Aparecida Biagioli,has gender,female
Elaine Verônica Aparecida Biagioli,has occupation,receptionist
Wendy Buford,has gender,female
Wendy Buford,has occupation,receptionist
Marlene Lehnberg,has gender,female
Marlene Lehnberg,has occupation,receptionist
Denize Lurdes Lucinda,has gender,female
Denize Lurdes Lucinda,has occupation,receptionist
Halima Muhammad,has gender,female
Halima Muhammad,has occupation,receptionist
Marisa Balkus,has gender,female
Marisa Balkus,has occupation,receptionist
Jean-Jacques Clément,has gender,male
Jean-Jacques Clément,has occupation,salesperson
Georges Jacquot,has gender,male
Georges Jacquot,has occupation,salesperson
Carl Fredrik Akrell,has gender,male
Carl Fredrik Akrell,has occupation,salesperson
Henrik Wilhelm,has gender,male
Henrik Wilhelm,has occupation,salesperson
Henry Hyde,has gender,male
Henry Hyde,has occupation,salesperson
Q. David Bowers,has gender,male
Q. David Bowers,has occupation,salesperson
Hendrick Danckerts,has gender,male
Hendrick Danckerts,has occupation,salesperson
Innocente Alessandri,has gender,male
Innocente Alessandri,has occupation,salesperson
Jan de Vos,has gender,male
Jan de Vos,has occupation,salesperson
Herman van Rossum,has gender,male
Herman van Rossum,has occupation,salesperson
Charles Henri Müller,has gender,male
Charles Henri Müller,has occupation,salesperson
William Richmond Roche,has gender,male
William Richmond Roche,has occupation,salesperson
"Juan Ruiz ""El Vandalino""",has gender,male
"Juan Ruiz ""El Vandalino""",has occupation,salesperson
Willem Littel,has gender,male
Willem Littel,has occupation,salesperson
Ernst Kutter,has gender,male
Ernst Kutter,has occupation,salesperson
