subject,relation,object
JJ Ferraro,has gender,male
JJ Ferraro,has occupation,driver
Pavel Rajnoch,has gender,male
Pavel Rajnoch,has occupation,driver
Amós Bilbao,has gender,male
Amós Bilbao,has occupation,driver
Mario Tavares,has gender,male
Mario Tavares,has occupation,driver
Benoît Bincaz,has gender,male
Benoît Bincaz,has occupation,driver
Georges Jolly,has gender,male
Georges Jolly,has occupation,driver
Peter Juul Larsen,has gender,male
Peter Juul Larsen,has occupation,driver
Yūto Tajiri,has gender,male
Yūto Tajiri,has occupation,driver
Beñat Fernández,has gender,male
Beñat Fernández,has occupation,driver
Dalibor Petr,has gender,male
Dalibor Petr,has occupation,driver
Maurizio Massimiani,has gender,male
Maurizio Massimiani,has occupation,driver
Charles Coutard,has gender,male
Charles Coutard,has occupation,driver
Jon Ekerold,has gender,male
Jon Ekerold,has occupation,driver
Jan Ostrowski,has gender,male
Jan Ostrowski,has occupation,driver
Ivan Luiz Machado da Silva,has gender,male
Ivan Luiz Machado da Silva,has occupation,driver
Gerard Stach,has gender,male
Gerard Stach,has occupation,driver
Daley Mathison,has gender,male
Daley Mathison,has occupation,driver
Lukas Walchhütter,has gender,male
Lukas Walchhütter,has occupation,driver
Teofilo Zaragozo Gonzalez Calfulef,has gender,male
Teofilo Zaragozo Gonzalez Calfulef,has occupation,driver
Les Collins,has gender,male
Les Collins,has occupation,driver
Derek Rickman,has gender,male
Derek Rickman,has occupation,driver
Lars Skupień,has gender,male
Lars Skupień,has occupation,driver
Aleksey Andreevitsj Korneev,has gender,male
Aleksey Andreevitsj Korneev,has occupation,driver
Blake Young,has gender,male
Blake Young,has occupation,driver
James Lansdowne Norton,has gender,male
James Lansdowne Norton,has occupation,driver
Jan Krysta,has gender,male
Jan Krysta,has occupation,driver
Lee Richardson,has gender,male
Lee Richardson,has occupation,driver
Anatoly Bondarenko,has gender,male
Anatoly Bondarenko,has occupation,driver
Ludovic Cauchi,has gender,male
Ludovic Cauchi,has occupation,driver
Michael Casey,has gender,male
Michael Casey,has occupation,driver
Chris Hodgson,has gender,male
Chris Hodgson,has occupation,driver
Morgan Berchet,has gender,male
Morgan Berchet,has occupation,driver
Fyodor Sushkov,has gender,male
Fyodor Sushkov,has occupation,driver
Krzysztof Nurzyński,has gender,male
Krzysztof Nurzyński,has occupation,driver
Bernard Laurence Hieatt,has gender,male
Bernard Laurence Hieatt,has occupation,driver
Johnny Allen,has gender,male
Johnny Allen,has occupation,driver
Q18280268,has gender,male
Q18280268,has occupation,driver
Dilawar,has gender,male
Dilawar,has occupation,driver
Arthur Payne,has gender,male
Arthur Payne,has occupation,driver
Archie Birkin,has gender,male
Archie Birkin,has occupation,driver
Éric Aubijoux,has gender,male
Éric Aubijoux,has occupation,driver
Grzegorz Kuźniar,has gender,male
Grzegorz Kuźniar,has occupation,driver
Alexander von Falkenhausen,has gender,male
Alexander von Falkenhausen,has occupation,driver
Gustave Lefèvre,has gender,male
Gustave Lefèvre,has occupation,driver
Patrick Drobecq,has gender,male
Patrick Drobecq,has occupation,driver
Matti Olin,has gender,male
Matti Olin,has occupation,driver
Preben Eriksen,has gender,male
Preben Eriksen,has occupation,driver
Fritz von Opel,has gender,male
Fritz von Opel,has occupation,driver
Atsushi Shinohara,has gender,male
Atsushi Shinohara,has occupation,driver
Filippo Farioli,has gender,male
Filippo Farioli,has occupation,driver
Tony Cairoli,has gender,male
Tony Cairoli,has occupation,driver
Jan Verner,has gender,male
Jan Verner,has occupation,driver
Roberto Lacalendola,has gender,male
Roberto Lacalendola,has occupation,driver
Garrett Gerloff,has gender,male
Garrett Gerloff,has occupation,driver
Juan Garriga,has gender,male
Juan Garriga,has occupation,driver
Q20483597,has gender,male
Q20483597,has occupation,driver
Rafał Fleger,has gender,male
Rafał Fleger,has occupation,driver
Tsubasa Hosoya,has gender,male
Tsubasa Hosoya,has occupation,driver
Jean-Claude Morellet,has gender,male
Jean-Claude Morellet,has occupation,driver
Louise Scherbyn,has gender,female
Louise Scherbyn,has occupation,driver
Q29108448,has gender,female
Q29108448,has occupation,driver
Viera Oborníková,has gender,female
Viera Oborníková,has occupation,driver
Luna Köckritz,has gender,female
Luna Köckritz,has occupation,driver
Vera Holme,has gender,female
Vera Holme,has occupation,driver
Q98239750,has gender,female
Q98239750,has occupation,driver
Lisa Akin,has gender,female
Lisa Akin,has occupation,driver
Salma Khatun,has gender,female
Salma Khatun,has occupation,driver
Yvonne Myriam,has gender,female
Yvonne Myriam,has occupation,driver
Henryka Krystyna Krzywonos-Strycharska,has gender,female
Henryka Krystyna Krzywonos-Strycharska,has occupation,driver
Q23659433,has gender,female
Q23659433,has occupation,driver
Sandra Gómez,has gender,female
Sandra Gómez,has occupation,driver
Rigmor Gnatt,has gender,female
Rigmor Gnatt,has occupation,driver
Evelyn May Cridlan,has gender,female
Evelyn May Cridlan,has occupation,driver
Marcia Alves de Oliveira,has gender,female
Marcia Alves de Oliveira,has occupation,driver
Almeda Rive,has gender,female
Almeda Rive,has occupation,driver
SJ Harris,has gender,female
SJ Harris,has occupation,driver
Jolene Van Vugt,has gender,female
Jolene Van Vugt,has occupation,driver
Tia Cris,has gender,female
Tia Cris,has occupation,driver
Ahafiia Adamchuk,has gender,female
Ahafiia Adamchuk,has occupation,driver
Q65200137,has gender,female
Q65200137,has occupation,driver
Marie-Hélène Bizotto,has gender,female
Marie-Hélène Bizotto,has occupation,driver
Hiromi Sakai,has gender,female
Hiromi Sakai,has occupation,driver
Madeleine Hoover,has gender,female
Madeleine Hoover,has occupation,driver
Q15076908,has gender,female
Q15076908,has occupation,driver
Michaela Kudláčková,has gender,female
Michaela Kudláčková,has occupation,driver
Jónína Jónsdóttir,has gender,female
Jónína Jónsdóttir,has occupation,driver
Ludivine Puy,has gender,female
Ludivine Puy,has occupation,driver
Livia Lancelot,has gender,female
Livia Lancelot,has occupation,driver
Mana Kubo,has gender,female
Mana Kubo,has occupation,driver
Varvara Bakholdina,has gender,female
Varvara Bakholdina,has occupation,driver
Chhân Eng-mūi,has gender,female
Chhân Eng-mūi,has occupation,driver
Florence Blenkiron,has gender,female
Florence Blenkiron,has occupation,driver
Fiona Hoppe,has gender,female
Fiona Hoppe,has occupation,driver
Q54964372,has gender,female
Q54964372,has occupation,driver
Pasha Angelina,has gender,female
Pasha Angelina,has occupation,driver
Gwenda Hawkes,has gender,female
Gwenda Hawkes,has occupation,driver
Nichole Cheza,has gender,female
Nichole Cheza,has occupation,driver
Jessie Ennis,has gender,female
Jessie Ennis,has occupation,driver
Maria Braig,has gender,female
Maria Braig,has occupation,driver
Anne-France Dautheville,has gender,female
Anne-France Dautheville,has occupation,driver
Myriam Dejean Lucien,has gender,female
Myriam Dejean Lucien,has occupation,driver
Keity Meier,has gender,female
Keity Meier,has occupation,driver
Saida Abad,has gender,female
Saida Abad,has occupation,driver
Selen Tınaz,has gender,female
Selen Tınaz,has occupation,driver
Q21683793,has gender,female
Q21683793,has occupation,driver
Elena Myers,has gender,female
Elena Myers,has occupation,driver
Magalï Langlois,has gender,female
Magalï Langlois,has occupation,driver
Õilme Kaseorg,has gender,female
Õilme Kaseorg,has occupation,driver
Ekaterina Ivanovna Rodionova,has gender,female
Ekaterina Ivanovna Rodionova,has occupation,driver
Fay Taylour,has gender,female
Fay Taylour,has occupation,driver
Q88149191,has gender,female
Q88149191,has occupation,driver
Natalia Radchenko,has gender,female
Natalia Radchenko,has occupation,driver
Q89285843,has gender,female
Q89285843,has occupation,driver
Philippa Roles,has gender,female
Philippa Roles,has occupation,driver
Q60987536,has gender,female
Q60987536,has occupation,driver
Markéta Janáková,has gender,female
Markéta Janáková,has occupation,driver
Q65196078,has gender,female
Q65196078,has occupation,driver
Vicki Golden,has gender,female
Vicki Golden,has occupation,driver
Laxmi Sharma,has gender,female
Laxmi Sharma,has occupation,driver
Tammy Jo Kirk,has gender,female
Tammy Jo Kirk,has occupation,driver
Q56368429,has gender,female
Q56368429,has occupation,driver
Q59161852,has gender,female
Q59161852,has occupation,driver
Dalma Holloway Torres,has gender,female
Dalma Holloway Torres,has occupation,driver
Daniela da Ascenção Dantas,has gender,female
Daniela da Ascenção Dantas,has occupation,driver
Hanna Leonova,has gender,female
Hanna Leonova,has occupation,driver
Dolores Trabado,has gender,female
Dolores Trabado,has occupation,driver
Q55103787,has gender,female
Q55103787,has occupation,driver
Q21596850,has gender,female
Q21596850,has occupation,driver
Gaelle Remy,has gender,female
Gaelle Remy,has occupation,driver
Katherine Prumm,has gender,female
Katherine Prumm,has occupation,driver
Fidela Fernández de Velasco Pérez,has gender,female
Fidela Fernández de Velasco Pérez,has occupation,driver
Lida Scherbakova,has gender,female
Lida Scherbakova,has occupation,driver
Noraly Schoenmaker,has gender,female
Noraly Schoenmaker,has occupation,driver
Weyzero Muluemebet Emiru,has gender,female
Weyzero Muluemebet Emiru,has occupation,driver
Cayla Rivas,has gender,female
Cayla Rivas,has occupation,driver
Helena Przybyłek-Porębna,has gender,female
Helena Przybyłek-Porębna,has occupation,driver
Betty Eleanor Fennelly,has gender,female
Betty Eleanor Fennelly,has occupation,driver
Kiara Fontanesi,has gender,female
Kiara Fontanesi,has occupation,driver
Heike Petrick,has gender,female
Heike Petrick,has occupation,driver
Annie Seel,has gender,female
Annie Seel,has occupation,driver
Valerie Thompson,has gender,female
Valerie Thompson,has occupation,driver
Edita Zochovická,has gender,female
Edita Zochovická,has occupation,driver
Viera Oborníková,has gender,female
Viera Oborníková,has occupation,driver
Q54964402,has gender,female
Q54964402,has occupation,driver
Joanna Miller,has gender,female
Joanna Miller,has occupation,driver
Marion Bell,has gender,female
Marion Bell,has occupation,driver
Beatrice Shilling,has gender,female
Beatrice Shilling,has occupation,driver
Hanne Bingle,has gender,female
Hanne Bingle,has occupation,driver
Maria Costello,has gender,female
Maria Costello,has occupation,driver
Q88462158,has gender,female
Q88462158,has occupation,driver
Indiana Muñoz,has gender,female
Indiana Muñoz,has occupation,driver
Q20578120,has gender,female
Q20578120,has occupation,driver
Caroline Faber,has gender,female
Caroline Faber,has occupation,driver
Marian Gamwell,has gender,female
Marian Gamwell,has occupation,driver
Edita Zochovická,has gender,female
Edita Zochovická,has occupation,driver
Daniela Guillen,has gender,female
Daniela Guillen,has occupation,driver
Tursunoy Akhunova,has gender,female
Tursunoy Akhunova,has occupation,driver
Maya Satō,has gender,female
Maya Satō,has occupation,driver
Katrine Rye-Holmboe,has gender,female
Katrine Rye-Holmboe,has occupation,driver
Sabrina Bøgh,has gender,female
Sabrina Bøgh,has occupation,driver
Q29108448,has gender,female
Q29108448,has occupation,driver
Yolanda Urarte,has gender,female
Yolanda Urarte,has occupation,driver
Aniela Bełz,has gender,female
Aniela Bełz,has occupation,driver
Anne Hope Gamwell,has gender,female
Anne Hope Gamwell,has occupation,driver
Laia Pi i Ramírez de Arellano,has gender,female
Laia Pi i Ramírez de Arellano,has occupation,driver
Lisa Kelly,has gender,female
Lisa Kelly,has occupation,driver
Dot Robinson,has gender,female
Dot Robinson,has occupation,driver
Margaret Ann Muller-Douglas,has gender,female
Margaret Ann Muller-Douglas,has occupation,driver
Ulla-Brita Neibig,has gender,female
Ulla-Brita Neibig,has occupation,driver
Q23658466,has gender,female
Q23658466,has occupation,driver
Emily Bondi,has gender,female
Emily Bondi,has occupation,driver
Patricia Fernandez,has gender,female
Patricia Fernandez,has occupation,driver
Blanche Stuart Scott,has gender,female
Blanche Stuart Scott,has occupation,driver
Felicity Feline,has gender,female
Felicity Feline,has occupation,driver
Q60987330,has gender,female
Q60987330,has occupation,driver
Q97315308,has gender,female
Q97315308,has occupation,driver
Abbasia Ahmed Farghali,has gender,female
Abbasia Ahmed Farghali,has occupation,driver
Q23659271,has gender,female
Q23659271,has occupation,driver
Berta Persson,has gender,female
Berta Persson,has occupation,driver
Ornella Ongaro,has gender,female
Ornella Ongaro,has occupation,driver
Hille Sarapuu,has gender,female
Hille Sarapuu,has occupation,driver
Q59695076,has gender,female
Q59695076,has occupation,driver
Hanna Shysh,has gender,female
Hanna Shysh,has occupation,driver
Maria Koźmianowa,has gender,female
Maria Koźmianowa,has occupation,driver
Q135012349,has gender,female
Q135012349,has occupation,driver
Q125579286,has gender,female
Q125579286,has occupation,driver
Samuela De Nardi,has gender,female
Samuela De Nardi,has occupation,driver
Nadzieja Kunickaja,has gender,female
Nadzieja Kunickaja,has occupation,driver
Gabriela Novotná,has gender,female
Gabriela Novotná,has occupation,driver
Vera Butler,has gender,female
Vera Butler,has occupation,driver
Laia Sanz,has gender,female
Laia Sanz,has occupation,driver
Mary McGee,has gender,female
Mary McGee,has occupation,driver
Kerry Williams,has gender,female
Kerry Williams,has occupation,driver
Thora Daphne Holzheimer,has gender,female
Thora Daphne Holzheimer,has occupation,driver
Beatriz Neila,has gender,female
Beatriz Neila,has occupation,driver
Elspeth Beard,has gender,female
Elspeth Beard,has occupation,driver
Anna Chernenko,has gender,female
Anna Chernenko,has occupation,driver
Q89176810,has gender,female
Q89176810,has occupation,driver
Rosemeire Sodré da Costa,has gender,female
Rosemeire Sodré da Costa,has occupation,driver
Zdeňka Novotná,has gender,female
Zdeňka Novotná,has occupation,driver
Astrid Pichegrain,has gender,female
Astrid Pichegrain,has occupation,driver
Q93521175,has gender,female
Q93521175,has occupation,driver
Renee Bennett,has gender,female
Renee Bennett,has occupation,driver
Hori Hiroko,has gender,female
Hori Hiroko,has occupation,driver
Sue Fish,has gender,female
Sue Fish,has occupation,driver
Q60987550,has gender,female
Q60987550,has occupation,driver
Sheila Michaels,has gender,female
Sheila Michaels,has occupation,driver
Marjorie Foster,has gender,female
Marjorie Foster,has occupation,driver
Mariam Afiza,has gender,female
Mariam Afiza,has occupation,driver
Mandy Beales,has gender,female
Mandy Beales,has occupation,driver
Courtney Duncan,has gender,female
Courtney Duncan,has occupation,driver
Ashley Fiolek,has gender,female
Ashley Fiolek,has occupation,driver
Ina Wilde,has gender,female
Ina Wilde,has occupation,driver
Berta Zwickle,has gender,female
Berta Zwickle,has occupation,driver
Suzanne Nenodji,has gender,female
Suzanne Nenodji,has occupation,driver
Q98085356,has gender,female
Q98085356,has occupation,driver
Q61114308,has gender,female
Q61114308,has occupation,driver
Kolby Carlile,has gender,female
Kolby Carlile,has occupation,driver
Merriell Anne Hetherington,has gender,female
Merriell Anne Hetherington,has occupation,driver
Mercedes González,has gender,female
Mercedes González,has occupation,driver
Shana van der Vlist,has gender,female
Shana van der Vlist,has occupation,driver
Janaina Assis Cardoso,has gender,female
Janaina Assis Cardoso,has occupation,driver
Tania Satchwell,has gender,female
Tania Satchwell,has occupation,driver
Lillie Elizabeth Drennan,has gender,female
Lillie Elizabeth Drennan,has occupation,driver
Maya Satō,has gender,female
Maya Satō,has occupation,driver
Q23658626,has gender,female
Q23658626,has occupation,driver
Q125188921,has gender,female
Q125188921,has occupation,driver
Hanna Palamarchuk,has gender,female
Hanna Palamarchuk,has occupation,driver
Mirjam Pol,has gender,female
Mirjam Pol,has occupation,driver
Edith L. Prance,has gender,female
Edith L. Prance,has occupation,driver
Kylie Fasnacht,has gender,female
Kylie Fasnacht,has occupation,driver
Catalina García González,has gender,female
Catalina García González,has occupation,driver
Q60987587,has gender,female
Q60987587,has occupation,driver
Q109491112,has gender,female
Q109491112,has occupation,driver
Naoko Takasugi,has gender,female
Naoko Takasugi,has occupation,driver
Q65209669,has gender,female
Q65209669,has occupation,driver
Sara Rosa da Cruz,has gender,female
Sara Rosa da Cruz,has occupation,driver
Azusa Nomura,has gender,female
Azusa Nomura,has occupation,driver
Q26244592,has gender,female
Q26244592,has occupation,driver
Jule Steinert,has gender,female
Jule Steinert,has occupation,driver
Elena Rosell,has gender,female
Elena Rosell,has occupation,driver
Florence Blenkiron,has gender,female
Florence Blenkiron,has occupation,driver
Emma Bristow,has gender,female
Emma Bristow,has occupation,driver
Tanya Muzinda,has gender,female
Tanya Muzinda,has occupation,driver
Gina Bovaird,has gender,female
Gina Bovaird,has occupation,driver
Mehreen Syed,has gender,female
Mehreen Syed,has occupation,driver
Q4290931,has gender,female
Q4290931,has occupation,driver
Miss V. Wild,has gender,female
Miss V. Wild,has occupation,driver
Dallyana Passailaigue,has gender,female
Dallyana Passailaigue,has occupation,driver
Esther Flores,has gender,female
Esther Flores,has occupation,driver
Viera Oborníková,has gender,female
Viera Oborníková,has occupation,driver
Patsy Quick,has gender,female
Patsy Quick,has occupation,driver
Joanne Coles,has gender,female
Joanne Coles,has occupation,driver
Marcelle Lafont,has gender,female
Marcelle Lafont,has occupation,driver
Anastasiya Nifontova,has gender,female
Anastasiya Nifontova,has occupation,driver
Luna Hirano,has gender,female
Luna Hirano,has occupation,driver
Julia Wilmotte Henshaw,has gender,female
Julia Wilmotte Henshaw,has occupation,driver
Tahlia Jade O'Hare,has gender,female
Tahlia Jade O'Hare,has occupation,driver
Xie Lin,has gender,female
Xie Lin,has occupation,driver
Per-Arne Bjerke,has gender,male
Per-Arne Bjerke,has occupation,editor
Odd Egil Valderhaug,has gender,male
Odd Egil Valderhaug,has occupation,editor
Honza Musil,has gender,male
Honza Musil,has occupation,editor
Hrant Devejyan,has gender,male
Hrant Devejyan,has occupation,editor
Charles Levin,has gender,male
Charles Levin,has occupation,editor
Jiří Cieslar,has gender,male
Jiří Cieslar,has occupation,editor
Alois Adam,has gender,male
Alois Adam,has occupation,editor
Per Henrik Gullfoss,has gender,male
Per Henrik Gullfoss,has occupation,editor
Jan Grzenia,has gender,male
Jan Grzenia,has occupation,editor
Ales Bachyla,has gender,male
Ales Bachyla,has occupation,editor
Tsutomu Igarashi,has gender,male
Tsutomu Igarashi,has occupation,editor
Lev Korneshov,has gender,male
Lev Korneshov,has occupation,editor
Harutiun Svadjian,has gender,male
Harutiun Svadjian,has occupation,editor
Witold Bieńkowski,has gender,male
Witold Bieńkowski,has occupation,editor
Thomas Reschke,has gender,male
Thomas Reschke,has occupation,editor
Robert Forberg,has gender,male
Robert Forberg,has occupation,editor
Dénes Árpád Tóth,has gender,male
Dénes Árpád Tóth,has occupation,editor
Q106504909,has gender,male
Q106504909,has occupation,editor
Shōhei Tanida,has gender,male
Shōhei Tanida,has occupation,editor
Antoine de Choudens,has gender,male
Antoine de Choudens,has occupation,editor
Q12160542,has gender,male
Q12160542,has occupation,editor
Marcel Dehaye,has gender,male
Marcel Dehaye,has occupation,editor
Bjørn Simensen,has gender,male
Bjørn Simensen,has occupation,editor
James Julien Théodore Phelan,has gender,male
James Julien Théodore Phelan,has occupation,editor
Carlo Labisi,has gender,male
Carlo Labisi,has occupation,editor
Johann Crüger,has gender,male
Johann Crüger,has occupation,editor
Q15071387,has gender,male
Q15071387,has occupation,editor
Karl Scheel,has gender,male
Karl Scheel,has occupation,editor
Viliam Bystrický,has gender,male
Viliam Bystrický,has occupation,editor
Rasmus Sindre,has gender,male
Rasmus Sindre,has occupation,editor
Franz Schuh,has gender,male
Franz Schuh,has occupation,editor
Hans-Georg Becker,has gender,male
Hans-Georg Becker,has occupation,editor
George Glueck,has gender,male
George Glueck,has occupation,editor
Romesh Vaitilingam,has gender,male
Romesh Vaitilingam,has occupation,editor
Bohdan Roliński,has gender,male
Bohdan Roliński,has occupation,editor
Anders Olsson i Mora,has gender,male
Anders Olsson i Mora,has occupation,editor
Jiří Řehák,has gender,male
Jiří Řehák,has occupation,editor
Vladimír Procházka,has gender,male
Vladimír Procházka,has occupation,editor
Emerson Eagle Chapin,has gender,male
Emerson Eagle Chapin,has occupation,editor
Alexandr Podrabinek,has gender,male
Alexandr Podrabinek,has occupation,editor
Chad Nackers,has gender,male
Chad Nackers,has occupation,editor
Jiří Marek,has gender,male
Jiří Marek,has occupation,editor
Heinz Brüdigam,has gender,male
Heinz Brüdigam,has occupation,editor
Richard von Mach,has gender,male
Richard von Mach,has occupation,editor
Erwin Hanus,has gender,male
Erwin Hanus,has occupation,editor
Reinis Ādmīdiņš,has gender,male
Reinis Ādmīdiņš,has occupation,editor
Stefan von Müller,has gender,male
Stefan von Müller,has occupation,editor
Junji Hotta,has gender,male
Junji Hotta,has occupation,editor
Q120616613,has gender,male
Q120616613,has occupation,editor
Cezar Paul-Bădescu,has gender,male
Cezar Paul-Bădescu,has occupation,editor
Itō Keiichi,has gender,male
Itō Keiichi,has occupation,editor
Ernst Ruhe,has gender,male
Ernst Ruhe,has occupation,editor
Hermann Erler,has gender,male
Hermann Erler,has occupation,editor
Romain Pigeaud,has gender,male
Romain Pigeaud,has occupation,editor
Taco Hajo de Beer,has gender,male
Taco Hajo de Beer,has occupation,editor
Dag Ove Johansen,has gender,male
Dag Ove Johansen,has occupation,editor
Dag Kullerud,has gender,male
Dag Kullerud,has occupation,editor
Christian Andreassen,has gender,male
Christian Andreassen,has occupation,editor
Nikolay Şagdıroğlu Kuular,has gender,male
Nikolay Şagdıroğlu Kuular,has occupation,editor
Johan Jørgen Krohn,has gender,male
Johan Jørgen Krohn,has occupation,editor
Vasily Aleksandrovich Prokhorov,has gender,male
Vasily Aleksandrovich Prokhorov,has occupation,editor
Majoran Vivekananthan,has gender,male
Majoran Vivekananthan,has occupation,editor
Hisao Ōsugi,has gender,male
Hisao Ōsugi,has occupation,editor
Luboš Stehlík,has gender,male
Luboš Stehlík,has occupation,editor
Matteo Rovella,has gender,male
Matteo Rovella,has occupation,editor
Jaroslav Foglar,has gender,male
Jaroslav Foglar,has occupation,editor
Louis-Balthazar de La Chevardière,has gender,male
Louis-Balthazar de La Chevardière,has occupation,editor
Robert Chandler,has gender,male
Robert Chandler,has occupation,editor
Noriaki Ikeda,has gender,male
Noriaki Ikeda,has occupation,editor
Terry Lee Erwin,has gender,male
Terry Lee Erwin,has occupation,editor
Arkadiy Bukhov,has gender,male
Arkadiy Bukhov,has occupation,editor
Garnik Ghazaryan,has gender,male
Garnik Ghazaryan,has occupation,editor
Hans Petter Hansen,has gender,male
Hans Petter Hansen,has occupation,editor
Jan Grossarth,has gender,male
Jan Grossarth,has occupation,editor
Reidar Foss,has gender,male
Reidar Foss,has occupation,editor
Q120606533,has gender,male
Q120606533,has occupation,editor
Raphaël Bourgois,has gender,male
Raphaël Bourgois,has occupation,editor
Jan Erik Knarbakk,has gender,male
Jan Erik Knarbakk,has occupation,editor
Grigoriy Khatanzeyskiy,has gender,male
Grigoriy Khatanzeyskiy,has occupation,editor
Jan Geurt Gaarlandt,has gender,male
Jan Geurt Gaarlandt,has occupation,editor
Radek Rejšek,has gender,male
Radek Rejšek,has occupation,editor
John G. Morris,has gender,male
John G. Morris,has occupation,editor
Ivan Herasymovych,has gender,male
Ivan Herasymovych,has occupation,editor
Dirk Pültau,has gender,male
Dirk Pültau,has occupation,editor
Ernst Keil,has gender,male
Ernst Keil,has occupation,editor
"Jonas Brunvoll, Sr.",has gender,male
"Jonas Brunvoll, Sr.",has occupation,editor
Juraj Rácz,has gender,male
Juraj Rácz,has occupation,editor
Gerhard Fredrik Witvogel,has gender,male
Gerhard Fredrik Witvogel,has occupation,editor
Thomas D'Almaine,has gender,male
Thomas D'Almaine,has occupation,editor
Johann Böhm,has gender,male
Johann Böhm,has occupation,editor
Eugène Troupenas,has gender,male
Eugène Troupenas,has occupation,editor
Jean-Baptiste Venier,has gender,male
Jean-Baptiste Venier,has occupation,editor
Fran Alonso,has gender,male
Fran Alonso,has occupation,editor
Eirik Langeland Fjeld,has gender,male
Eirik Langeland Fjeld,has occupation,editor
Pyotr Smirnov,has gender,male
Pyotr Smirnov,has occupation,editor
Kevin D. Williamson,has gender,male
Kevin D. Williamson,has occupation,editor
Gabriel Arevyan,has gender,male
Gabriel Arevyan,has occupation,editor
Tomáš Pospiszyl,has gender,male
Tomáš Pospiszyl,has occupation,editor
Gyula Pávai,has gender,male
Gyula Pávai,has occupation,editor
István Fejér,has gender,male
István Fejér,has occupation,editor
Miroslav Komárek,has gender,male
Miroslav Komárek,has occupation,editor
Ervín Kukuczka,has gender,male
Ervín Kukuczka,has occupation,editor
Karel Eichler,has gender,male
Karel Eichler,has occupation,editor
Vladislav Vdovin,has gender,male
Vladislav Vdovin,has occupation,editor
Michael Kennedy,has gender,male
Michael Kennedy,has occupation,editor
Manfred Kriener,has gender,male
Manfred Kriener,has occupation,editor
Q118277316,has gender,male
Q118277316,has occupation,editor
Ernest Myers,has gender,male
Ernest Myers,has occupation,editor
Alberto Tedeschi,has gender,male
Alberto Tedeschi,has occupation,editor
Pål Enghaug,has gender,male
Pål Enghaug,has occupation,editor
George Brown,has gender,male
George Brown,has occupation,editor
František Červinka,has gender,male
František Červinka,has occupation,editor
Willy Pastor,has gender,male
Willy Pastor,has occupation,editor
J Andres Coca-Stefaniak,has gender,male
J Andres Coca-Stefaniak,has occupation,editor
František Schildberger,has gender,male
František Schildberger,has occupation,editor
Jochen Bölsche,has gender,male
Jochen Bölsche,has occupation,editor
Stuart Morgan,has gender,male
Stuart Morgan,has occupation,editor
Enzo Romeo,has gender,male
Enzo Romeo,has occupation,editor
Steinar Gullvåg,has gender,male
Steinar Gullvåg,has occupation,editor
Ingolf Håkon Teigene,has gender,male
Ingolf Håkon Teigene,has occupation,editor
Arvo Ketonen,has gender,male
Arvo Ketonen,has occupation,editor
Yevgeni Popov,has gender,male
Yevgeni Popov,has occupation,editor
Arsene Thevenot,has gender,male
Arsene Thevenot,has occupation,editor
Q4363959,has gender,male
Q4363959,has occupation,editor
Oleg Gazenko,has gender,male
Oleg Gazenko,has occupation,editor
Karel Boleslav Štorch,has gender,male
Karel Boleslav Štorch,has occupation,editor
Vladimir Przhevalsky,has gender,male
Vladimir Przhevalsky,has occupation,editor
Marcell Mártonffy,has gender,male
Marcell Mártonffy,has occupation,editor
Hanns Heinen,has gender,male
Hanns Heinen,has occupation,editor
Hartvig Lassen,has gender,male
Hartvig Lassen,has occupation,editor
Fritz Schori,has gender,male
Fritz Schori,has occupation,editor
Robert Tourly,has gender,male
Robert Tourly,has occupation,editor
František Kameníček,has gender,male
František Kameníček,has occupation,editor
Q4184562,has gender,male
Q4184562,has occupation,editor
Munīr ʿAjlānī,has gender,male
Munīr ʿAjlānī,has occupation,editor
Kurt Guggenheim,has gender,male
Kurt Guggenheim,has occupation,editor
Stéphane Beaujean,has gender,male
Stéphane Beaujean,has occupation,editor
Karel Teige,has gender,male
Karel Teige,has occupation,editor
Tim Sobakin,has gender,male
Tim Sobakin,has occupation,editor
Guglielmo Zanibon,has gender,male
Guglielmo Zanibon,has occupation,editor
Josef Babánek,has gender,male
Josef Babánek,has occupation,editor
Ivan Pfaff,has gender,male
Ivan Pfaff,has occupation,editor
Jirō Yasunari,has gender,male
Jirō Yasunari,has occupation,editor
Robert Forberg,has gender,male
Robert Forberg,has occupation,editor
Rasmus Steinsvik,has gender,male
Rasmus Steinsvik,has occupation,editor
Frantz Vaillant,has gender,male
Frantz Vaillant,has occupation,editor
Éric Descœudres,has gender,male
Éric Descœudres,has occupation,editor
Farenyuk Gennadiy,has gender,male
Farenyuk Gennadiy,has occupation,editor
Athar Ali Hashmi,has gender,male
Athar Ali Hashmi,has occupation,editor
Dieter Winkler,has gender,male
Dieter Winkler,has occupation,editor
Otto Hefner,has gender,male
Otto Hefner,has occupation,editor
Antonio Gardano,has gender,male
Antonio Gardano,has occupation,editor
Clement King Shorter,has gender,male
Clement King Shorter,has occupation,editor
Rudolph Ferdinand Rochus Nentwig,has gender,male
Rudolph Ferdinand Rochus Nentwig,has occupation,editor
Jaroslav Císař,has gender,male
Jaroslav Císař,has occupation,editor
Cliff Garrett,has gender,male
Cliff Garrett,has occupation,editor
Isaak Babel,has gender,male
Isaak Babel,has occupation,editor
Pavel Kopřiva,has gender,male
Pavel Kopřiva,has occupation,editor
Max Kuhn,has gender,male
Max Kuhn,has occupation,editor
Stanislav Berton,has gender,male
Stanislav Berton,has occupation,editor
