subject,relation,object
Alphonsine Lefebvre,has occupation,housekeeper
Oselia Osuldsen,has gender,female
Oselia Osuldsen,has occupation,housekeeper
Ragnhildur Bjarnadóttir,has gender,female
Ragnhildur Bjarnadóttir,has occupation,housekeeper
Hermine Schimann,has gender,female
Hermine Schimann,has occupation,housekeeper
Jóhanna Eyjólfsdóttir,has gender,female
Jóhanna Eyjólfsdóttir,has occupation,housekeeper
Giuseppe Garibaldi,has gender,male
Giuseppe Garibaldi,has occupation,janitor
Sven Gustaf Hellström,has gender,male
Sven Gustaf Hellström,has occupation,janitor
Louis Müller,has gender,male
Louis Müller,has occupation,janitor
Mulugeta Seraw,has gender,male
Mulugeta Seraw,has occupation,janitor
Leo Klinger,has gender,male
Leo Klinger,has occupation,janitor
Günter Nagel,has gender,male
Günter Nagel,has occupation,janitor
Veijo Jäsberg,has gender,male
Veijo Jäsberg,has occupation,janitor
Christiaan Stokhuijzen,has gender,male
Christiaan Stokhuijzen,has occupation,janitor
Aasmund Wiik,has gender,male
Aasmund Wiik,has occupation,janitor
Emílio,has gender,male
Emílio,has occupation,janitor
Frank Jenner,has gender,male
Frank Jenner,has occupation,janitor
Kalle Hämäläinen,has gender,male
Kalle Hämäläinen,has occupation,janitor
Q124309941,has gender,male
Q124309941,has occupation,janitor
Juvenal Chavez,has gender,male
Juvenal Chavez,has occupation,janitor
Hjalmar Carlsson,has gender,male
Hjalmar Carlsson,has occupation,janitor
Max Adolf Hirsch,has gender,male
Max Adolf Hirsch,has occupation,janitor
Gregor Nagele,has gender,male
Gregor Nagele,has occupation,janitor
Doug Walker,has gender,male
Doug Walker,has occupation,janitor
Dennis Grassow,has gender,male
Dennis Grassow,has occupation,janitor
Hejremanden,has gender,male
Hejremanden,has occupation,janitor
Wladimir Elsner,has gender,male
Wladimir Elsner,has occupation,janitor
Cecil Fergerson,has gender,male
Cecil Fergerson,has occupation,janitor
Reidar Larsen,has gender,male
Reidar Larsen,has occupation,janitor
Manfred Genditzki,has gender,male
Manfred Genditzki,has occupation,janitor
Pedro Ángel Jiménez Carretón,has gender,male
Pedro Ángel Jiménez Carretón,has occupation,janitor
Karl Vogel,has gender,male
Karl Vogel,has occupation,janitor
Philip Joseph Hughes Jr.,has gender,male
Philip Joseph Hughes Jr.,has occupation,janitor
Alfred Banks,has gender,male
Alfred Banks,has occupation,janitor
Leopold Lueger,has gender,male
Leopold Lueger,has occupation,janitor
Arthur J. Saunders,has gender,male
Arthur J. Saunders,has occupation,janitor
Willie Neal,has gender,male
Willie Neal,has occupation,janitor
Lorenz Roß,has gender,male
Lorenz Roß,has occupation,janitor
Mario Magnotta,has gender,male
Mario Magnotta,has occupation,janitor
Johan Rydberg,has gender,male
Johan Rydberg,has occupation,janitor
Doualemn,has gender,male
Doualemn,has occupation,janitor
Ronald Read,has gender,male
Ronald Read,has occupation,janitor
Joseph Graham,has gender,male
Joseph Graham,has occupation,janitor
Hubert B. Scudder,has gender,male
Hubert B. Scudder,has occupation,janitor
Edvard Uddenberg,has gender,male
Edvard Uddenberg,has occupation,janitor
Tom Phaddy Mac Diarmada,has gender,male
Tom Phaddy Mac Diarmada,has occupation,janitor
Samuel Osborne,has gender,male
Samuel Osborne,has occupation,janitor
Francisco Regis Benicio Crus,has gender,male
Francisco Regis Benicio Crus,has occupation,janitor
Miquel Bell-lloch i Palet,has gender,male
Miquel Bell-lloch i Palet,has occupation,janitor
Wayne Marston,has gender,male
Wayne Marston,has occupation,janitor
Johann Striedl,has gender,male
Johann Striedl,has occupation,janitor
CGA Dahlbom,has gender,male
CGA Dahlbom,has occupation,janitor
William J. Crawford,has gender,male
William J. Crawford,has occupation,janitor
George B. King,has gender,male
George B. King,has occupation,janitor
Efgani Dönmez,has gender,male
Efgani Dönmez,has occupation,janitor
Krzysztof Kononowicz,has gender,male
Krzysztof Kononowicz,has occupation,janitor
Charly Burger,has gender,male
Charly Burger,has occupation,janitor
Edward Smyth Jones,has gender,male
Edward Smyth Jones,has occupation,janitor
Albertus Renatus Lespilliez,has gender,male
Albertus Renatus Lespilliez,has occupation,janitor
Josué de Jesus Silva,has gender,male
Josué de Jesus Silva,has occupation,janitor
Henry Darger,has gender,male
Henry Darger,has occupation,janitor
Lajos Pásztor,has gender,male
Lajos Pásztor,has occupation,janitor
Gottlieb  Bade,has gender,male
Gottlieb  Bade,has occupation,janitor
William Rodríguez,has gender,male
William Rodríguez,has occupation,janitor
Rosa Maria da Silva,has gender,female
Rosa Maria da Silva,has occupation,janitor
Erzsébet Bősze,has gender,female
Erzsébet Bősze,has occupation,janitor
Marinalva Pereira da Silva,has gender,female
Marinalva Pereira da Silva,has occupation,janitor
Matea Bolívar,has gender,female
Matea Bolívar,has occupation,janitor
Ilaria Cucchi,has gender,female
Ilaria Cucchi,has occupation,janitor
Harriet Redmond,has gender,female
Harriet Redmond,has occupation,janitor
Q135781302,has gender,female
Q135781302,has occupation,janitor
Daniel (Mansson) Ekman,has gender,male
Daniel (Mansson) Ekman,has occupation,laborer
Fritz Wilhelm Reisgies,has gender,male
Fritz Wilhelm Reisgies,has occupation,laborer
Lewin Dedeke,has gender,male
Lewin Dedeke,has occupation,laborer
Q120614595,has gender,male
Q120614595,has occupation,laborer
Thomas Germain,has gender,male
Thomas Germain,has occupation,laborer
Konstantin Krjukov,has gender,male
Konstantin Krjukov,has occupation,laborer
Antonio Arrabal,has gender,male
Antonio Arrabal,has occupation,laborer
Manfred Seidl,has gender,male
Manfred Seidl,has occupation,laborer
Christian Mittermeier,has gender,male
Christian Mittermeier,has occupation,laborer
Q124221208,has gender,male
Q124221208,has occupation,laborer
Marc Rennhack,has gender,male
Marc Rennhack,has occupation,laborer
Moritz Watrinet,has gender,male
Moritz Watrinet,has occupation,laborer
Nicholas Hilliard,has gender,male
Nicholas Hilliard,has occupation,laborer
Károly Szabó,has gender,male
Károly Szabó,has occupation,laborer
Carl Schuhmann,has gender,male
Carl Schuhmann,has occupation,laborer
John Roettiers,has gender,male
John Roettiers,has occupation,laborer
Jan Skaloš,has gender,male
Jan Skaloš,has occupation,laborer
Alcide Bontou,has gender,male
Alcide Bontou,has occupation,laborer
Pete Spence,has gender,male
Pete Spence,has occupation,laborer
Shinmon Tatsugorō,has gender,male
Shinmon Tatsugorō,has occupation,laborer
Hoodoo Brown,has gender,male
Hoodoo Brown,has occupation,laborer
Adam Mayr,has gender,male
Adam Mayr,has occupation,laborer
Marc Castellnou Ribau,has gender,male
Marc Castellnou Ribau,has occupation,laborer
Ernesto Endara,has gender,male
Ernesto Endara,has occupation,laborer
Miroslav Haken,has gender,male
Miroslav Haken,has occupation,laborer
Oldřich Treutner,has gender,male
Oldřich Treutner,has occupation,laborer
Toussaint Testard,has gender,male
Toussaint Testard,has occupation,laborer
George Kirchmair,has gender,male
George Kirchmair,has occupation,laborer
Václav Hlaváč,has gender,male
Václav Hlaváč,has occupation,laborer
Alberto Saiz,has gender,male
Alberto Saiz,has occupation,laborer
Folkwin Wendland,has gender,male
Folkwin Wendland,has occupation,laborer
Honoré Dufin,has gender,male
Honoré Dufin,has occupation,laborer
Jan Czymerman,has gender,male
Jan Czymerman,has occupation,laborer
Jakob Rinz,has gender,male
Jakob Rinz,has occupation,laborer
Ludwig Barck,has gender,male
Ludwig Barck,has occupation,laborer
Benigno Campos,has gender,male
Benigno Campos,has occupation,laborer
Marius Vettard,has gender,male
Marius Vettard,has occupation,laborer
Jean Bardet,has gender,male
Jean Bardet,has occupation,laborer
Hans Scheßlitzer,has gender,male
Hans Scheßlitzer,has occupation,laborer
Yonki Yonka,has gender,male
Yonki Yonka,has occupation,laborer
Stephan Brandl,has gender,male
Stephan Brandl,has occupation,laborer
Patrice Caillault,has gender,male
Patrice Caillault,has occupation,laborer
Hans Conrad Heidegger,has gender,male
Hans Conrad Heidegger,has occupation,laborer
Martin Fauster,has gender,male
Martin Fauster,has occupation,laborer
Domenico Cucci,has gender,male
Domenico Cucci,has occupation,laborer
Pavel Reiser,has gender,male
Pavel Reiser,has occupation,laborer
Eduard Hitzberger,has gender,male
Eduard Hitzberger,has occupation,laborer
Peter Joseph Lenné,has gender,male
Peter Joseph Lenné,has occupation,laborer
Jean Laborey,has gender,male
Jean Laborey,has occupation,laborer
Andre Witting,has gender,male
Andre Witting,has occupation,laborer
Matthias Charbonnier,has gender,male
Matthias Charbonnier,has occupation,laborer
Anthony Bourdain,has gender,male
Anthony Bourdain,has occupation,laborer
Georg Schongauer,has gender,male
Georg Schongauer,has occupation,laborer
Marco di Bartolomeo Rustici,has gender,male
Marco di Bartolomeo Rustici,has occupation,laborer
G. Keith Bryant,has gender,male
G. Keith Bryant,has occupation,laborer
Wulf,has gender,male
Wulf,has occupation,laborer
Andrea Del Duce,has gender,male
Andrea Del Duce,has occupation,laborer
Pius Lotter,has gender,male
Pius Lotter,has occupation,laborer
Q62714219,has gender,male
Q62714219,has occupation,laborer
Mike Turner,has gender,male
Mike Turner,has occupation,laborer
Raymond Belle,has gender,male
Raymond Belle,has occupation,laborer
Rainer Härm,has gender,male
Rainer Härm,has occupation,laborer
Kei Kobayashi,has gender,male
Kei Kobayashi,has occupation,laborer
Tilman Barwasser,has gender,male
Tilman Barwasser,has occupation,laborer
Michael Pintz,has gender,male
Michael Pintz,has occupation,laborer
Johann Hermann Knoop,has gender,male
Johann Hermann Knoop,has occupation,laborer
Edilberto Formigli,has gender,male
Edilberto Formigli,has occupation,laborer
Jan Lundgren,has gender,male
Jan Lundgren,has occupation,laborer
John Hartley Torrison,has gender,male
John Hartley Torrison,has occupation,laborer
Christian Lieberkühn,has gender,male
Christian Lieberkühn,has occupation,laborer
Zhang Yanchang,has gender,male
Zhang Yanchang,has occupation,laborer
Thomas Thomasz,has gender,male
Thomas Thomasz,has occupation,laborer
Josep Maria Batlle Salvat,has gender,male
Josep Maria Batlle Salvat,has occupation,laborer
George Sandeman,has gender,male
George Sandeman,has occupation,laborer
Q12260054,has gender,male
Q12260054,has occupation,laborer
Damir Dekanić,has gender,male
Damir Dekanić,has occupation,laborer
Max Krause,has gender,male
Max Krause,has occupation,laborer
Hiroshi Nishikawa,has gender,male
Hiroshi Nishikawa,has occupation,laborer
Hans Reinhardt Taravell,has gender,male
Hans Reinhardt Taravell,has occupation,laborer
Joseph Lecocqmartin,has gender,male
Joseph Lecocqmartin,has occupation,laborer
Andrea Briosco,has gender,male
Andrea Briosco,has occupation,laborer
Egyd Pegger,has gender,male
Egyd Pegger,has occupation,laborer
Kiyomi Mikuni,has gender,male
Kiyomi Mikuni,has occupation,laborer
Máel Ísu MacBratáin Uí Echach,has gender,male
Máel Ísu MacBratáin Uí Echach,has occupation,laborer
David Schwestermuller I,has gender,male
David Schwestermuller I,has occupation,laborer
Q120615883,has gender,male
Q120615883,has occupation,laborer
Anette Mülbaier,has gender,female
Anette Mülbaier,has occupation,laborer
Liliana Battle,has gender,female
Liliana Battle,has occupation,laborer
Felicita Kalinšek,has gender,female
Felicita Kalinšek,has occupation,laborer
Choumicha Chafaï,has gender,female
Choumicha Chafaï,has occupation,laborer
Françoise Mabille,has gender,female
Françoise Mabille,has occupation,laborer
Marta Cortegano,has gender,female
Marta Cortegano,has occupation,laborer
Nuria Picas Albets,has gender,female
Nuria Picas Albets,has occupation,laborer
Ena May Neill,has gender,female
Ena May Neill,has occupation,laborer
Julie Wolfe,has gender,female
Julie Wolfe,has occupation,laborer
Marie Riet,has gender,female
Marie Riet,has occupation,laborer
Andrea Simmen,has gender,female
Andrea Simmen,has occupation,laborer
Rochelle Martin,has gender,female
Rochelle Martin,has occupation,laborer
Empress Peng,has gender,female
Empress Peng,has occupation,laborer
Eric Cantor,has gender,male
Eric Cantor,has occupation,lawyer
José Calvo Sotelo,has gender,male
José Calvo Sotelo,has occupation,lawyer
Andreas Stoch,has gender,male
Andreas Stoch,has occupation,lawyer
Juho Kusti Paasikivi,has gender,male
Juho Kusti Paasikivi,has occupation,lawyer
Michael M. Wood,has gender,male
Michael M. Wood,has occupation,lawyer
Kōjirō Nishimura,has gender,male
Kōjirō Nishimura,has occupation,lawyer
Gordon H. Smith,has gender,male
Gordon H. Smith,has occupation,lawyer
Sotir Tsatsarov,has gender,male
Sotir Tsatsarov,has occupation,lawyer
Fouad Mebazaa,has gender,male
Fouad Mebazaa,has occupation,lawyer
Mamerto Cerezo Abad,has gender,male
Mamerto Cerezo Abad,has occupation,lawyer
John W. Stevenson,has gender,male
John W. Stevenson,has occupation,lawyer
Aristóbulo del Valle,has gender,male
Aristóbulo del Valle,has occupation,lawyer
Eduard Hupertz,has gender,male
Eduard Hupertz,has occupation,lawyer
Karl Koch,has gender,male
Karl Koch,has occupation,lawyer
Horst Arnold,has gender,male
Horst Arnold,has occupation,lawyer
Friedrich Justus Perels,has gender,male
Friedrich Justus Perels,has occupation,lawyer
Francisco de Sá Carneiro,has gender,male
Francisco de Sá Carneiro,has occupation,lawyer
Masaharu Hino,has gender,male
Masaharu Hino,has occupation,lawyer
Jules Van Volxem,has gender,male
Jules Van Volxem,has occupation,lawyer
Ebenezer Storry Hay,has gender,male
Ebenezer Storry Hay,has occupation,lawyer
Hans Georg Rupp,has gender,male
Hans Georg Rupp,has occupation,lawyer
Antonio Amorth,has gender,male
Antonio Amorth,has occupation,lawyer
Edward Charles Rigby,has gender,male
Edward Charles Rigby,has occupation,lawyer
Kichiemon Ishikawa,has gender,male
Kichiemon Ishikawa,has occupation,lawyer
Adolph Olson Eberhart,has gender,male
Adolph Olson Eberhart,has occupation,lawyer
Clement Taylor Smythe,has gender,male
Clement Taylor Smythe,has occupation,lawyer
Manuel Portela Valladares,has gender,male
Manuel Portela Valladares,has occupation,lawyer
Christopher P. Rodgers,has gender,male
Christopher P. Rodgers,has occupation,lawyer
J. W. Harris,has gender,male
J. W. Harris,has occupation,lawyer
Henry A. Cooper,has gender,male
Henry A. Cooper,has occupation,lawyer
William Barton Wade Dent,has gender,male
William Barton Wade Dent,has occupation,lawyer
Spencer Batiste,has gender,male
Spencer Batiste,has occupation,lawyer
Denis Oswald,has gender,male
Denis Oswald,has occupation,lawyer
Hiroshi Suekawa,has gender,male
Hiroshi Suekawa,has occupation,lawyer
Islam Dashkin,has gender,male
Islam Dashkin,has occupation,lawyer
Edward Butler,has gender,male
Edward Butler,has occupation,lawyer
Kingo Kobayakawa,has gender,male
Kingo Kobayakawa,has occupation,lawyer
Ernst Heinrichsohn,has gender,male
Ernst Heinrichsohn,has occupation,lawyer
David Jennings,has gender,male
David Jennings,has occupation,lawyer
"Ivor Richard, Baron Richard",has gender,male
"Ivor Richard, Baron Richard",has occupation,lawyer
Benigno Ferreira,has gender,male
Benigno Ferreira,has occupation,lawyer
Walter Oswald (Ossie) Burt,has gender,male
Walter Oswald (Ossie) Burt,has occupation,lawyer
Schafig Aujessowitsch Pschichatschew,has gender,male
Schafig Aujessowitsch Pschichatschew,has occupation,lawyer
José Ramón Noreña Salto,has gender,male
José Ramón Noreña Salto,has occupation,lawyer
Setsuo Yoshihara,has gender,male
Setsuo Yoshihara,has occupation,lawyer
Thomas M. Norwood,has gender,male
Thomas M. Norwood,has occupation,lawyer
Georges Brunschvig,has gender,male
Georges Brunschvig,has occupation,lawyer
Richard Bedford Bennett,has gender,male
Richard Bedford Bennett,has occupation,lawyer
Heinrich Brunner,has gender,male
Heinrich Brunner,has occupation,lawyer
Victor Robinson,has gender,male
Victor Robinson,has occupation,lawyer
Antonio José Leocadio Ramón de La Trinidad y María Guzmán Blanco,has gender,male
Antonio José Leocadio Ramón de La Trinidad y María Guzmán Blanco,has occupation,lawyer
Arthur Zarden,has gender,male
Arthur Zarden,has occupation,lawyer
Leo Clements,has gender,male
Leo Clements,has occupation,lawyer
Kurt Haertel,has gender,male
Kurt Haertel,has occupation,lawyer
Francesco Saverio Pavone,has gender,male
Francesco Saverio Pavone,has occupation,lawyer
James Rector,has gender,male
James Rector,has occupation,lawyer
João de Carvalho Sá,has gender,male
João de Carvalho Sá,has occupation,lawyer
Jan Błeszyński,has gender,male
Jan Błeszyński,has occupation,lawyer
Kitamura Masashi,has gender,male
Kitamura Masashi,has occupation,lawyer
Ármin Grünhut,has gender,male
Ármin Grünhut,has occupation,lawyer
Viktor Pshonka,has gender,male
Viktor Pshonka,has occupation,lawyer
Gustavus A. Finkelnburg,has gender,male
Gustavus A. Finkelnburg,has occupation,lawyer
Tim Hammond,has gender,male
Tim Hammond,has occupation,lawyer
Franc-Nohain,has gender,male
Franc-Nohain,has occupation,lawyer
Richard Williams,has gender,male
Richard Williams,has occupation,lawyer
Einar Benediktsson,has gender,male
Einar Benediktsson,has occupation,lawyer
Keiji Soma,has gender,male
Keiji Soma,has occupation,lawyer
Kensō Mihara,has gender,male
Kensō Mihara,has occupation,lawyer
Maximilien Robespierre,has gender,male
Maximilien Robespierre,has occupation,lawyer
Jim Garrison,has gender,male
Jim Garrison,has occupation,lawyer
James Stansfeld,has gender,male
James Stansfeld,has occupation,lawyer
Abram A. Hammond,has gender,male
Abram A. Hammond,has occupation,lawyer
Kadri Veseli,has gender,male
Kadri Veseli,has occupation,lawyer
Adolf Nebel,has gender,male
Adolf Nebel,has occupation,lawyer
Paul Rice,has gender,male
Paul Rice,has occupation,lawyer
Jesús Galiano Gutierrez,has gender,male
Jesús Galiano Gutierrez,has occupation,lawyer
Marek Chmaj,has gender,male
Marek Chmaj,has occupation,lawyer
Lawrence Henry Smith,has gender,male
Lawrence Henry Smith,has occupation,lawyer
Kim Do-eup,has gender,male
Kim Do-eup,has occupation,lawyer
Albert Gröning,has gender,male
Albert Gröning,has occupation,lawyer
Aleksandr Belykh,has gender,male
Aleksandr Belykh,has occupation,lawyer
Kaneshirō Kawana,has gender,male
Kaneshirō Kawana,has occupation,lawyer
Humberto Hernandez-Haddad,has gender,male
Humberto Hernandez-Haddad,has occupation,lawyer
Max Plaut,has gender,male
Max Plaut,has occupation,lawyer
Yoshiyuki Matsumura,has gender,male
Yoshiyuki Matsumura,has occupation,lawyer
Teruyoshi Mukae,has gender,male
Teruyoshi Mukae,has occupation,lawyer
Frédéric André Wavre,has gender,male
Frédéric André Wavre,has occupation,lawyer
Christoph Seydewitz,has gender,male
Christoph Seydewitz,has occupation,lawyer
Jim Ramstad,has gender,male
Jim Ramstad,has occupation,lawyer
Ryōzō Katō,has gender,male
Ryōzō Katō,has occupation,lawyer
Isabelle Ameganvi,has gender,female
Isabelle Ameganvi,has occupation,lawyer
Patricia Guerrero,has gender,female
Patricia Guerrero,has occupation,lawyer
Meron Abdi,has gender,female
Meron Abdi,has occupation,lawyer
Ruth Bader Ginsburg,has gender,female
Ruth Bader Ginsburg,has occupation,lawyer
Mary Carmack-Altwies,has gender,female
Mary Carmack-Altwies,has occupation,lawyer
Setsuko Aoki,has gender,female
Setsuko Aoki,has occupation,lawyer
Q87245567,has gender,female
Q87245567,has occupation,lawyer
Masumi Nakamura,has gender,female
Masumi Nakamura,has occupation,lawyer
Carin Clauss,has gender,female
Carin Clauss,has occupation,lawyer
Kinko Satō,has gender,female
Kinko Satō,has occupation,lawyer
Ludwig Greve,has gender,male
Ludwig Greve,has occupation,librarian
Harald Strätz,has gender,male
Harald Strätz,has occupation,librarian
Hugo Blotius,has gender,male
Hugo Blotius,has occupation,librarian
Eugene Bouvy,has gender,male
Eugene Bouvy,has occupation,librarian
Friedrich Zoepfl,has gender,male
Friedrich Zoepfl,has occupation,librarian
Lubomír Emil Havlík,has gender,male
Lubomír Emil Havlík,has occupation,librarian
Rudolf of Fulda,has gender,male
Rudolf of Fulda,has occupation,librarian
Gérard Herzhaft,has gender,male
Gérard Herzhaft,has occupation,librarian
Karl Johan Laurentius Torin,has gender,male
Karl Johan Laurentius Torin,has occupation,librarian
Jean Joseph Dussault,has gender,male
Jean Joseph Dussault,has occupation,librarian
Wolfgang Metz,has gender,male
Wolfgang Metz,has occupation,librarian
Ogan Stepanovich Chubar'ian,has gender,male
Ogan Stepanovich Chubar'ian,has occupation,librarian
Hartwig Hirschfeld,has gender,male
Hartwig Hirschfeld,has occupation,librarian
Franz Schnorr von Carolsfeld,has gender,male
Franz Schnorr von Carolsfeld,has occupation,librarian
Félix Desvernay,has gender,male
Félix Desvernay,has occupation,librarian
Dániel Cornides,has gender,male
Dániel Cornides,has occupation,librarian
Patrick Danowski,has gender,male
Patrick Danowski,has occupation,librarian
Fritz Milkau,has gender,male
Fritz Milkau,has occupation,librarian
Christoph Mackert,has gender,male
Christoph Mackert,has occupation,librarian
Andrzej Nowak,has gender,male
Andrzej Nowak,has occupation,librarian
Christian Kössler,has gender,male
Christian Kössler,has occupation,librarian
Charles Henry Tawney,has gender,male
Charles Henry Tawney,has occupation,librarian
Alfons Serra i Baldó,has gender,male
Alfons Serra i Baldó,has occupation,librarian
Albrecht von Haller,has gender,male
Albrecht von Haller,has occupation,librarian
Werner Rust,has gender,male
Werner Rust,has occupation,librarian
Claude Sallier,has gender,male
Claude Sallier,has occupation,librarian
Robert G. Gibb,has gender,male
Robert G. Gibb,has occupation,librarian
Antolín Abad Pérez,has gender,male
Antolín Abad Pérez,has occupation,librarian
Wunibald Weber,has gender,male
Wunibald Weber,has occupation,librarian
Walter Jacob,has gender,male
Walter Jacob,has occupation,librarian
Gregorio Bartolini,has gender,male
Gregorio Bartolini,has occupation,librarian
Benoît Epron,has gender,male
Benoît Epron,has occupation,librarian
Phillips Hult,has gender,male
Phillips Hult,has occupation,librarian
Shabtai Segal,has gender,male
Shabtai Segal,has occupation,librarian
Léon Clugnet,has gender,male
Léon Clugnet,has occupation,librarian
Kurt Delkeskamp,has gender,male
Kurt Delkeskamp,has occupation,librarian
Émile Maupas,has gender,male
Émile Maupas,has occupation,librarian
Andreas Lamey,has gender,male
Andreas Lamey,has occupation,librarian
Arnaldo Segarizzi,has gender,male
Arnaldo Segarizzi,has occupation,librarian
Jan Šnobr,has gender,male
Jan Šnobr,has occupation,librarian
Philip Hoehn,has gender,male
Philip Hoehn,has occupation,librarian
Karl von Stockmayer,has gender,male
Karl von Stockmayer,has occupation,librarian
Friedrich Knorr,has gender,male
Friedrich Knorr,has occupation,librarian
Laszló Sajó,has gender,male
Laszló Sajó,has occupation,librarian
Janko Krek,has gender,male
Janko Krek,has occupation,librarian
Henrik Schauman,has gender,male
Henrik Schauman,has occupation,librarian
Thaddeus Mason Harris,has gender,male
Thaddeus Mason Harris,has occupation,librarian
Eugène Tisserant,has gender,male
Eugène Tisserant,has occupation,librarian
Gottfried Wilhelm Leibniz,has gender,male
Gottfried Wilhelm Leibniz,has occupation,librarian
Bálint Hóman,has gender,male
Bálint Hóman,has occupation,librarian
Karl Weiß,has gender,male
Karl Weiß,has occupation,librarian
Georg Zink,has gender,male
Georg Zink,has occupation,librarian
John R. Jensen,has gender,male
John R. Jensen,has occupation,librarian
Johann Christoph Sachse,has gender,male
Johann Christoph Sachse,has occupation,librarian
Thomas Robbins,has gender,male
Thomas Robbins,has occupation,librarian
Gerlof van Vloten,has gender,male
Gerlof van Vloten,has occupation,librarian
Byron Reeves,has gender,male
Byron Reeves,has occupation,librarian
Johann Christoph Bekmann,has gender,male
Johann Christoph Bekmann,has occupation,librarian
Tomás Navarro Tomás,has gender,male
Tomás Navarro Tomás,has occupation,librarian
Thomas Heiler,has gender,male
Thomas Heiler,has occupation,librarian
Justin Winsor,has gender,male
Justin Winsor,has occupation,librarian
Hans von Müller,has gender,male
Hans von Müller,has occupation,librarian
Walter Appelqvist,has gender,male
Walter Appelqvist,has occupation,librarian
Jeffrey Saltz,has gender,male
Jeffrey Saltz,has occupation,librarian
Johann Georg Christian Lehmann,has gender,male
Johann Georg Christian Lehmann,has occupation,librarian
Gregory II,has gender,male
Gregory II,has occupation,librarian
Damien Smith Pfister,has gender,male
Damien Smith Pfister,has occupation,librarian
Johann Heinrich Busse,has gender,male
Johann Heinrich Busse,has occupation,librarian
Danny Schmidt,has gender,male
Danny Schmidt,has occupation,librarian
Florencio Varela,has gender,male
Florencio Varela,has occupation,librarian
Sándor Farkas,has gender,male
Sándor Farkas,has occupation,librarian
Gilles Grondin,has gender,male
Gilles Grondin,has occupation,librarian
Endel Annus,has gender,male
Endel Annus,has occupation,librarian
Mihael Glavan,has gender,male
Mihael Glavan,has occupation,librarian
Alice Lougee Hagemeyer,has gender,female
Alice Lougee Hagemeyer,has occupation,librarian
Dorthe Refslund Christensen,has gender,female
Dorthe Refslund Christensen,has occupation,librarian
Ludmilla Rass,has gender,female
Ludmilla Rass,has occupation,librarian
Wanda Pindlowa,has gender,female
Wanda Pindlowa,has occupation,librarian
Sara Myers,has gender,female
Sara Myers,has occupation,librarian
Majia Holmer Nadesan,has gender,female
Majia Holmer Nadesan,has occupation,librarian
Kathrin Friederike Müller,has gender,female
Kathrin Friederike Müller,has occupation,librarian
Jutta Bohnke-Kollwitz,has gender,female
Jutta Bohnke-Kollwitz,has occupation,librarian
Nia Roberts,has gender,female
Nia Roberts,has occupation,librarian
Fiona McLeod,has gender,female
Fiona McLeod,has occupation,librarian
Jennifer Stromer-Galley,has gender,female
Jennifer Stromer-Galley,has occupation,librarian
Pat Woodrum,has gender,female
Pat Woodrum,has occupation,librarian
Mary Frances Isom,has gender,female
Mary Frances Isom,has occupation,librarian
Q134300378,has gender,female
Q134300378,has occupation,librarian
Lourdes Reyes i Camps,has gender,female
Lourdes Reyes i Camps,has occupation,librarian
Anne Washington,has gender,female
Anne Washington,has occupation,librarian
Nancy A. Van House,has gender,female
Nancy A. Van House,has occupation,librarian
Ekaterina Genieva,has gender,female
Ekaterina Genieva,has occupation,librarian
Galina Lebedeva,has gender,female
Galina Lebedeva,has occupation,librarian
Marija Fabjancic,has gender,female
Marija Fabjancic,has occupation,librarian
Marju Abel,has gender,female
Marju Abel,has occupation,librarian
Terry Goulet,has gender,female
Terry Goulet,has occupation,librarian
Gertrud Henze,has gender,female
Gertrud Henze,has occupation,librarian
Irene Stahl,has gender,female
Irene Stahl,has occupation,librarian
Renate Schmidgall,has gender,female
Renate Schmidgall,has occupation,librarian
Jean Blackwell Hutson,has gender,female
Jean Blackwell Hutson,has occupation,librarian
Pere Estelrich Massutí,has gender,male
Pere Estelrich Massutí,has occupation,manager
Pier Marco De Santi,has gender,male
Pier Marco De Santi,has occupation,manager
Lewis J. Rachmil,has gender,male
Lewis J. Rachmil,has occupation,manager
J. V. Ronimus,has gender,male
J. V. Ronimus,has occupation,manager
Vladimir Lifanov,has gender,male
Vladimir Lifanov,has occupation,manager
Karl Kauermann,has gender,male
Karl Kauermann,has occupation,manager
Kurt A. Vialet,has gender,male
Kurt A. Vialet,has occupation,manager
Pavel Maurer,has gender,male
Pavel Maurer,has occupation,manager
Luis Alfredo Morales Paternina,has gender,male
Luis Alfredo Morales Paternina,has occupation,manager
Léon Barsacq,has gender,male
Léon Barsacq,has occupation,manager
Otto Mehr,has gender,male
Otto Mehr,has occupation,manager
Edgar Zendejas,has gender,male
Edgar Zendejas,has occupation,manager
Moriz Paschkis,has gender,male
Moriz Paschkis,has occupation,manager
E. A. Ashchepkov,has gender,male
E. A. Ashchepkov,has occupation,manager
Andreas Christian Møller,has gender,male
Andreas Christian Møller,has occupation,manager
Rich Lambert,has gender,male
Rich Lambert,has occupation,manager
James Mugasha,has gender,male
James Mugasha,has occupation,manager
Robert Sauer,has gender,male
Robert Sauer,has occupation,manager
John Stein,has gender,male
John Stein,has occupation,manager
Ernst Witte,has gender,male
Ernst Witte,has occupation,manager
Jean Duhamel,has gender,male
Jean Duhamel,has occupation,manager
Q109647320,has gender,male
Q109647320,has occupation,manager
Sigbjørn Eriksen,has gender,male
Sigbjørn Eriksen,has occupation,manager
Patrick Gaussent,has gender,male
Patrick Gaussent,has occupation,manager
Hans Hartvig-Møller,has gender,male
