subject,relation,object
Yukiko Hachisuka,has occupation,farmer
Juliana Spriet,has gender,female
Juliana Spriet,has occupation,farmer
Chinatsu Nakamura,has gender,female
Chinatsu Nakamura,has occupation,farmer
Iria Nagahama,has gender,female
Iria Nagahama,has occupation,farmer
Emilie Reinbeck,has gender,female
Emilie Reinbeck,has occupation,farmer
Kaori Satō,has gender,female
Kaori Satō,has occupation,farmer
Meri Kharchilava,has gender,female
Meri Kharchilava,has occupation,farmer
M.J. Kuhn,has gender,female
M.J. Kuhn,has occupation,farmer
Adezuita Pereira de Oliveira,has gender,female
Adezuita Pereira de Oliveira,has occupation,farmer
Dorothy Renton,has gender,female
Dorothy Renton,has occupation,farmer
Sabine Zeller,has gender,female
Sabine Zeller,has occupation,farmer
Ayano Washizu,has gender,female
Ayano Washizu,has occupation,farmer
Constance L. Kirker,has gender,female
Constance L. Kirker,has occupation,farmer
Elsa Lévy,has gender,female
Elsa Lévy,has occupation,farmer
May-Eliane de Lencquesaing,has gender,female
May-Eliane de Lencquesaing,has occupation,farmer
Q12612785,has gender,female
Q12612785,has occupation,farmer
Q21709854,has gender,female
Q21709854,has occupation,farmer
Nadia Lussaud,has gender,female
Nadia Lussaud,has occupation,farmer
Anne Windfohr Marion,has gender,female
Anne Windfohr Marion,has occupation,farmer
Nora Kiladze,has gender,female
Nora Kiladze,has occupation,farmer
Risa Aise,has gender,female
Risa Aise,has occupation,farmer
Nicole Tapon,has gender,female
Nicole Tapon,has occupation,farmer
Minami Kawase,has gender,female
Minami Kawase,has occupation,farmer
Louise Decrausaz,has gender,female
Louise Decrausaz,has occupation,farmer
Q97441053,has gender,female
Q97441053,has occupation,farmer
Kateřina Steff,has gender,female
Kateřina Steff,has occupation,farmer
Josef Vacek,has gender,male
Josef Vacek,has occupation,hairdresser
Adam A. Schjølberg,has gender,male
Adam A. Schjølberg,has occupation,hairdresser
Ricard Simó i Bach,has gender,male
Ricard Simó i Bach,has occupation,hairdresser
Frank Padilha,has gender,male
Frank Padilha,has occupation,hairdresser
Jose Solano de Oliveira,has gender,male
Jose Solano de Oliveira,has occupation,hairdresser
Gustav Wuckic,has gender,male
Gustav Wuckic,has occupation,hairdresser
Brad Mondo,has gender,male
Brad Mondo,has occupation,hairdresser
Joshua Galvin,has gender,male
Joshua Galvin,has occupation,hairdresser
Scott W. Farley,has gender,male
Scott W. Farley,has occupation,hairdresser
Christien Tinsley,has gender,male
Christien Tinsley,has occupation,hairdresser
Kang Chang-gu,has gender,male
Kang Chang-gu,has occupation,hairdresser
Frank Zucholowsky,has gender,male
Frank Zucholowsky,has occupation,hairdresser
Vincent Baudoux,has gender,male
Vincent Baudoux,has occupation,hairdresser
Harald Klute,has gender,male
Harald Klute,has occupation,hairdresser
Daniel Galvin,has gender,male
Daniel Galvin,has occupation,hairdresser
Florian Zeughan,has gender,male
Florian Zeughan,has occupation,hairdresser
Kerimcan Durmaz,has gender,male
Kerimcan Durmaz,has occupation,hairdresser
Jim Hutton,has gender,male
Jim Hutton,has occupation,hairdresser
Karsten Reinert,has gender,male
Karsten Reinert,has occupation,hairdresser
Kläre Fußbach,has gender,male
Kläre Fußbach,has occupation,hairdresser
Guido Lorenzo Giovanni Battista Cogito,has gender,male
Guido Lorenzo Giovanni Battista Cogito,has occupation,hairdresser
Václav Macík,has gender,male
Václav Macík,has occupation,hairdresser
Martí Vicenç Vilanova,has gender,male
Martí Vicenç Vilanova,has occupation,hairdresser
Maxwell Agomor,has gender,male
Maxwell Agomor,has occupation,hairdresser
Vittorio Sodano,has gender,male
Vittorio Sodano,has occupation,hairdresser
Alexander Pekarek,has gender,male
Alexander Pekarek,has occupation,hairdresser
Timo Pfaff,has gender,male
Timo Pfaff,has occupation,hairdresser
Yūsuke Suga,has gender,male
Yūsuke Suga,has occupation,hairdresser
Maurice Stein,has gender,male
Maurice Stein,has occupation,hairdresser
Roman Braunhofer,has gender,male
Roman Braunhofer,has occupation,hairdresser
Karl Weitschat,has gender,male
Karl Weitschat,has occupation,hairdresser
Miss Abby OMG,has gender,male
Miss Abby OMG,has occupation,hairdresser
Michael Westmore,has gender,male
Michael Westmore,has occupation,hairdresser
Lluís Llongueras Batlle,has gender,male
Lluís Llongueras Batlle,has occupation,hairdresser
Fritz Jelinek,has gender,male
Fritz Jelinek,has occupation,hairdresser
Karl-Heinz Hensel,has gender,male
Karl-Heinz Hensel,has occupation,hairdresser
Jay Manuel,has gender,male
Jay Manuel,has occupation,hairdresser
Dave Elsey,has gender,male
Dave Elsey,has occupation,hairdresser
David Martí,has gender,male
David Martí,has occupation,hairdresser
Balthasar Graf,has gender,male
Balthasar Graf,has occupation,hairdresser
Ronaldo Abreu,has gender,male
Ronaldo Abreu,has occupation,hairdresser
Andrey Drykin,has gender,male
Andrey Drykin,has occupation,hairdresser
Leonhard Wiemann,has gender,male
Leonhard Wiemann,has occupation,hairdresser
Felix Poppel,has gender,male
Felix Poppel,has occupation,hairdresser
Heinrich Heitfeld,has gender,male
Heinrich Heitfeld,has occupation,hairdresser
Lucien Martel,has gender,male
Lucien Martel,has occupation,hairdresser
Greg Funk,has gender,male
Greg Funk,has occupation,hairdresser
Max Heiland,has gender,male
Max Heiland,has occupation,hairdresser
Vladimír Wittgruber,has gender,male
Vladimír Wittgruber,has occupation,hairdresser
Vladimir Kepinsky,has gender,male
Vladimir Kepinsky,has occupation,hairdresser
Amira Pocher,has gender,female
Amira Pocher,has occupation,hairdresser
Katrin Wahlberg,has gender,female
Katrin Wahlberg,has occupation,hairdresser
Tirzah Strässle,has gender,female
Tirzah Strässle,has occupation,hairdresser
Isamaya Ffrench,has gender,female
Isamaya Ffrench,has occupation,hairdresser
Evelyn Book,has gender,female
Evelyn Book,has occupation,hairdresser
Romana Karlíková,has gender,female
Romana Karlíková,has occupation,hairdresser
Teruko Kobayashi,has gender,female
Teruko Kobayashi,has occupation,hairdresser
Maike Heinlein,has gender,female
Maike Heinlein,has occupation,hairdresser
Mirai Matsuda,has gender,female
Mirai Matsuda,has occupation,hairdresser
Kelly Phillips,has gender,female
Kelly Phillips,has occupation,hairdresser
Kristina Abelli Elander,has gender,female
Kristina Abelli Elander,has occupation,hairdresser
Q131924543,has gender,female
Q131924543,has occupation,hairdresser
Evelyn Preece,has gender,female
Evelyn Preece,has occupation,hairdresser
Anne Marie Bradley,has gender,female
Anne Marie Bradley,has occupation,hairdresser
Leila Mäkynen,has gender,female
Leila Mäkynen,has occupation,hairdresser
Olga Cruz,has gender,female
Olga Cruz,has occupation,hairdresser
Kaniz Ali,has gender,female
Kaniz Ali,has occupation,hairdresser
Diana Vitikačová,has gender,female
Diana Vitikačová,has occupation,hairdresser
Tara Fela-Durotoye,has gender,female
Tara Fela-Durotoye,has occupation,hairdresser
Ilana Harkavi,has gender,female
Ilana Harkavi,has occupation,hairdresser
Ana Lozano,has gender,female
Ana Lozano,has occupation,hairdresser
Ve Neill,has gender,female
Ve Neill,has occupation,hairdresser
Anne Moralis,has gender,female
Anne Moralis,has occupation,hairdresser
Lindsey Ogle,has gender,female
Lindsey Ogle,has occupation,hairdresser
Bimpe Onakoya,has gender,female
Bimpe Onakoya,has occupation,hairdresser
Helga Zensch,has gender,female
Helga Zensch,has occupation,hairdresser
Christa Schöninger,has gender,female
Christa Schöninger,has occupation,hairdresser
Hatsuko Endō,has gender,female
Hatsuko Endō,has occupation,hairdresser
Emma Nixon,has gender,female
Emma Nixon,has occupation,hairdresser
Blanka Hašková,has gender,female
Blanka Hašková,has occupation,hairdresser
Salme Landberg,has gender,female
Salme Landberg,has occupation,hairdresser
Lisa Westcott,has gender,female
Lisa Westcott,has occupation,hairdresser
Montse Boqueras,has gender,female
Montse Boqueras,has occupation,hairdresser
Adruitha Lee,has gender,female
Adruitha Lee,has occupation,hairdresser
Mimmi Harms Oredsson,has gender,female
Mimmi Harms Oredsson,has occupation,hairdresser
Romana González,has gender,female
Romana González,has occupation,hairdresser
Jill Stansfield,has gender,female
Jill Stansfield,has occupation,hairdresser
Juraci Teresinha Pereira Vieira,has gender,female
Juraci Teresinha Pereira Vieira,has occupation,hairdresser
Fatima Al-Momen,has gender,female
Fatima Al-Momen,has occupation,hairdresser
Takisha Sturdivant-Drew,has gender,female
Takisha Sturdivant-Drew,has occupation,hairdresser
Michelle Freeborn,has gender,female
Michelle Freeborn,has occupation,hairdresser
Hella Knabe,has gender,female
Hella Knabe,has occupation,hairdresser
Dolores Kondrashova,has gender,female
Dolores Kondrashova,has occupation,hairdresser
Vassiliki Pitsika,has gender,female
Vassiliki Pitsika,has occupation,hairdresser
Ivana Primorac,has gender,female
Ivana Primorac,has occupation,hairdresser
Fátima Freire,has gender,female
Fátima Freire,has occupation,hairdresser
Lindsey Cascaddan,has gender,female
Lindsey Cascaddan,has occupation,hairdresser
Monika Münnich,has gender,female
Monika Münnich,has occupation,hairdresser
Annamarie Tendler,has gender,female
Annamarie Tendler,has occupation,hairdresser
Ishika Taneja,has gender,female
Ishika Taneja,has occupation,hairdresser
Marcelino Francisco de Souza,has gender,male
Marcelino Francisco de Souza,has occupation,housekeeper
Andrée Rocher,has gender,male
Andrée Rocher,has occupation,housekeeper
Arthur Newall,has gender,male
Arthur Newall,has occupation,housekeeper
Ernst Brouze,has gender,male
Ernst Brouze,has occupation,housekeeper
Gary Washington,has gender,male
Gary Washington,has occupation,housekeeper
Yves Le Seigle,has gender,male
Yves Le Seigle,has occupation,housekeeper
Felicia Dorothea Kate Dover,has gender,female
Felicia Dorothea Kate Dover,has occupation,housekeeper
Emma Bruch,has gender,female
Emma Bruch,has occupation,housekeeper
Clara Dijkstra,has gender,female
Clara Dijkstra,has occupation,housekeeper
Pieternella Kwikkers,has gender,female
Pieternella Kwikkers,has occupation,housekeeper
Elizabeth Rasmussen Sundberg,has gender,female
Elizabeth Rasmussen Sundberg,has occupation,housekeeper
Helene Demuth,has gender,female
Helene Demuth,has occupation,housekeeper
Robert Menge,has gender,male
Robert Menge,has occupation,janitor
Bert Brown,has gender,male
Bert Brown,has occupation,janitor
Giuseppe Garibaldi,has gender,male
Giuseppe Garibaldi,has occupation,janitor
Sven Gustaf Hellström,has gender,male
Sven Gustaf Hellström,has occupation,janitor
Louis Müller,has gender,male
Louis Müller,has occupation,janitor
Johannes Seifert,has gender,male
Johannes Seifert,has occupation,janitor
Hermann Schöpf,has gender,male
Hermann Schöpf,has occupation,janitor
Mulugeta Seraw,has gender,male
Mulugeta Seraw,has occupation,janitor
Leo Klinger,has gender,male
Leo Klinger,has occupation,janitor
Günter Nagel,has gender,male
Günter Nagel,has occupation,janitor
Veijo Jäsberg,has gender,male
Veijo Jäsberg,has occupation,janitor
Christiaan Stokhuijzen,has gender,male
Christiaan Stokhuijzen,has occupation,janitor
Aasmund Wiik,has gender,male
Aasmund Wiik,has occupation,janitor
Rosa Maria da Silva,has gender,female
Rosa Maria da Silva,has occupation,janitor
Magdalena Miedziejewska,has gender,female
Magdalena Miedziejewska,has occupation,janitor
Erzsébet Bősze,has gender,female
Erzsébet Bősze,has occupation,janitor
Marinalva Pereira da Silva,has gender,female
Marinalva Pereira da Silva,has occupation,janitor
Matea Bolívar,has gender,female
Matea Bolívar,has occupation,janitor
Lina Hirsch,has gender,female
Lina Hirsch,has occupation,janitor
Ilaria Cucchi,has gender,female
Ilaria Cucchi,has occupation,janitor
Harriet Redmond,has gender,female
Harriet Redmond,has occupation,janitor
Júlia Tury,has gender,female
Júlia Tury,has occupation,janitor
Rachel Cliff,has gender,female
Rachel Cliff,has occupation,janitor
Q135781302,has gender,female
Q135781302,has occupation,janitor
Émilie Trélin,has gender,female
Émilie Trélin,has occupation,janitor
Juliette Fournier,has gender,female
Juliette Fournier,has occupation,janitor
Daniel (Mansson) Ekman,has gender,male
Daniel (Mansson) Ekman,has occupation,laborer
Fritz Wilhelm Reisgies,has gender,male
Fritz Wilhelm Reisgies,has occupation,laborer
Lewin Dedeke,has gender,male
Lewin Dedeke,has occupation,laborer
Q120614595,has gender,male
Q120614595,has occupation,laborer
Thomas Germain,has gender,male
Thomas Germain,has occupation,laborer
Konstantin Krjukov,has gender,male
Konstantin Krjukov,has occupation,laborer
Antonio Arrabal,has gender,male
Antonio Arrabal,has occupation,laborer
Manfred Seidl,has gender,male
Manfred Seidl,has occupation,laborer
Christian Mittermeier,has gender,male
Christian Mittermeier,has occupation,laborer
Q124221208,has gender,male
Q124221208,has occupation,laborer
Marc Rennhack,has gender,male
Marc Rennhack,has occupation,laborer
Moritz Watrinet,has gender,male
Moritz Watrinet,has occupation,laborer
Nicholas Hilliard,has gender,male
Nicholas Hilliard,has occupation,laborer
Károly Szabó,has gender,male
Károly Szabó,has occupation,laborer
Carl Schuhmann,has gender,male
Carl Schuhmann,has occupation,laborer
John Roettiers,has gender,male
John Roettiers,has occupation,laborer
Jan Skaloš,has gender,male
Jan Skaloš,has occupation,laborer
Alcide Bontou,has gender,male
Alcide Bontou,has occupation,laborer
Pete Spence,has gender,male
Pete Spence,has occupation,laborer
Shinmon Tatsugorō,has gender,male
Shinmon Tatsugorō,has occupation,laborer
Hoodoo Brown,has gender,male
Hoodoo Brown,has occupation,laborer
Adam Mayr,has gender,male
Adam Mayr,has occupation,laborer
Marc Castellnou Ribau,has gender,male
Marc Castellnou Ribau,has occupation,laborer
Ernesto Endara,has gender,male
Ernesto Endara,has occupation,laborer
Miroslav Haken,has gender,male
Miroslav Haken,has occupation,laborer
Oldřich Treutner,has gender,male
Oldřich Treutner,has occupation,laborer
Toussaint Testard,has gender,male
Toussaint Testard,has occupation,laborer
George Kirchmair,has gender,male
George Kirchmair,has occupation,laborer
Václav Hlaváč,has gender,male
Václav Hlaváč,has occupation,laborer
Alberto Saiz,has gender,male
Alberto Saiz,has occupation,laborer
Folkwin Wendland,has gender,male
Folkwin Wendland,has occupation,laborer
Honoré Dufin,has gender,male
Honoré Dufin,has occupation,laborer
Jan Czymerman,has gender,male
Jan Czymerman,has occupation,laborer
Jakob Rinz,has gender,male
Jakob Rinz,has occupation,laborer
Ludwig Barck,has gender,male
Ludwig Barck,has occupation,laborer
Benigno Campos,has gender,male
Benigno Campos,has occupation,laborer
Marius Vettard,has gender,male
Marius Vettard,has occupation,laborer
Jean Bardet,has gender,male
Jean Bardet,has occupation,laborer
Hans Scheßlitzer,has gender,male
Hans Scheßlitzer,has occupation,laborer
Yonki Yonka,has gender,male
Yonki Yonka,has occupation,laborer
Stephan Brandl,has gender,male
Stephan Brandl,has occupation,laborer
Patrice Caillault,has gender,male
Patrice Caillault,has occupation,laborer
Hans Conrad Heidegger,has gender,male
Hans Conrad Heidegger,has occupation,laborer
Martin Fauster,has gender,male
Martin Fauster,has occupation,laborer
Domenico Cucci,has gender,male
Domenico Cucci,has occupation,laborer
Pavel Reiser,has gender,male
Pavel Reiser,has occupation,laborer
Eduard Hitzberger,has gender,male
Eduard Hitzberger,has occupation,laborer
Peter Joseph Lenné,has gender,male
Peter Joseph Lenné,has occupation,laborer
Jean Laborey,has gender,male
Jean Laborey,has occupation,laborer
Andre Witting,has gender,male
Andre Witting,has occupation,laborer
Anette Mülbaier,has gender,female
Anette Mülbaier,has occupation,laborer
Liliana Battle,has gender,female
Liliana Battle,has occupation,laborer
Felicita Kalinšek,has gender,female
Felicita Kalinšek,has occupation,laborer
Choumicha Chafaï,has gender,female
Choumicha Chafaï,has occupation,laborer
Françoise Mabille,has gender,female
Françoise Mabille,has occupation,laborer
Marsia Taha,has gender,female
Marsia Taha,has occupation,laborer
Marta Cortegano,has gender,female
Marta Cortegano,has occupation,laborer
Nuria Picas Albets,has gender,female
Nuria Picas Albets,has occupation,laborer
Ena May Neill,has gender,female
Ena May Neill,has occupation,laborer
Julie Wolfe,has gender,female
Julie Wolfe,has occupation,laborer
Marie Riet,has gender,female
Marie Riet,has occupation,laborer
Andrea Simmen,has gender,female
Andrea Simmen,has occupation,laborer
Rochelle Martin,has gender,female
Rochelle Martin,has occupation,laborer
Empress Peng,has gender,female
Empress Peng,has occupation,laborer
Valéria Longauerová,has gender,female
Valéria Longauerová,has occupation,laborer
Linnea Vihonen,has gender,female
Linnea Vihonen,has occupation,laborer
Gabriela Pavloňová,has gender,female
Gabriela Pavloňová,has occupation,laborer
Martina Kömpel,has gender,female
Martina Kömpel,has occupation,laborer
"Soamsawali, Princess Suddhanarinatha",has gender,female
"Soamsawali, Princess Suddhanarinatha",has occupation,laborer
Q120602707,has gender,female
Q120602707,has occupation,laborer
Alissa Timoshkina,has gender,female
Alissa Timoshkina,has occupation,laborer
Jolanda Wermuth,has gender,female
Jolanda Wermuth,has occupation,laborer
Renee Erickson,has gender,female
Renee Erickson,has occupation,laborer
Rosario Surós Julià,has gender,female
Rosario Surós Julià,has occupation,laborer
Haile Thomas,has gender,female
Haile Thomas,has occupation,laborer
Talita Setyadi,has gender,female
Talita Setyadi,has occupation,laborer
Q131825758,has gender,female
Q131825758,has occupation,laborer
Debra Ponzek,has gender,female
Debra Ponzek,has occupation,laborer
Agnes Marshall,has gender,female
Agnes Marshall,has occupation,laborer
Rosemary Beatrice (Bea) Bligh,has gender,female
Rosemary Beatrice (Bea) Bligh,has occupation,laborer
Mandy Jones,has gender,female
Mandy Jones,has occupation,laborer
Kerryann Dunlop,has gender,female
Kerryann Dunlop,has occupation,laborer
Hana Červinková,has gender,female
Hana Červinková,has occupation,laborer
Rosemarie Richter,has gender,female
Rosemarie Richter,has occupation,laborer
Dani Campbell,has gender,female
Dani Campbell,has occupation,laborer
Jeanne-Rosalie Desarnaud-Charpentier,has gender,female
Jeanne-Rosalie Desarnaud-Charpentier,has occupation,laborer
Mabel Cabot Sedgwick,has gender,female
Mabel Cabot Sedgwick,has occupation,laborer
Matilde Ontiveros,has gender,female
Matilde Ontiveros,has occupation,laborer
Alexis Nikole Nelson,has gender,female
Alexis Nikole Nelson,has occupation,laborer
Pavlína Broučková,has gender,female
Pavlína Broučková,has occupation,laborer
Marie Benedíková,has gender,female
Marie Benedíková,has occupation,laborer
Benedetta Jasmine Guetta,has gender,female
Benedetta Jasmine Guetta,has occupation,laborer
Monika Biermaier,has gender,female
Monika Biermaier,has occupation,laborer
Olga Podfilipska-Krysińska,has gender,female
Olga Podfilipska-Krysińska,has occupation,laborer
Estée Strooker,has gender,female
Estée Strooker,has occupation,laborer
Lorenza Giorgessi,has gender,female
Lorenza Giorgessi,has occupation,laborer
Eustachia l’Armurer,has gender,female
Eustachia l’Armurer,has occupation,laborer
Chiara Maci,has gender,female
Chiara Maci,has occupation,laborer
Lisl Wagner-Bacher,has gender,female
Lisl Wagner-Bacher,has occupation,laborer
Minna Müller,has gender,female
Minna Müller,has occupation,laborer
Eric Cantor,has gender,male
Eric Cantor,has occupation,lawyer
José Calvo Sotelo,has gender,male
José Calvo Sotelo,has occupation,lawyer
Andreas Stoch,has gender,male
Andreas Stoch,has occupation,lawyer
Juho Kusti Paasikivi,has gender,male
Juho Kusti Paasikivi,has occupation,lawyer
Michael M. Wood,has gender,male
Michael M. Wood,has occupation,lawyer
Kōjirō Nishimura,has gender,male
Kōjirō Nishimura,has occupation,lawyer
Gordon H. Smith,has gender,male
Gordon H. Smith,has occupation,lawyer
Sotir Tsatsarov,has gender,male
Sotir Tsatsarov,has occupation,lawyer
Fouad Mebazaa,has gender,male
Fouad Mebazaa,has occupation,lawyer
Mamerto Cerezo Abad,has gender,male
Mamerto Cerezo Abad,has occupation,lawyer
John W. Stevenson,has gender,male
John W. Stevenson,has occupation,lawyer
Aristóbulo del Valle,has gender,male
Aristóbulo del Valle,has occupation,lawyer
Eduard Hupertz,has gender,male
Eduard Hupertz,has occupation,lawyer
Karl Koch,has gender,male
Karl Koch,has occupation,lawyer
Horst Arnold,has gender,male
Horst Arnold,has occupation,lawyer
Friedrich Justus Perels,has gender,male
Friedrich Justus Perels,has occupation,lawyer
Francisco de Sá Carneiro,has gender,male
Francisco de Sá Carneiro,has occupation,lawyer
Masaharu Hino,has gender,male
Masaharu Hino,has occupation,lawyer
Jules Van Volxem,has gender,male
Jules Van Volxem,has occupation,lawyer
Ebenezer Storry Hay,has gender,male
Ebenezer Storry Hay,has occupation,lawyer
Hans Georg Rupp,has gender,male
Hans Georg Rupp,has occupation,lawyer
Antonio Amorth,has gender,male
Antonio Amorth,has occupation,lawyer
Edward Charles Rigby,has gender,male
Edward Charles Rigby,has occupation,lawyer
Kichiemon Ishikawa,has gender,male
Kichiemon Ishikawa,has occupation,lawyer
Adolph Olson Eberhart,has gender,male
Adolph Olson Eberhart,has occupation,lawyer
Clement Taylor Smythe,has gender,male
Clement Taylor Smythe,has occupation,lawyer
Manuel Portela Valladares,has gender,male
Manuel Portela Valladares,has occupation,lawyer
Christopher P. Rodgers,has gender,male
Christopher P. Rodgers,has occupation,lawyer
J. W. Harris,has gender,male
J. W. Harris,has occupation,lawyer
Henry A. Cooper,has gender,male
Henry A. Cooper,has occupation,lawyer
William Barton Wade Dent,has gender,male
William Barton Wade Dent,has occupation,lawyer
Spencer Batiste,has gender,male
Spencer Batiste,has occupation,lawyer
Denis Oswald,has gender,male
Denis Oswald,has occupation,lawyer
Hiroshi Suekawa,has gender,male
Hiroshi Suekawa,has occupation,lawyer
Islam Dashkin,has gender,male
Islam Dashkin,has occupation,lawyer
Edward Butler,has gender,male
Edward Butler,has occupation,lawyer
Kingo Kobayakawa,has gender,male
Kingo Kobayakawa,has occupation,lawyer
Ernst Heinrichsohn,has gender,male
Ernst Heinrichsohn,has occupation,lawyer
David Jennings,has gender,male
David Jennings,has occupation,lawyer
"Ivor Richard, Baron Richard",has gender,male
"Ivor Richard, Baron Richard",has occupation,lawyer
Benigno Ferreira,has gender,male
Benigno Ferreira,has occupation,lawyer
Walter Oswald (Ossie) Burt,has gender,male
Walter Oswald (Ossie) Burt,has occupation,lawyer
Schafig Aujessowitsch Pschichatschew,has gender,male
Schafig Aujessowitsch Pschichatschew,has occupation,lawyer
José Ramón Noreña Salto,has gender,male
José Ramón Noreña Salto,has occupation,lawyer
Setsuo Yoshihara,has gender,male
Setsuo Yoshihara,has occupation,lawyer
Thomas M. Norwood,has gender,male
Thomas M. Norwood,has occupation,lawyer
Georges Brunschvig,has gender,male
Georges Brunschvig,has occupation,lawyer
Richard Bedford Bennett,has gender,male
Richard Bedford Bennett,has occupation,lawyer
Heinrich Brunner,has gender,male
Heinrich Brunner,has occupation,lawyer
Victor Robinson,has gender,male
Victor Robinson,has occupation,lawyer
Isabelle Ameganvi,has gender,female
Isabelle Ameganvi,has occupation,lawyer
Patricia Guerrero,has gender,female
Patricia Guerrero,has occupation,lawyer
Meron Abdi,has gender,female
Meron Abdi,has occupation,lawyer
Ruth Bader Ginsburg,has gender,female
Ruth Bader Ginsburg,has occupation,lawyer
Mary Carmack-Altwies,has gender,female
Mary Carmack-Altwies,has occupation,lawyer
Setsuko Aoki,has gender,female
Setsuko Aoki,has occupation,lawyer
Q87245567,has gender,female
Q87245567,has occupation,lawyer
Masumi Nakamura,has gender,female
Masumi Nakamura,has occupation,lawyer
Carin Clauss,has gender,female
Carin Clauss,has occupation,lawyer
Kinko Satō,has gender,female
Kinko Satō,has occupation,lawyer
Kari Morrissey,has gender,female
Kari Morrissey,has occupation,lawyer
Belén del Valle Díaz,has gender,female
Belén del Valle Díaz,has occupation,lawyer
Janet Reno,has gender,female
Janet Reno,has occupation,lawyer
Irene Moss,has gender,female
Irene Moss,has occupation,lawyer
Beverley McLachlin,has gender,female
Beverley McLachlin,has occupation,lawyer
Jill Hennessy,has gender,female
Jill Hennessy,has occupation,lawyer
Rosan Kocken,has gender,female
Rosan Kocken,has occupation,lawyer
Anjalee Mead,has gender,female
Anjalee Mead,has occupation,lawyer
Karolína Peake,has gender,female
Karolína Peake,has occupation,lawyer
Maria Ciszewska,has gender,female
Maria Ciszewska,has occupation,lawyer
Axelle Lemaire,has gender,female
Axelle Lemaire,has occupation,lawyer
Elizabeth Wurtzel,has gender,female
Elizabeth Wurtzel,has occupation,lawyer
Daciana Sârbu,has gender,female
Daciana Sârbu,has occupation,lawyer
Nasrin Sotoudeh,has gender,female
Nasrin Sotoudeh,has occupation,lawyer
Metiria Turei,has gender,female
Metiria Turei,has occupation,lawyer
Chieko Kadogami,has gender,female
Chieko Kadogami,has occupation,lawyer
Irene Khan,has gender,female
Irene Khan,has occupation,lawyer
Jelina Berlow-Rahman,has gender,female
Jelina Berlow-Rahman,has occupation,lawyer
Victoria Zdrok,has gender,female
Victoria Zdrok,has occupation,lawyer
Carla Del Ponte,has gender,female
Carla Del Ponte,has occupation,lawyer
Elizabeth May,has gender,female
Elizabeth May,has occupation,lawyer
Carol Moseley Braun,has gender,female
Carol Moseley Braun,has occupation,lawyer
Gabriela Bravo Sanestanislao,has gender,female
Gabriela Bravo Sanestanislao,has occupation,lawyer
Kartika Liotard,has gender,female
Kartika Liotard,has occupation,lawyer
Kimiko Asami,has gender,female
Kimiko Asami,has occupation,lawyer
Marina Kaljurand,has gender,female
Marina Kaljurand,has occupation,lawyer
Elizabeth Gardiner,has gender,female
Elizabeth Gardiner,has occupation,lawyer
Zainab Ahmad,has gender,female
Zainab Ahmad,has occupation,lawyer
Beata Marczak,has gender,female
Beata Marczak,has occupation,lawyer
Diana Becton,has gender,female
Diana Becton,has occupation,lawyer
Nina Goolamali,has gender,female
Nina Goolamali,has occupation,lawyer
Odette Balsama Razafimelisoa,has gender,female
Odette Balsama Razafimelisoa,has occupation,lawyer
Maya Krishnaratne,has gender,female
Maya Krishnaratne,has occupation,lawyer
Elvira Fernández-Almoguera,has gender,female
Elvira Fernández-Almoguera,has occupation,lawyer
Megumi Kanagawa,has gender,female
Megumi Kanagawa,has occupation,lawyer
Fiona Bruce,has gender,female
Fiona Bruce,has occupation,lawyer
Carol Browner,has gender,female
Carol Browner,has occupation,lawyer
Sally Brown,has gender,female
Sally Brown,has occupation,lawyer
Leneen Forde,has gender,female
Leneen Forde,has occupation,lawyer
Maya Ali,has gender,female
Maya Ali,has occupation,lawyer
Ludwig Greve,has gender,male
Ludwig Greve,has occupation,librarian
Harald Strätz,has gender,male
Harald Strätz,has occupation,librarian
Hugo Blotius,has gender,male
Hugo Blotius,has occupation,librarian
Eugene Bouvy,has gender,male
Eugene Bouvy,has occupation,librarian
Friedrich Zoepfl,has gender,male
Friedrich Zoepfl,has occupation,librarian
Lubomír Emil Havlík,has gender,male
Lubomír Emil Havlík,has occupation,librarian
Rudolf of Fulda,has gender,male
Rudolf of Fulda,has occupation,librarian
Gérard Herzhaft,has gender,male
Gérard Herzhaft,has occupation,librarian
Karl Johan Laurentius Torin,has gender,male
Karl Johan Laurentius Torin,has occupation,librarian
Jean Joseph Dussault,has gender,male
Jean Joseph Dussault,has occupation,librarian
Wolfgang Metz,has gender,male
Wolfgang Metz,has occupation,librarian
Ogan Stepanovich Chubar'ian,has gender,male
Ogan Stepanovich Chubar'ian,has occupation,librarian
Hartwig Hirschfeld,has gender,male
Hartwig Hirschfeld,has occupation,librarian
Franz Schnorr von Carolsfeld,has gender,male
Franz Schnorr von Carolsfeld,has occupation,librarian
Félix Desvernay,has gender,male
Félix Desvernay,has occupation,librarian
Dániel Cornides,has gender,male
Dániel Cornides,has occupation,librarian
Patrick Danowski,has gender,male
Patrick Danowski,has occupation,librarian
Fritz Milkau,has gender,male
Fritz Milkau,has occupation,librarian
Christoph Mackert,has gender,male
Christoph Mackert,has occupation,librarian
Andrzej Nowak,has gender,male
Andrzej Nowak,has occupation,librarian
Christian Kössler,has gender,male
Christian Kössler,has occupation,librarian
Charles Henry Tawney,has gender,male
Charles Henry Tawney,has occupation,librarian
Alfons Serra i Baldó,has gender,male
Alfons Serra i Baldó,has occupation,librarian
Albrecht von Haller,has gender,male
Albrecht von Haller,has occupation,librarian
Werner Rust,has gender,male
