subject,relation,object
Michael M. Wood,has occupation,lawyer
Kōjirō Nishimura,has gender,male
Kōjirō Nishimura,has occupation,lawyer
Gordon H. Smith,has gender,male
Gordon H. Smith,has occupation,lawyer
Sotir Tsatsarov,has gender,male
Sotir Tsatsarov,has occupation,lawyer
Fouad Mebazaa,has gender,male
Fouad Mebazaa,has occupation,lawyer
Mamerto Cerezo Abad,has gender,male
Mamerto Cerezo Abad,has occupation,lawyer
John W. Stevenson,has gender,male
John W. Stevenson,has occupation,lawyer
Aristóbulo del Valle,has gender,male
Aristóbulo del Valle,has occupation,lawyer
Eduard Hupertz,has gender,male
Eduard Hupertz,has occupation,lawyer
Karl Koch,has gender,male
Karl Koch,has occupation,lawyer
Horst Arnold,has gender,male
Horst Arnold,has occupation,lawyer
Friedrich Justus Perels,has gender,male
Friedrich Justus Perels,has occupation,lawyer
Francisco de Sá Carneiro,has gender,male
Francisco de Sá Carneiro,has occupation,lawyer
Masaharu Hino,has gender,male
Masaharu Hino,has occupation,lawyer
Jules Van Volxem,has gender,male
Jules Van Volxem,has occupation,lawyer
Ebenezer Storry Hay,has gender,male
Ebenezer Storry Hay,has occupation,lawyer
Isabelle Ameganvi,has gender,female
Isabelle Ameganvi,has occupation,lawyer
Patricia Guerrero,has gender,female
Patricia Guerrero,has occupation,lawyer
Meron Abdi,has gender,female
Meron Abdi,has occupation,lawyer
Ruth Bader Ginsburg,has gender,female
Ruth Bader Ginsburg,has occupation,lawyer
Mary Carmack-Altwies,has gender,female
Mary Carmack-Altwies,has occupation,lawyer
Setsuko Aoki,has gender,female
Setsuko Aoki,has occupation,lawyer
Q87245567,has gender,female
Q87245567,has occupation,lawyer
Masumi Nakamura,has gender,female
Masumi Nakamura,has occupation,lawyer
Carin Clauss,has gender,female
Carin Clauss,has occupation,lawyer
Kinko Satō,has gender,female
Kinko Satō,has occupation,lawyer
Kari Morrissey,has gender,female
Kari Morrissey,has occupation,lawyer
Belén del Valle Díaz,has gender,female
Belén del Valle Díaz,has occupation,lawyer
Janet Reno,has gender,female
Janet Reno,has occupation,lawyer
Irene Moss,has gender,female
Irene Moss,has occupation,lawyer
Beverley McLachlin,has gender,female
Beverley McLachlin,has occupation,lawyer
Jill Hennessy,has gender,female
Jill Hennessy,has occupation,lawyer
Rosan Kocken,has gender,female
Rosan Kocken,has occupation,lawyer
Anjalee Mead,has gender,female
Anjalee Mead,has occupation,lawyer
Karolína Peake,has gender,female
Karolína Peake,has occupation,lawyer
Maria Ciszewska,has gender,female
Maria Ciszewska,has occupation,lawyer
Ludwig Greve,has gender,male
Ludwig Greve,has occupation,librarian
Harald Strätz,has gender,male
Harald Strätz,has occupation,librarian
Hugo Blotius,has gender,male
Hugo Blotius,has occupation,librarian
Eugene Bouvy,has gender,male
Eugene Bouvy,has occupation,librarian
Friedrich Zoepfl,has gender,male
Friedrich Zoepfl,has occupation,librarian
Lubomír Emil Havlík,has gender,male
Lubomír Emil Havlík,has occupation,librarian
Rudolf of Fulda,has gender,male
Rudolf of Fulda,has occupation,librarian
Gérard Herzhaft,has gender,male
Gérard Herzhaft,has occupation,librarian
Karl Johan Laurentius Torin,has gender,male
Karl Johan Laurentius Torin,has occupation,librarian
Jean Joseph Dussault,has gender,male
Jean Joseph Dussault,has occupation,librarian
Wolfgang Metz,has gender,male
Wolfgang Metz,has occupation,librarian
Ogan Stepanovich Chubar'ian,has gender,male
Ogan Stepanovich Chubar'ian,has occupation,librarian
Hartwig Hirschfeld,has gender,male
Hartwig Hirschfeld,has occupation,librarian
Franz Schnorr von Carolsfeld,has gender,male
Franz Schnorr von Carolsfeld,has occupation,librarian
Félix Desvernay,has gender,male
Félix Desvernay,has occupation,librarian
Dániel Cornides,has gender,male
Dániel Cornides,has occupation,librarian
Patrick Danowski,has gender,male
Patrick Danowski,has occupation,librarian
Fritz Milkau,has gender,male
Fritz Milkau,has occupation,librarian
Christoph Mackert,has gender,male
Christoph Mackert,has occupation,librarian
Andrzej Nowak,has gender,male
Andrzej Nowak,has occupation,librarian
Alice Lougee Hagemeyer,has gender,female
Alice Lougee Hagemeyer,has occupation,librarian
Dorthe Refslund Christensen,has gender,female
Dorthe Refslund Christensen,has occupation,librarian
Ludmilla Rass,has gender,female
Ludmilla Rass,has occupation,librarian
Wanda Pindlowa,has gender,female
Wanda Pindlowa,has occupation,librarian
Sara Myers,has gender,female
Sara Myers,has occupation,librarian
Majia Holmer Nadesan,has gender,female
Majia Holmer Nadesan,has occupation,librarian
Kathrin Friederike Müller,has gender,female
Kathrin Friederike Müller,has occupation,librarian
Jutta Bohnke-Kollwitz,has gender,female
Jutta Bohnke-Kollwitz,has occupation,librarian
Nia Roberts,has gender,female
Nia Roberts,has occupation,librarian
Fiona McLeod,has gender,female
Fiona McLeod,has occupation,librarian
Jennifer Stromer-Galley,has gender,female
Jennifer Stromer-Galley,has occupation,librarian
Pat Woodrum,has gender,female
Pat Woodrum,has occupation,librarian
Mary Frances Isom,has gender,female
Mary Frances Isom,has occupation,librarian
Q134300378,has gender,female
Q134300378,has occupation,librarian
Lourdes Reyes i Camps,has gender,female
Lourdes Reyes i Camps,has occupation,librarian
Anne Washington,has gender,female
Anne Washington,has occupation,librarian
Nancy A. Van House,has gender,female
Nancy A. Van House,has occupation,librarian
Ekaterina Genieva,has gender,female
Ekaterina Genieva,has occupation,librarian
Galina Lebedeva,has gender,female
Galina Lebedeva,has occupation,librarian
Marija Fabjancic,has gender,female
Marija Fabjancic,has occupation,librarian
Pere Estelrich Massutí,has gender,male
Pere Estelrich Massutí,has occupation,manager
Pier Marco De Santi,has gender,male
Pier Marco De Santi,has occupation,manager
Lewis J. Rachmil,has gender,male
Lewis J. Rachmil,has occupation,manager
J. V. Ronimus,has gender,male
J. V. Ronimus,has occupation,manager
Vladimir Lifanov,has gender,male
Vladimir Lifanov,has occupation,manager
Karl Kauermann,has gender,male
Karl Kauermann,has occupation,manager
Kurt A. Vialet,has gender,male
Kurt A. Vialet,has occupation,manager
Pavel Maurer,has gender,male
Pavel Maurer,has occupation,manager
Luis Alfredo Morales Paternina,has gender,male
Luis Alfredo Morales Paternina,has occupation,manager
Léon Barsacq,has gender,male
Léon Barsacq,has occupation,manager
Otto Mehr,has gender,male
Otto Mehr,has occupation,manager
Edgar Zendejas,has gender,male
Edgar Zendejas,has occupation,manager
Moriz Paschkis,has gender,male
Moriz Paschkis,has occupation,manager
E. A. Ashchepkov,has gender,male
E. A. Ashchepkov,has occupation,manager
Andreas Christian Møller,has gender,male
Andreas Christian Møller,has occupation,manager
Rich Lambert,has gender,male
Rich Lambert,has occupation,manager
James Mugasha,has gender,male
James Mugasha,has occupation,manager
Robert Sauer,has gender,male
Robert Sauer,has occupation,manager
John Stein,has gender,male
John Stein,has occupation,manager
Ernst Witte,has gender,male
Ernst Witte,has occupation,manager
Bella French,has gender,female
Bella French,has occupation,manager
Livia Borgognoni,has gender,female
Livia Borgognoni,has occupation,manager
Marcelle Gagné,has gender,female
Marcelle Gagné,has occupation,manager
Nina Cosco,has gender,female
Nina Cosco,has occupation,manager
Claudia Maria da Silva,has gender,female
Claudia Maria da Silva,has occupation,manager
Beatrice Avolio,has gender,female
Beatrice Avolio,has occupation,manager
Marie-Hélène Gaudreau,has gender,female
Marie-Hélène Gaudreau,has occupation,manager
Florencia Martin,has gender,female
Florencia Martin,has occupation,manager
Giovana Reali,has gender,female
Giovana Reali,has occupation,manager
Zaida Beatriz Asencios González,has gender,female
Zaida Beatriz Asencios González,has occupation,manager
Harpreet Kaur,has gender,female
Harpreet Kaur,has occupation,manager
Charity Charity,has gender,female
Charity Charity,has occupation,manager
Elinor Frances Craig,has gender,female
Elinor Frances Craig,has occupation,manager
Åsa Persson,has gender,female
Åsa Persson,has occupation,manager
Virginie Terrasse,has gender,female
Virginie Terrasse,has occupation,manager
Maria Elisabeth Ammann,has gender,female
Maria Elisabeth Ammann,has occupation,manager
Helena Eldrup,has gender,female
Helena Eldrup,has occupation,manager
Vanett Lawler,has gender,female
Vanett Lawler,has occupation,manager
Jana Přikrylová,has gender,female
Jana Přikrylová,has occupation,manager
Marie-Josee Forget,has gender,female
Marie-Josee Forget,has occupation,manager
Gottfried Hörndli,has gender,male
Gottfried Hörndli,has occupation,mechanic
Edilson,has gender,male
Edilson,has occupation,mechanic
Tor Harald Lund,has gender,male
Tor Harald Lund,has occupation,mechanic
Henryk Cichowski,has gender,male
Henryk Cichowski,has occupation,mechanic
Joseph Clement,has gender,male
Joseph Clement,has occupation,mechanic
Alford Gardner,has gender,male
Alford Gardner,has occupation,mechanic
Akseli Leppänen,has gender,male
Akseli Leppänen,has occupation,mechanic
Karl George Granse,has gender,male
Karl George Granse,has occupation,mechanic
Francesc Micheli i Jové,has gender,male
Francesc Micheli i Jové,has occupation,mechanic
Carl Henry Schneider,has gender,male
Carl Henry Schneider,has occupation,mechanic
Alfons Sowiński,has gender,male
Alfons Sowiński,has occupation,mechanic
William Thomas Meikle,has gender,male
William Thomas Meikle,has occupation,mechanic
Nizo Priskorn,has gender,male
Nizo Priskorn,has occupation,mechanic
Otto Demant,has gender,male
Otto Demant,has occupation,mechanic
Eugene Saylor Rhoads,has gender,male
Eugene Saylor Rhoads,has occupation,mechanic
Antonio Nieves,has gender,male
Antonio Nieves,has occupation,mechanic
Rainer Mundt,has gender,male
Rainer Mundt,has occupation,mechanic
Javier Segundo Alvear Espinosa,has gender,male
Javier Segundo Alvear Espinosa,has occupation,mechanic
Jules Coutant-d'Ivry,has gender,male
Jules Coutant-d'Ivry,has occupation,mechanic
Wenzel Jellinek,has gender,male
Wenzel Jellinek,has occupation,mechanic
Marie-Christine Blais,has gender,female
Marie-Christine Blais,has occupation,mechanic
Maria Fugazza,has gender,female
Maria Fugazza,has occupation,mechanic
Susan Hall,has gender,female
Susan Hall,has occupation,mechanic
Jeanne Brault Laurin,has gender,female
Jeanne Brault Laurin,has occupation,mechanic
Katie Percy,has gender,female
Katie Percy,has occupation,mechanic
Miriam Silva,has gender,female
Miriam Silva,has occupation,mechanic
Aimée Lidéa Nabo,has gender,female
Aimée Lidéa Nabo,has occupation,mechanic
Lillie May Nicholson,has gender,female
Lillie May Nicholson,has occupation,mechanic
Iveta Kokyová,has gender,female
Iveta Kokyová,has occupation,mechanic
Rosamund Stanhope,has gender,female
Rosamund Stanhope,has occupation,mechanic
Eunice Macaulay,has gender,female
Eunice Macaulay,has occupation,mechanic
Ivy Cummings,has gender,female
Ivy Cummings,has occupation,mechanic
Gwendolen 'Bunty' Sergant,has gender,female
Gwendolen 'Bunty' Sergant,has occupation,mechanic
Lucille Treganowan,has gender,female
Lucille Treganowan,has occupation,mechanic
Wisława Szymborska,has gender,female
Wisława Szymborska,has occupation,mechanic
Flora Malherbe,has gender,female
Flora Malherbe,has occupation,mechanic
Frances Dunne,has gender,female
Frances Dunne,has occupation,mechanic
Eleonór Vadíková,has gender,female
Eleonór Vadíková,has occupation,mechanic
Patricia Mawuli Nyekodzi,has gender,female
Patricia Mawuli Nyekodzi,has occupation,mechanic
Thomas Campbell,has gender,male
Thomas Campbell,has occupation,mover
Little Karim,has gender,male
Little Karim,has occupation,mover
Zaro Aga,has gender,male
Zaro Aga,has occupation,mover
James Crowther,has gender,male
James Crowther,has occupation,mover
Anna S. Vaughn,has gender,female
Anna S. Vaughn,has occupation,mover
Mere Harpur,has gender,female
Mere Harpur,has occupation,mover
María Bellido Vallejos,has gender,female
María Bellido Vallejos,has occupation,mover
Maria Plozner Mentil,has gender,female
Maria Plozner Mentil,has occupation,mover
Amor Padilla Gatinao,has gender,male
Amor Padilla Gatinao,has occupation,nurse
Kevin McKenna,has gender,male
Kevin McKenna,has occupation,nurse
Claude Thill,has gender,male
Claude Thill,has occupation,nurse
Tom Omaña Luna Jr.,has gender,male
Tom Omaña Luna Jr.,has occupation,nurse
Q12145939,has gender,male
Q12145939,has occupation,nurse
Q131124980,has gender,male
Q131124980,has occupation,nurse
Marek Kulich,has gender,male
Marek Kulich,has occupation,nurse
Gianfranco Chiacchieroni,has gender,male
Gianfranco Chiacchieroni,has occupation,nurse
Ernst Ludwig Eckert,has gender,male
Ernst Ludwig Eckert,has occupation,nurse
Jean Baptiste Léopold Alfred Riche,has gender,male
Jean Baptiste Léopold Alfred Riche,has occupation,nurse
Roger L. Wabeke,has gender,male
Roger L. Wabeke,has occupation,nurse
Daniel Thollin,has gender,male
Daniel Thollin,has occupation,nurse
Emil Gotschlich,has gender,male
Emil Gotschlich,has occupation,nurse
Francisco Criado y Aguilar,has gender,male
Francisco Criado y Aguilar,has occupation,nurse
Guido Morozzi,has gender,male
Guido Morozzi,has occupation,nurse
Pleasant Daniel Gold,has gender,male
Pleasant Daniel Gold,has occupation,nurse
Anthony J. Carr,has gender,male
Anthony J. Carr,has occupation,nurse
Giancarlo Nanni,has gender,male
Giancarlo Nanni,has occupation,nurse
Ludvík Kostrhun,has gender,male
Ludvík Kostrhun,has occupation,nurse
Róbert Antal,has gender,male
Róbert Antal,has occupation,nurse
Rabiah Panthupeng,has gender,female
Rabiah Panthupeng,has occupation,nurse
Caroline Burghardt,has gender,female
Caroline Burghardt,has occupation,nurse
Midori Kagawa,has gender,female
Midori Kagawa,has occupation,nurse
Maud McCarthy,has gender,female
Maud McCarthy,has occupation,nurse
Patricia A. Potter,has gender,female
Patricia A. Potter,has occupation,nurse
Lenka Bocková,has gender,female
Lenka Bocková,has occupation,nurse
Stefania Boccia,has gender,female
Stefania Boccia,has occupation,nurse
Christine Roke,has gender,female
Christine Roke,has occupation,nurse
Isabel Ramírez Chumbe,has gender,female
Isabel Ramírez Chumbe,has occupation,nurse
Kate Marsden,has gender,female
Kate Marsden,has occupation,nurse
Auguste Emma Weisshaar,has gender,female
Auguste Emma Weisshaar,has occupation,nurse
Alice Bianquis Escande,has gender,female
Alice Bianquis Escande,has occupation,nurse
Pam Miley-Terry,has gender,female
Pam Miley-Terry,has occupation,nurse
Shizu Koyama,has gender,female
Shizu Koyama,has occupation,nurse
Mary Ann McLaughlin,has gender,female
Mary Ann McLaughlin,has occupation,nurse
Elenore Mihailescu,has gender,female
Elenore Mihailescu,has occupation,nurse
Joanne Courtney,has gender,female
Joanne Courtney,has occupation,nurse
Adrienne Durville,has gender,female
Adrienne Durville,has occupation,nurse
Else Reichel,has gender,female
Else Reichel,has occupation,nurse
Mary Ann Bickerdyke,has gender,female
Mary Ann Bickerdyke,has occupation,nurse
Edward Coleman,has gender,male
Edward Coleman,has occupation,physician
Julij Ivanovič Afanas'jev,has gender,male
Julij Ivanovič Afanas'jev,has occupation,physician
Erich Franz Eugen Bracht,has gender,male
Erich Franz Eugen Bracht,has occupation,physician
Klaus Schneewind,has gender,male
Klaus Schneewind,has occupation,physician
Abraham Buschke,has gender,male
Abraham Buschke,has occupation,physician
Július Gajdoš,has gender,male
Július Gajdoš,has occupation,physician
Fazal Inayat-Khan,has gender,male
Fazal Inayat-Khan,has occupation,physician
Peter F. Brown,has gender,male
Peter F. Brown,has occupation,physician
Alexei Zavarzin,has gender,male
Alexei Zavarzin,has occupation,physician
Eloisio do Carmo Lourenço,has gender,male
Eloisio do Carmo Lourenço,has occupation,physician
Bernard Schwartz,has gender,male
Bernard Schwartz,has occupation,physician
Marek Malůš,has gender,male
Marek Malůš,has occupation,physician
Carlos Aurensanz,has gender,male
Carlos Aurensanz,has occupation,physician
McKinley L. Price,has gender,male
McKinley L. Price,has occupation,physician
Walter Renner,has gender,male
Walter Renner,has occupation,physician
Pavel Novotný,has gender,male
Pavel Novotný,has occupation,physician
Antoni Albin Kwiatkowski,has gender,male
Antoni Albin Kwiatkowski,has occupation,physician
Lothar Bergmann,has gender,male
Lothar Bergmann,has occupation,physician
Henry Charles Semon,has gender,male
Henry Charles Semon,has occupation,physician
Roman Nowicki,has gender,male
Roman Nowicki,has occupation,physician
Kara K. Siegrist,has gender,female
Kara K. Siegrist,has occupation,physician
Jaroslava Vaněčková,has gender,female
Jaroslava Vaněčková,has occupation,physician
Mindy Min-Yu Hung,has gender,female
Mindy Min-Yu Hung,has occupation,physician
Julia Samuël,has gender,female
Julia Samuël,has occupation,physician
Antares Vázquez Alatorre,has gender,female
Antares Vázquez Alatorre,has occupation,physician
Dana Krejčířová,has gender,female
Dana Krejčířová,has occupation,physician
Michelle Aszterbaum,has gender,female
Michelle Aszterbaum,has occupation,physician
Pamela Stephenson,has gender,female
Pamela Stephenson,has occupation,physician
Kaarina Haavikko,has gender,female
Kaarina Haavikko,has occupation,physician
Marjory Warren,has gender,female
Marjory Warren,has occupation,physician
Beata Młynarczyk-Bonikowska,has gender,female
Beata Młynarczyk-Bonikowska,has occupation,physician
Silvia Ligi,has gender,female
Silvia Ligi,has occupation,physician
Darina Nábělková,has gender,female
Darina Nábělková,has occupation,physician
Eva Lundgren,has gender,female
Eva Lundgren,has occupation,physician
Natalie F. Holt,has gender,female
Natalie F. Holt,has occupation,physician
Andreana Bassanetti,has gender,female
Andreana Bassanetti,has occupation,physician
Hanna M. Loewy,has gender,female
Hanna M. Loewy,has occupation,physician
Gina Di Malta,has gender,female
Gina Di Malta,has occupation,physician
Margarita Alexandrovna Vyzhigina,has gender,female
Margarita Alexandrovna Vyzhigina,has occupation,physician
Klára Pešková,has gender,female
Klára Pešková,has occupation,physician
Rafly Rahamat,has gender,male
Rafly Rahamat,has occupation,receptionist
Marcio Rogerio Leite,has gender,male
Marcio Rogerio Leite,has occupation,receptionist
Rodrigo da Silva Jacinto,has gender,male
Rodrigo da Silva Jacinto,has occupation,receptionist
Q127377778,has gender,male
Q127377778,has occupation,receptionist
Protesilaos Stavrou,has gender,male
Protesilaos Stavrou,has occupation,receptionist
Genilson,has gender,male
Genilson,has occupation,receptionist
Q134964235,has gender,male
Q134964235,has occupation,receptionist
Joe Barber II,has gender,male
Joe Barber II,has occupation,receptionist
Neide Galvão do Amaral,has gender,female
Neide Galvão do Amaral,has occupation,receptionist
Amanda Forde,has gender,female
Amanda Forde,has occupation,receptionist
Jana Schindlerová,has gender,female
Jana Schindlerová,has occupation,receptionist
Sabrina Lourenço Viziack,has gender,female
Sabrina Lourenço Viziack,has occupation,receptionist
Lucia Helena da Silva Alves,has gender,female
Lucia Helena da Silva Alves,has occupation,receptionist
Magda Łuczycki,has gender,female
Magda Łuczycki,has occupation,receptionist
Rosa de Fátima dos Santos,has gender,female
Rosa de Fátima dos Santos,has occupation,receptionist
America Lopez,has gender,female
America Lopez,has occupation,receptionist
Jean-Jacques Clément,has gender,male
Jean-Jacques Clément,has occupation,salesperson
Georges Jacquot,has gender,male
Georges Jacquot,has occupation,salesperson
Carl Fredrik Akrell,has gender,male
Carl Fredrik Akrell,has occupation,salesperson
Henrik Wilhelm,has gender,male
Henrik Wilhelm,has occupation,salesperson
Henry Hyde,has gender,male
Henry Hyde,has occupation,salesperson
Q. David Bowers,has gender,male
Q. David Bowers,has occupation,salesperson
Hendrick Danckerts,has gender,male
Hendrick Danckerts,has occupation,salesperson
Innocente Alessandri,has gender,male
Innocente Alessandri,has occupation,salesperson
Jan de Vos,has gender,male
Jan de Vos,has occupation,salesperson
Herman van Rossum,has gender,male
Herman van Rossum,has occupation,salesperson
Charles Henri Müller,has gender,male
Charles Henri Müller,has occupation,salesperson
William Richmond Roche,has gender,male
William Richmond Roche,has occupation,salesperson
"Juan Ruiz ""El Vandalino""",has gender,male
"Juan Ruiz ""El Vandalino""",has occupation,salesperson
Willem Littel,has gender,male
Willem Littel,has occupation,salesperson
Ernst Kutter,has gender,male
Ernst Kutter,has occupation,salesperson
Ange-Joseph Aubert,has gender,male
Ange-Joseph Aubert,has occupation,salesperson
Lorenz Sauer,has gender,male
Lorenz Sauer,has occupation,salesperson
Jean Dunand,has gender,male
Jean Dunand,has occupation,salesperson
Giovanni Battista Pasqualini,has gender,male
Giovanni Battista Pasqualini,has occupation,salesperson
Ezra Ames,has gender,male
Ezra Ames,has occupation,salesperson
Roser Agell i Cisa,has gender,female
Roser Agell i Cisa,has occupation,salesperson
Juncal Ballestín,has gender,female
Juncal Ballestín,has occupation,salesperson
Eliška Škvařilová,has gender,female
Eliška Škvařilová,has occupation,salesperson
Augustine Orlhac,has gender,female
Augustine Orlhac,has occupation,salesperson
Jasmine Thomas-Girvan,has gender,female
Jasmine Thomas-Girvan,has occupation,salesperson
Janete Gomes de Sá,has gender,female
Janete Gomes de Sá,has occupation,salesperson
Cara Romano,has gender,female
Cara Romano,has occupation,salesperson
Florica Farcasu,has gender,female
Florica Farcasu,has occupation,salesperson
Ann Howard,has gender,female
Ann Howard,has occupation,salesperson
Maria Josepa Colom i Sambola,has gender,female
Maria Josepa Colom i Sambola,has occupation,salesperson
Emmanuelle Vidal-Delagneau,has gender,female
Emmanuelle Vidal-Delagneau,has occupation,salesperson
Carmen López Alvaredo,has gender,female
Carmen López Alvaredo,has occupation,salesperson
Maria Rozanova,has gender,female
Maria Rozanova,has occupation,salesperson
María Teresa Vila,has gender,female
María Teresa Vila,has occupation,salesperson
Natalie Paul,has gender,female
Natalie Paul,has occupation,salesperson
Christina Donovan Flannery,has gender,female
Christina Donovan Flannery,has occupation,salesperson
Klára Marková,has gender,female
Klára Marková,has occupation,salesperson
Sara M. Rodríguez Alvarez,has gender,female
Sara M. Rodríguez Alvarez,has occupation,salesperson
Renée Godinot,has gender,female
Renée Godinot,has occupation,salesperson
Stutentrine,has gender,female
Stutentrine,has occupation,salesperson
Paul Letsch,has gender,male
Paul Letsch,has occupation,secretary
James Lister,has gender,male
James Lister,has occupation,secretary
Hirofumi Matsui,has gender,male
Hirofumi Matsui,has occupation,secretary
Francis Dereham,has gender,male
Francis Dereham,has occupation,secretary
Jacob W. Prout,has gender,male
Jacob W. Prout,has occupation,secretary
Diogo Reis da Costa,has gender,male
Diogo Reis da Costa,has occupation,secretary
Josip Vallinger,has gender,male
Josip Vallinger,has occupation,secretary
Paul Gläser,has gender,male
Paul Gläser,has occupation,secretary
Alexander Bliss,has gender,male
Alexander Bliss,has occupation,secretary
Jöran Persson,has gender,male
Jöran Persson,has occupation,secretary
Q125263465,has gender,male
Q125263465,has occupation,secretary
Eric Sohm,has gender,male
Eric Sohm,has occupation,secretary
Ryota Takeda,has gender,male
Ryota Takeda,has occupation,secretary
Omar Truman Burleson,has gender,male
Omar Truman Burleson,has occupation,secretary
Daniele Clario,has gender,male
Daniele Clario,has occupation,secretary
Tom Petri,has gender,male
Tom Petri,has occupation,secretary
Wilfrid Short,has gender,male
Wilfrid Short,has occupation,secretary
Ademario da Silva Oliveira,has gender,male
Ademario da Silva Oliveira,has occupation,secretary
Francisco Antonio Moreno Quintas,has gender,male
Francisco Antonio Moreno Quintas,has occupation,secretary
Ludwig Hübner,has gender,male
Ludwig Hübner,has occupation,secretary
Ilse Birkholz,has gender,female
Ilse Birkholz,has occupation,secretary
Fidela Zalakain Salaberria,has gender,female
Fidela Zalakain Salaberria,has occupation,secretary
Karin Derpa,has gender,female
Karin Derpa,has occupation,secretary
Olga Eyer,has gender,female
Olga Eyer,has occupation,secretary
Moono Lubezhi,has gender,female
Moono Lubezhi,has occupation,secretary
Barbora Zahradníková,has gender,female
Barbora Zahradníková,has occupation,secretary
Klára Betincová,has gender,female
Klára Betincová,has occupation,secretary
Dorothy Pizer,has gender,female
Dorothy Pizer,has occupation,secretary
Käthe Dahlem,has gender,female
Käthe Dahlem,has occupation,secretary
Marie Gruzínová,has gender,female
Marie Gruzínová,has occupation,secretary
Inga-Britt Fredholm,has gender,female
Inga-Britt Fredholm,has occupation,secretary
Anni Linde,has gender,female
Anni Linde,has occupation,secretary
Poppie Harris,has gender,female
Poppie Harris,has occupation,secretary
Irena Filuk,has gender,female
Irena Filuk,has occupation,secretary
Andrea Seefeldt,has gender,female
Andrea Seefeldt,has occupation,secretary
Brunhilde Pomsel,has gender,female
Brunhilde Pomsel,has occupation,secretary
Edwina Rogers,has gender,female
Edwina Rogers,has occupation,secretary
Christa Ackermann,has gender,female
Christa Ackermann,has occupation,secretary
Maria  Galindo Ramirez,has gender,female
Maria  Galindo Ramirez,has occupation,secretary
Karina Caroline de Souza,has gender,female
Karina Caroline de Souza,has occupation,secretary
William George Scott-Moncreiff,has gender,male
William George Scott-Moncreiff,has occupation,sheriff
Henry P. Larrabee,has gender,male
Henry P. Larrabee,has occupation,sheriff
Aaron Burr Rollins,has gender,male
Aaron Burr Rollins,has occupation,sheriff
Mike Bouchard,has gender,male
Mike Bouchard,has occupation,sheriff
Robert Greirson,has gender,male
Robert Greirson,has occupation,sheriff
Laurence Bruce,has gender,male
Laurence Bruce,has occupation,sheriff
Littlepage Sims,has gender,male
Littlepage Sims,has occupation,sheriff
Pleasant Thomas Ford,has gender,male
Pleasant Thomas Ford,has occupation,sheriff
Jerauld Newland Ezra,has gender,male
Jerauld Newland Ezra,has occupation,sheriff
"Leonard R. ""Pop"" Hataway",has gender,male
"Leonard R. ""Pop"" Hataway",has occupation,sheriff
Richard Jewell,has gender,male
Richard Jewell,has occupation,sheriff
James D. Burns,has gender,male
James D. Burns,has occupation,sheriff
John B. Driver,has gender,male
John B. Driver,has occupation,sheriff
Robert H. Wood,has gender,male
Robert H. Wood,has occupation,sheriff
James MacGill,has gender,male
James MacGill,has occupation,sheriff
John Moncreiff,has gender,male
John Moncreiff,has occupation,sheriff
Eugene Logan,has gender,male
Eugene Logan,has occupation,sheriff
Henry Scarth,has gender,male
Henry Scarth,has occupation,sheriff
"Edna ""Dolly"" Kyle",has gender,female
"Edna ""Dolly"" Kyle",has occupation,sheriff
Constance Kopp,has gender,female
Constance Kopp,has occupation,sheriff
Evelyn Anthony,has gender,female
Evelyn Anthony,has occupation,sheriff
Vicki Hennessy,has gender,female
Vicki Hennessy,has occupation,sheriff
Maude Collins,has gender,female
Maude Collins,has occupation,sheriff
Vanessa Mackey,has gender,female
Vanessa Mackey,has occupation,sheriff
Jessie Welch Austin,has gender,female
Jessie Welch Austin,has occupation,sheriff
Lisa McVey,has gender,female
Lisa McVey,has occupation,sheriff
Kittie Wells Bonner,has gender,female
Kittie Wells Bonner,has occupation,sheriff
Jacquelyn Harrison Barrett,has gender,female
Jacquelyn Harrison Barrett,has occupation,sheriff
Anna Sheerin Lowe,has gender,female
Anna Sheerin Lowe,has occupation,sheriff
Antoinette Meyer,has gender,female
Antoinette Meyer,has occupation,sheriff
Sandra Hutchens,has gender,female
Sandra Hutchens,has occupation,sheriff
"Yesenia ""Jessie"" Camacho",has gender,female
"Yesenia ""Jessie"" Camacho",has occupation,sheriff
Margaret Q. Adams,has gender,female
Margaret Q. Adams,has occupation,sheriff
Anne K. Strasdauskas,has gender,female
Anne K. Strasdauskas,has occupation,sheriff
Charmaine McGuffey,has gender,female
Charmaine McGuffey,has occupation,sheriff
Susan Benton,has gender,female
Susan Benton,has occupation,sheriff
Anders Hilden,has gender,male
Anders Hilden,has occupation,supervisor
Heinrich Schramm,has gender,male
Heinrich Schramm,has occupation,supervisor
Joplin Sibtain,has gender,male
Joplin Sibtain,has occupation,supervisor
Friedrich Christoph Wilhelm von Unruh,has gender,male
Friedrich Christoph Wilhelm von Unruh,has occupation,supervisor
Evgenij Aunapuu,has gender,male
Evgenij Aunapuu,has occupation,supervisor
Ulrich von Kinsky und Tettau,has gender,male
Ulrich von Kinsky und Tettau,has occupation,supervisor
Sylvain Neugebauer,has gender,male
Sylvain Neugebauer,has occupation,supervisor
Patrick Grillon,has gender,male
Patrick Grillon,has occupation,supervisor
Paulo Jose Pereira Lopes,has gender,male
Paulo Jose Pereira Lopes,has occupation,supervisor
Joe Farrell,has gender,male
Joe Farrell,has occupation,supervisor
Hervé Branellec,has gender,male
Hervé Branellec,has occupation,supervisor
Iru Landucci,has gender,male
Iru Landucci,has occupation,supervisor
