subject,relation,object
Johann Gottfried Terscheck,has occupation,laborer
Mirosław Drewniak,has gender,male
Mirosław Drewniak,has occupation,laborer
Jeffrey Buben,has gender,male
Jeffrey Buben,has occupation,laborer
Ludwig Ditzinger,has gender,male
Ludwig Ditzinger,has occupation,laborer
Bob Cordell,has gender,male
Bob Cordell,has occupation,laborer
Karl Sibola,has gender,male
Karl Sibola,has occupation,laborer
Al-Amīn al-Hajj Mustafa an-Nakīr,has gender,male
Al-Amīn al-Hajj Mustafa an-Nakīr,has occupation,laborer
László Madas,has gender,male
László Madas,has occupation,laborer
Rainer Wolter,has gender,male
Rainer Wolter,has occupation,laborer
Saman Golriz,has gender,male
Saman Golriz,has occupation,laborer
Ricardo Acebal del Cueto,has gender,male
Ricardo Acebal del Cueto,has occupation,laborer
Sergio Catalán,has gender,male
Sergio Catalán,has occupation,laborer
Yvan Vignaroli,has gender,male
Yvan Vignaroli,has occupation,laborer
Johann Jacob Irminger,has gender,male
Johann Jacob Irminger,has occupation,laborer
Josep Ribas i Anguera,has gender,male
Josep Ribas i Anguera,has occupation,laborer
Francesc Masriera Manovens,has gender,male
Francesc Masriera Manovens,has occupation,laborer
Johann Stahl,has gender,male
Johann Stahl,has occupation,laborer
Q123908815,has gender,male
Q123908815,has occupation,laborer
Léopold Van Strydonck,has occupation,laborer
Taiami Tanaka,has gender,male
Taiami Tanaka,has occupation,laborer
Márcio Barreto dos Santos Garcia,has gender,male
Márcio Barreto dos Santos Garcia,has occupation,laborer
Vincent Mundt,has gender,male
Vincent Mundt,has occupation,laborer
Ascanio Mari,has gender,male
Ascanio Mari,has occupation,laborer
Patrick Spies,has gender,male
Patrick Spies,has occupation,laborer
Sven Petrini,has gender,male
Sven Petrini,has occupation,laborer
Miguel Ganuza del Riego,has gender,male
Miguel Ganuza del Riego,has occupation,laborer
Georg Abeler,has gender,male
Georg Abeler,has occupation,laborer
Hippolyte Sauvrezy,has gender,male
Hippolyte Sauvrezy,has occupation,laborer
Jaroslav Sapík,has gender,male
Jaroslav Sapík,has occupation,laborer
Pierre Reddon,has gender,male
Pierre Reddon,has occupation,laborer
Christian Devaux,has gender,male
Christian Devaux,has occupation,laborer
Julius Skutnabb,has gender,male
Julius Skutnabb,has occupation,laborer
Johann Melchior Morikofer,has gender,male
Johann Melchior Morikofer,has occupation,laborer
Julius Sckell,has gender,male
Julius Sckell,has occupation,laborer
Rolando Gabriel de Barros Barreto Acha,has gender,male
Rolando Gabriel de Barros Barreto Acha,has occupation,laborer
Claude Ballin,has gender,male
Claude Ballin,has occupation,laborer
Matteo Guerinoni,has occupation,laborer
Mario Sandoval Huertas,has gender,male
Mario Sandoval Huertas,has occupation,laborer
Marek Pavala,has gender,male
Marek Pavala,has occupation,laborer
Brito Cruz,has gender,male
Brito Cruz,has occupation,laborer
Karel Votipka,has gender,male
Karel Votipka,has occupation,laborer
Howard J. Jelinek,has gender,male
Howard J. Jelinek,has occupation,laborer
Christian Ludwig Krause,has gender,male
Christian Ludwig Krause,has occupation,laborer
Tõnis Avingo,has gender,male
Tõnis Avingo,has occupation,laborer
Olivier Roellinger,has gender,male
Olivier Roellinger,has occupation,laborer
Anton Umlauft,has gender,male
Anton Umlauft,has occupation,laborer
Gunnar Heiman,has gender,male
Gunnar Heiman,has occupation,laborer
Bernd Bachofer,has gender,male
Bernd Bachofer,has occupation,laborer
Martin Groszman,has gender,male
Martin Groszman,has occupation,laborer
Józef Hłasko,has gender,male
Józef Hłasko,has occupation,laborer
Wilhelm Otto von Jonquières,has gender,male
Wilhelm Otto von Jonquières,has occupation,laborer
Karel Van Steelandt,has gender,male
Karel Van Steelandt,has occupation,laborer
Thomas J. Foley,has gender,male
Thomas J. Foley,has occupation,laborer
Günther Flemming,has gender,male
Günther Flemming,has occupation,laborer
Stefan Neugebauer,has occupation,laborer
Gian Federigo Bonzagna,has gender,male
Gian Federigo Bonzagna,has occupation,laborer
Tomáš Kušta,has gender,male
Tomáš Kušta,has occupation,laborer
Carl Lenné,has gender,male
Carl Lenné,has occupation,laborer
Lukáš Oliva,has occupation,laborer
Léon Dromard,has gender,male
Léon Dromard,has occupation,laborer
Martyn Rix,has gender,male
Martyn Rix,has occupation,laborer
André-Louis Gilbert,has gender,male
André-Louis Gilbert,has occupation,laborer
Douglas Marsland,has gender,male
Douglas Marsland,has occupation,laborer
Alphonse Fouquet,has gender,male
Alphonse Fouquet,has occupation,laborer
Dave Rudabaugh,has gender,male
Dave Rudabaugh,has occupation,laborer
Antonín Pfeffer,has gender,male
Antonín Pfeffer,has occupation,laborer
Hermann Ruhstrat,has gender,male
Hermann Ruhstrat,has occupation,laborer
Kjeld Ingrisch,has gender,male
Kjeld Ingrisch,has occupation,laborer
Juan Amador,has gender,male
Juan Amador,has occupation,laborer
Peter Carl Fabergé,has gender,male
Peter Carl Fabergé,has occupation,laborer
George Kirchmair,has gender,male
George Kirchmair,has occupation,laborer
Robert Cameron,has gender,male
Robert Cameron,has occupation,laborer
Adriaan Haast,has gender,male
Adriaan Haast,has occupation,laborer
George Smith Bradshaw,has gender,male
George Smith Bradshaw,has occupation,laborer
Hans Kaspar Hegi,has gender,male
Hans Kaspar Hegi,has occupation,laborer
August Ferdinand Severin,has gender,male
August Ferdinand Severin,has occupation,laborer
Gérard Rabaey,has gender,male
Gérard Rabaey,has occupation,laborer
Edward Parfitt,has gender,male
Edward Parfitt,has occupation,laborer
Mitrofan Kuzmitj Turskij,has gender,male
Mitrofan Kuzmitj Turskij,has occupation,laborer
Marco Cardinali,has gender,male
Marco Cardinali,has occupation,laborer
Tönnies Dierssen,has gender,male
Tönnies Dierssen,has occupation,laborer
Walter Gempp,has gender,male
Walter Gempp,has occupation,laborer
Truls Barhaugen,has gender,male
Truls Barhaugen,has occupation,laborer
Thaddeus Golas,has gender,male
Thaddeus Golas,has occupation,laborer
Humberto Machado,has gender,male
Humberto Machado,has occupation,laborer
John Angell,has gender,male
John Angell,has occupation,laborer
Antonín Martiník,has gender,male
Antonín Martiník,has occupation,laborer
Christian Reichart,has gender,male
Christian Reichart,has occupation,laborer
Auguste Mollard,has gender,male
Auguste Mollard,has occupation,laborer
Dmitry Shurshakov,has gender,male
Dmitry Shurshakov,has occupation,laborer
Al Dunning,has gender,male
Al Dunning,has occupation,laborer
Jens-Rüdiger Lorenzen,has gender,male
Jens-Rüdiger Lorenzen,has occupation,laborer
Hans Jakob König,has occupation,laborer
Xoanqui Ameixeiras,has gender,male
Xoanqui Ameixeiras,has occupation,laborer
Anton Rathke,has gender,male
Anton Rathke,has occupation,laborer
Andreas Winkler,has gender,male
Andreas Winkler,has occupation,laborer
Federico de Laviña y Laviña,has gender,male
Federico de Laviña y Laviña,has occupation,laborer
Nils Arvid Berg,has gender,male
Nils Arvid Berg,has occupation,laborer
Rafael Vertamatti,has gender,male
Rafael Vertamatti,has occupation,laborer
André Jaeger,has gender,male
André Jaeger,has occupation,laborer
Nicolas Sale,has gender,male
Nicolas Sale,has occupation,laborer
Melchior Lidl,has gender,male
Melchior Lidl,has occupation,laborer
Aharon Chelouche,has gender,male
Aharon Chelouche,has occupation,laborer
Horst Schulz,has gender,male
Horst Schulz,has occupation,laborer
Martin Herrmann,has gender,male
Martin Herrmann,has occupation,laborer
Robert Mazlo,has gender,male
Robert Mazlo,has occupation,laborer
Dieter Hennebo,has gender,male
Dieter Hennebo,has occupation,laborer
Josef Herbrych,has gender,male
Josef Herbrych,has occupation,laborer
Étienne Riguidel,has occupation,laborer
Dolors Sala Carrió,has gender,female
Dolors Sala Carrió,has occupation,laborer
Terezie Masaryková,has gender,female
Terezie Masaryková,has occupation,laborer
Kathryn Lukas,has gender,female
Kathryn Lukas,has occupation,laborer
Laurie Wolf,has gender,female
Laurie Wolf,has occupation,laborer
Tala Bashmi,has gender,female
Tala Bashmi,has occupation,laborer
Markéta Hrubesová,has gender,female
Markéta Hrubesová,has occupation,laborer
Q120580822,has gender,female
Q120580822,has occupation,laborer
Alexis Nikole Nelson,has gender,female
Alexis Nikole Nelson,has occupation,laborer
Ann Bateman,has gender,female
Ann Bateman,has occupation,laborer
Agitu Ideo Gudeta,has gender,female
Agitu Ideo Gudeta,has occupation,laborer
Brenda Berkman,has gender,female
Brenda Berkman,has occupation,laborer
Nicole A. Taylor,has gender,female
Nicole A. Taylor,has occupation,laborer
Avigail Myzlik,has gender,female
Avigail Myzlik,has occupation,laborer
Marie Hauber,has gender,female
Marie Hauber,has occupation,laborer
Tante Marie,has gender,female
Tante Marie,has occupation,laborer
Sofia Henriksson,has gender,female
Sofia Henriksson,has occupation,laborer
Petronila Infantes,has gender,female
Petronila Infantes,has occupation,laborer
Vita Sackville-West,has gender,female
Vita Sackville-West,has occupation,laborer
Jenny Fitch,has gender,female
Jenny Fitch,has occupation,laborer
Arlola Rawls,has gender,female
Arlola Rawls,has occupation,laborer
Natalia Cattelani,has occupation,laborer
Sonja Lee,has gender,female
Sonja Lee,has occupation,laborer
Mely Martínez,has gender,female
Mely Martínez,has occupation,laborer
Nicola Hobbs,has gender,female
Nicola Hobbs,has occupation,laborer
Melanie Guttwein,has gender,female
Melanie Guttwein,has occupation,laborer
Agnes Joaquim,has occupation,laborer
Vicki Christiansen,has gender,female
Vicki Christiansen,has occupation,laborer
Nerys Howell,has gender,female
Nerys Howell,has occupation,laborer
Edward P. Carville,has gender,male
Edward P. Carville,has occupation,lawyer
John Kufuor,has gender,male
John Kufuor,has occupation,lawyer
Juan Martínez de Rozas,has gender,male
Juan Martínez de Rozas,has occupation,lawyer
Marcel Héraud,has gender,male
Marcel Héraud,has occupation,lawyer
Ervin Cséka,has gender,male
Ervin Cséka,has occupation,lawyer
Seiichi Sakugawa,has gender,male
Seiichi Sakugawa,has occupation,lawyer
Agustín Cuzzani,has gender,male
Agustín Cuzzani,has occupation,lawyer
"Sir Nicholas Richard Stuart Taylor, 4th Bt.",has gender,male
"Sir Nicholas Richard Stuart Taylor, 4th Bt.",has occupation,lawyer
Jubal Early,has gender,male
Jubal Early,has occupation,lawyer
Jim Gerlach,has gender,male
Jim Gerlach,has occupation,lawyer
Adolf Arndt,has gender,male
Adolf Arndt,has occupation,lawyer
Soetan Zakaria,has gender,male
Soetan Zakaria,has occupation,lawyer
Ogawa Masaaki,has gender,male
Ogawa Masaaki,has occupation,lawyer
Tetsu Katayama,has gender,male
Tetsu Katayama,has occupation,lawyer
Robert Ramsay,has gender,male
Robert Ramsay,has occupation,lawyer
Percy Yutar,has gender,male
Percy Yutar,has occupation,lawyer
August Rei,has gender,male
August Rei,has occupation,lawyer
Shankar Dayal Sharma,has gender,male
Shankar Dayal Sharma,has occupation,lawyer
Albert Robert Bluett,has gender,male
Albert Robert Bluett,has occupation,lawyer
Victorino de la Plaza,has gender,male
Victorino de la Plaza,has occupation,lawyer
Rod Blagojevich,has gender,male
Rod Blagojevich,has occupation,lawyer
William Duhurst Merrick,has gender,male
William Duhurst Merrick,has occupation,lawyer
George Beynon Harris,has gender,male
George Beynon Harris,has occupation,lawyer
Arata Iwata,has gender,male
Arata Iwata,has occupation,lawyer
Michitarō Kai,has gender,male
Michitarō Kai,has occupation,lawyer
Urmuz,has gender,male
Urmuz,has occupation,lawyer
Masakuni Satta,has gender,male
Masakuni Satta,has occupation,lawyer
Stephen F. Skopenko,has gender,male
Stephen F. Skopenko,has occupation,lawyer
Sidi Ali Ben Ziyad,has gender,male
Sidi Ali Ben Ziyad,has occupation,lawyer
Antonio Troncoso de Castro,has gender,male
Antonio Troncoso de Castro,has occupation,lawyer
Pennoyre Watkins,has gender,male
Pennoyre Watkins,has occupation,lawyer
Thomas R. Marshall,has gender,male
Thomas R. Marshall,has occupation,lawyer
William French Smith,has gender,male
William French Smith,has occupation,lawyer
LeRoy Collins,has gender,male
LeRoy Collins,has occupation,lawyer
Tor-Aksel Busch,has gender,male
Tor-Aksel Busch,has occupation,lawyer
Juan Ignacio Campos,has gender,male
Juan Ignacio Campos,has occupation,lawyer
Federico Laredo Brú,has gender,male
Federico Laredo Brú,has occupation,lawyer
James Falconer,has gender,male
James Falconer,has occupation,lawyer
Edwin M. Stanton,has gender,male
Edwin M. Stanton,has occupation,lawyer
Heldur Saarsoo,has gender,male
Heldur Saarsoo,has occupation,lawyer
Ambrosius Joseph Stephani,has gender,male
Ambrosius Joseph Stephani,has occupation,lawyer
Q45107831,has gender,male
Q45107831,has occupation,lawyer
Abraham Lincoln,has gender,male
Abraham Lincoln,has occupation,lawyer
Eduard Dyckhoff,has gender,male
Eduard Dyckhoff,has occupation,lawyer
Vicente Varillas Pérez,has gender,male
Vicente Varillas Pérez,has occupation,lawyer
Stanley C. Wilson,has gender,male
Stanley C. Wilson,has occupation,lawyer
Kenji Tamino,has gender,male
Kenji Tamino,has occupation,lawyer
Giuliano Mignini,has gender,male
Giuliano Mignini,has occupation,lawyer
Santiago Derqui,has gender,male
Santiago Derqui,has occupation,lawyer
Tadao Yamakawa,has gender,male
Tadao Yamakawa,has occupation,lawyer
Dudley Roe,has gender,male
Dudley Roe,has occupation,lawyer
Hermann Kastner,has gender,male
Hermann Kastner,has occupation,lawyer
Edward Hoffmann,has gender,male
Edward Hoffmann,has occupation,lawyer
Kevin Reynolds,has gender,male
Kevin Reynolds,has occupation,lawyer
Larry Thompson,has gender,male
Larry Thompson,has occupation,lawyer
Walter Pfrimer,has gender,male
Walter Pfrimer,has occupation,lawyer
Andrew W. Hockenhull,has gender,male
Andrew W. Hockenhull,has occupation,lawyer
Shōichi Koseki,has gender,male
Shōichi Koseki,has occupation,lawyer
J. Edgar Hoover,has gender,male
J. Edgar Hoover,has occupation,lawyer
Walter Unterholzner,has gender,male
Walter Unterholzner,has occupation,lawyer
Oleg Nefyodov,has gender,male
Oleg Nefyodov,has occupation,lawyer
Arnaud de Belenet,has gender,male
Arnaud de Belenet,has occupation,lawyer
Walter Ballas,has gender,male
Walter Ballas,has occupation,lawyer
Aruga Nagao,has gender,male
Aruga Nagao,has occupation,lawyer
Garnett Adrain,has gender,male
Garnett Adrain,has occupation,lawyer
Tetsuji Aoki,has gender,male
Tetsuji Aoki,has occupation,lawyer
Gerald Ford,has gender,male
Gerald Ford,has occupation,lawyer
Friedrich Grimm,has gender,male
Friedrich Grimm,has occupation,lawyer
Paget Bowman,has gender,male
Paget Bowman,has occupation,lawyer
Joseph Fisher,has gender,male
Joseph Fisher,has occupation,lawyer
Tadahisa Sakamoto,has gender,male
Tadahisa Sakamoto,has occupation,lawyer
Ramón Castillo,has gender,male
Ramón Castillo,has occupation,lawyer
Kurt Frieders,has gender,male
Kurt Frieders,has occupation,lawyer
Friedrich Julius Stahl,has gender,male
Friedrich Julius Stahl,has occupation,lawyer
Lars Fause,has gender,male
Lars Fause,has occupation,lawyer
James Kimbrough Jones,has gender,male
James Kimbrough Jones,has occupation,lawyer
Joseph B. Ely,has gender,male
Joseph B. Ely,has occupation,lawyer
Robert Williams,has gender,male
Robert Williams,has occupation,lawyer
Masahata Kubo,has gender,male
Masahata Kubo,has occupation,lawyer
Pedro de la Bastida y Yegros,has gender,male
Pedro de la Bastida y Yegros,has occupation,lawyer
Hugo Sinzheimer,has gender,male
Hugo Sinzheimer,has occupation,lawyer
Chihiro Shimizu,has gender,male
Chihiro Shimizu,has occupation,lawyer
Sebastian Streeter Marble,has gender,male
Sebastian Streeter Marble,has occupation,lawyer
Graham Perrett,has gender,male
Graham Perrett,has occupation,lawyer
Louis Buffet,has gender,male
Louis Buffet,has occupation,lawyer
Hermann Christ,has gender,male
Hermann Christ,has occupation,lawyer
Jean de La Bruyère,has gender,male
Jean de La Bruyère,has occupation,lawyer
Q12189182,has gender,male
Q12189182,has occupation,lawyer
Louis-Lucien Klotz,has gender,male
Louis-Lucien Klotz,has occupation,lawyer
Dan Cregan,has gender,male
Dan Cregan,has occupation,lawyer
Yasuyoshi Shiono,has gender,male
Yasuyoshi Shiono,has occupation,lawyer
Guerra Junqueiro,has gender,male
Guerra Junqueiro,has occupation,lawyer
William Shenton,has gender,male
William Shenton,has occupation,lawyer
Louis St. Laurent,has gender,male
Louis St. Laurent,has occupation,lawyer
Géza Szögi,has gender,male
Géza Szögi,has occupation,lawyer
Alexander Porter,has gender,male
Alexander Porter,has occupation,lawyer
Mehmed Cemaleddin Çavuşeviç,has gender,male
Mehmed Cemaleddin Çavuşeviç,has occupation,lawyer
Fridolin Seydewitz,has gender,male
Fridolin Seydewitz,has occupation,lawyer
Q85027878,has gender,male
Q85027878,has occupation,lawyer
Lothar Bolz,has gender,male
Lothar Bolz,has occupation,lawyer
Javier Beramendi,has gender,male
Javier Beramendi,has occupation,lawyer
Nazimbäk İlyasof,has gender,male
Nazimbäk İlyasof,has occupation,lawyer
David Shore,has gender,male
David Shore,has occupation,lawyer
Philip Sclater,has gender,male
Philip Sclater,has occupation,lawyer
Muhammad Faizullah,has gender,male
Muhammad Faizullah,has occupation,lawyer
Michel Debré,has gender,male
Michel Debré,has occupation,lawyer
Íñigo Méndez de Vigo y Montojo,has gender,male
Íñigo Méndez de Vigo y Montojo,has occupation,lawyer
Ramón Rivero de Aguilar,has gender,male
Ramón Rivero de Aguilar,has occupation,lawyer
Accursius de Regio,has gender,male
Accursius de Regio,has occupation,lawyer
Aparicio Méndez,has gender,male
Aparicio Méndez,has occupation,lawyer
Antonio Arenas,has gender,male
Antonio Arenas,has occupation,lawyer
Roger Lallemand,has gender,male
Roger Lallemand,has occupation,lawyer
Rudolf Olden,has gender,male
Rudolf Olden,has occupation,lawyer
Silvestro Aldobrandini,has gender,male
Silvestro Aldobrandini,has occupation,lawyer
Yoshikazu Miki,has gender,male
Yoshikazu Miki,has occupation,lawyer
Oscar Brodney,has gender,male
Oscar Brodney,has occupation,lawyer
Yoshirō Kobayashi,has gender,male
Yoshirō Kobayashi,has occupation,lawyer
Joseph Wagner,has gender,male
Joseph Wagner,has occupation,lawyer
Albert Ho,has gender,male
Albert Ho,has occupation,lawyer
Hiroshi Matsuo,has gender,male
Hiroshi Matsuo,has occupation,lawyer
Sunao Kai,has gender,male
Sunao Kai,has occupation,lawyer
Steve Alm,has gender,male
Steve Alm,has occupation,lawyer
Charles Annibal Fabrot,has gender,male
Charles Annibal Fabrot,has occupation,lawyer
Genaro Fernández Mac Gregor,has gender,male
Genaro Fernández Mac Gregor,has occupation,lawyer
Mufti Muneeb-ur-Rahman,has gender,male
Mufti Muneeb-ur-Rahman,has occupation,lawyer
Bernhard Wuermeling,has gender,male
Bernhard Wuermeling,has occupation,lawyer
Joan Laporta,has gender,male
Joan Laporta,has occupation,lawyer
Michael R. Sherwin,has gender,male
Michael R. Sherwin,has occupation,lawyer
Clemens von Delbrück,has gender,male
Clemens von Delbrück,has occupation,lawyer
Theodor Barth,has gender,male
Theodor Barth,has occupation,lawyer
Gotō Hiroaki,has gender,male
Gotō Hiroaki,has occupation,lawyer
John S. Mosby,has gender,male
John S. Mosby,has occupation,lawyer
Daniel Jenifer,has gender,male
Daniel Jenifer,has occupation,lawyer
Gyula Kaffka,has gender,male
Gyula Kaffka,has occupation,lawyer
"Ross C. Goodman, Esq.",has gender,male
"Ross C. Goodman, Esq.",has occupation,lawyer
George Simon Nicolls,has gender,male
George Simon Nicolls,has occupation,lawyer
Victor Scheller,has gender,male
Victor Scheller,has occupation,lawyer
Endre Bócz,has gender,male
Endre Bócz,has occupation,lawyer
Robert J. Heckford,has gender,male
Robert J. Heckford,has occupation,lawyer
Jorge Urrutia,has gender,male
Jorge Urrutia,has occupation,lawyer
Joseph Merceron,has gender,male
Joseph Merceron,has occupation,lawyer
John Greenleaf Whittier,has gender,male
John Greenleaf Whittier,has occupation,lawyer
Tatsuji Fuse,has gender,male
Tatsuji Fuse,has occupation,lawyer
Brahim Boushaki,has gender,male
Brahim Boushaki,has occupation,lawyer
Mario Fehr,has gender,male
Mario Fehr,has occupation,lawyer
Francis P. Fleming,has gender,male
Francis P. Fleming,has occupation,lawyer
Roland Koch,has gender,male
Roland Koch,has occupation,lawyer
Haitham al-Maleh,has gender,male
Haitham al-Maleh,has occupation,lawyer
Ernst Lautz,has gender,male
Ernst Lautz,has occupation,lawyer
Junius Marion Futrell,has gender,male
Junius Marion Futrell,has occupation,lawyer
Rudolf Theodoor Bijleveld,has gender,male
Rudolf Theodoor Bijleveld,has occupation,lawyer
Carlos Manuel de Céspedes del Castillo,has gender,male
Carlos Manuel de Céspedes del Castillo,has occupation,lawyer
Kazutaka Ueshima,has gender,male
Kazutaka Ueshima,has occupation,lawyer
Jack Abramoff,has gender,male
Jack Abramoff,has occupation,lawyer
Abdul Mohsein Salleh,has gender,male
Abdul Mohsein Salleh,has occupation,lawyer
Hatasu Nagashima,has gender,male
Hatasu Nagashima,has occupation,lawyer
Charles Boyle Roberts,has gender,male
Charles Boyle Roberts,has occupation,lawyer
Dolway Walkington,has gender,male
Dolway Walkington,has occupation,lawyer
Józef Zych,has gender,male
Józef Zych,has occupation,lawyer
Ed Rendell,has gender,male
Ed Rendell,has occupation,lawyer
Émile Arnaud,has gender,male
Émile Arnaud,has occupation,lawyer
John Howatt Bell,has gender,male
John Howatt Bell,has occupation,lawyer
Mohamed Mhalla,has gender,male
Mohamed Mhalla,has occupation,lawyer
René Dubois,has gender,male
René Dubois,has occupation,lawyer
Milan Angelov,has gender,male
Milan Angelov,has occupation,lawyer
Karel Baxa,has gender,male
Karel Baxa,has occupation,lawyer
Friedrich Merz,has gender,male
Friedrich Merz,has occupation,lawyer
Leopoldo Torres Boursault,has gender,male
Leopoldo Torres Boursault,has occupation,lawyer
Craig Connal,has gender,male
Craig Connal,has occupation,lawyer
Henry Silver,has gender,male
Henry Silver,has occupation,lawyer
Isaac Dashiell Jones,has gender,male
Isaac Dashiell Jones,has occupation,lawyer
Antanas Tumėnas,has gender,male
Antanas Tumėnas,has occupation,lawyer
Pedro Méndez Jurado,has gender,male
Pedro Méndez Jurado,has occupation,lawyer
Leo Abse,has gender,male
Leo Abse,has occupation,lawyer
Tsutō Koaze,has gender,male
Tsutō Koaze,has occupation,lawyer
Walther Bierkamp,has gender,male
Walther Bierkamp,has occupation,lawyer
Shūji Iwamura,has gender,male
Shūji Iwamura,has occupation,lawyer
Dean Edward Johnson,has gender,male
Dean Edward Johnson,has occupation,lawyer
Luís Marques Mendes,has gender,male
Luís Marques Mendes,has occupation,lawyer
Nobuo Kōchū,has gender,male
Nobuo Kōchū,has occupation,lawyer
Peter Turney,has gender,male
Peter Turney,has occupation,lawyer
Margaret Cunneen,has gender,female
Margaret Cunneen,has occupation,lawyer
Hina Jilani,has gender,female
Hina Jilani,has occupation,lawyer
Mariana Yepez Andrade,has gender,female
Mariana Yepez Andrade,has occupation,lawyer
Sharon Bowles,has gender,female
Sharon Bowles,has occupation,lawyer
Ela Bhatt,has gender,female
Ela Bhatt,has occupation,lawyer
Andrea Verpoorten,has gender,female
Andrea Verpoorten,has occupation,lawyer
Kanami Ishibashi,has gender,female
Kanami Ishibashi,has occupation,lawyer
Gitta Connemann,has gender,female
Gitta Connemann,has occupation,lawyer
Anastazja Gajda,has gender,female
Anastazja Gajda,has occupation,lawyer
Corry Brokken,has gender,female
Corry Brokken,has occupation,lawyer
Rosan Kocken,has gender,female
Rosan Kocken,has occupation,lawyer
Viola Amherd,has gender,female
Viola Amherd,has occupation,lawyer
Hanadi Jaradat,has gender,female
Hanadi Jaradat,has occupation,lawyer
Adéla Rosůlek,has gender,female
Adéla Rosůlek,has occupation,lawyer
Lisa Murkowski,has gender,female
Lisa Murkowski,has occupation,lawyer
Karin Emerton,has gender,female
Karin Emerton,has occupation,lawyer
Nancy Hollander,has gender,female
Nancy Hollander,has occupation,lawyer
Ethel Houston,has gender,female
Ethel Houston,has occupation,lawyer
Jaclyn Moriarty,has gender,female
Jaclyn Moriarty,has occupation,lawyer
Árpád P. Buzogány,has gender,male
Árpád P. Buzogány,has occupation,librarian
Archibald MacLeish,has gender,male
Archibald MacLeish,has occupation,librarian
Hans Ludwig Held,has gender,male
Hans Ludwig Held,has occupation,librarian
Zhou Heping,has gender,male
Zhou Heping,has occupation,librarian
Hermann Neubert,has gender,male
Hermann Neubert,has occupation,librarian
Bob Schoolley-West,has gender,male
Bob Schoolley-West,has occupation,librarian
Aleksander Birkenmajer,has gender,male
Aleksander Birkenmajer,has occupation,librarian
Jean-Pierre Esquenazi,has gender,male
Jean-Pierre Esquenazi,has occupation,librarian
Kurt Meyer,has gender,male
Kurt Meyer,has occupation,librarian
Friedrich Clemens Ebrard,has gender,male
Friedrich Clemens Ebrard,has occupation,librarian
Fred C. Cole,has gender,male
Fred C. Cole,has occupation,librarian
Willi Kahl,has gender,male
Willi Kahl,has occupation,librarian
Joseph Ussermann,has gender,male
Joseph Ussermann,has occupation,librarian
Janko Glazer,has gender,male
Janko Glazer,has occupation,librarian
Luigi Suttina,has gender,male
Luigi Suttina,has occupation,librarian
Charles Magnin,has gender,male
Charles Magnin,has occupation,librarian
Luke Joseph Hooke,has gender,male
Luke Joseph Hooke,has occupation,librarian
Carl Gottfried Woide,has gender,male
Carl Gottfried Woide,has occupation,librarian
Chaminda Jayasundara,has gender,male
Chaminda Jayasundara,has occupation,librarian
Théodore Dufaure de Lajarte,has gender,male
Théodore Dufaure de Lajarte,has occupation,librarian
Luigi Valenti Gonzaga,has gender,male
Luigi Valenti Gonzaga,has occupation,librarian
Woislav Maximus Petrovitch,has gender,male
Woislav Maximus Petrovitch,has occupation,librarian
Terence Crowley,has gender,male
Terence Crowley,has occupation,librarian
Enrico Narducci,has gender,male
Enrico Narducci,has occupation,librarian
Demetrius of Phalerum,has gender,male
Demetrius of Phalerum,has occupation,librarian
Edward Christopher Williams,has gender,male
Edward Christopher Williams,has occupation,librarian
Sigfús Blöndal,has gender,male
Sigfús Blöndal,has occupation,librarian
Karl Konrad Müller,has gender,male
Karl Konrad Müller,has occupation,librarian
Enrique Mori Julca,has gender,male
Enrique Mori Julca,has occupation,librarian
Jürg Stüssi-Lauterburg,has gender,male
Jürg Stüssi-Lauterburg,has occupation,librarian
John Bruce Howell,has gender,male
John Bruce Howell,has occupation,librarian
Volquart Pauls,has gender,male
Volquart Pauls,has occupation,librarian
Wilhelm Philippe Schimper,has gender,male
Wilhelm Philippe Schimper,has occupation,librarian
Rudolf Simek,has gender,male
Rudolf Simek,has occupation,librarian
Issachar Joel,has gender,male
Issachar Joel,has occupation,librarian
François Moysant,has gender,male
François Moysant,has occupation,librarian
Jean-Baptiste Auguste Digard de Lousta,has gender,male
Jean-Baptiste Auguste Digard de Lousta,has occupation,librarian
Koichi Yukishima,has gender,male
Koichi Yukishima,has occupation,librarian
Luigi Servolini,has gender,male
Luigi Servolini,has occupation,librarian
Francesco Repetto,has gender,male
Francesco Repetto,has occupation,librarian
Gustaf Adde,has gender,male
Gustaf Adde,has occupation,librarian
Ellis Jones,has gender,male
Ellis Jones,has occupation,librarian
Alkuin Volker Schachenmayr,has gender,male
Alkuin Volker Schachenmayr,has occupation,librarian
Franz-Hermann Lafermière,has gender,male
Franz-Hermann Lafermière,has occupation,librarian
Michael Schreiber,has gender,male
Michael Schreiber,has occupation,librarian
Philip Pullman,has gender,male
Philip Pullman,has occupation,librarian
Daniel Bellingradt,has gender,male
Daniel Bellingradt,has occupation,librarian
Étienne Pierre Ventenat,has gender,male
Étienne Pierre Ventenat,has occupation,librarian
Barry Bloomfield,has gender,male
Barry Bloomfield,has occupation,librarian
André Lemoyne,has gender,male
André Lemoyne,has occupation,librarian
Johannes Luther,has gender,male
Johannes Luther,has occupation,librarian
Robert Proctor,has gender,male
Robert Proctor,has occupation,librarian
Louis Thomas,has gender,male
Louis Thomas,has occupation,librarian
Charles Beaulieux,has gender,male
Charles Beaulieux,has occupation,librarian
John Carson Rather,has gender,male
