subject,relation,object
Dirkje van der Weijden,has gender,female
Dirkje van der Weijden,has occupation,housekeeper
Mária Zámbó,has gender,female
Mária Zámbó,has occupation,housekeeper
Ingibjörg Blöndal,has gender,female
Ingibjörg Blöndal,has occupation,housekeeper
Georgette Permanne,has gender,female
Georgette Permanne,has occupation,housekeeper
Sesselja Eldjárn,has gender,female
Sesselja Eldjárn,has occupation,housekeeper
Gertrudis Lara,has gender,female
Gertrudis Lara,has occupation,housekeeper
Clemintine Barnabet,has gender,female
Clemintine Barnabet,has occupation,housekeeper
Margit Buday,has gender,female
Margit Buday,has occupation,housekeeper
Margit Szelei,has gender,female
Margit Szelei,has occupation,housekeeper
Q61972529,has gender,female
Q61972529,has occupation,housekeeper
Sigurbjörg Björnsdóttir,has gender,female
Sigurbjörg Björnsdóttir,has occupation,housekeeper
Cathrine Schröder,has gender,female
Cathrine Schröder,has occupation,housekeeper
Natalia Bashtanna,has gender,female
Natalia Bashtanna,has occupation,housekeeper
Maria Verschooten,has gender,female
Maria Verschooten,has occupation,housekeeper
Katharina Dören,has gender,female
Katharina Dören,has occupation,housekeeper
Wilhelmina de Jongh,has gender,female
Wilhelmina de Jongh,has occupation,housekeeper
Antonia Hensels,has gender,female
Antonia Hensels,has occupation,housekeeper
Q130383859,has gender,female
Q130383859,has occupation,housekeeper
Alphonsine Lefebvre,has gender,female
Alphonsine Lefebvre,has occupation,housekeeper
Oselia Osuldsen,has gender,female
Oselia Osuldsen,has occupation,housekeeper
Ragnhildur Bjarnadóttir,has gender,female
Ragnhildur Bjarnadóttir,has occupation,housekeeper
Hermine Schimann,has gender,female
Hermine Schimann,has occupation,housekeeper
Jóhanna Eyjólfsdóttir,has gender,female
Jóhanna Eyjólfsdóttir,has occupation,housekeeper
Herdís Jónasdóttir,has gender,female
Herdís Jónasdóttir,has occupation,housekeeper
Anna Bartalis,has gender,female
Anna Bartalis,has occupation,housekeeper
Ana Meškenienė,has gender,female
Ana Meškenienė,has occupation,housekeeper
Q61972459,has gender,female
Q61972459,has occupation,housekeeper
Elizabeth Dimsdale,has gender,female
Elizabeth Dimsdale,has occupation,housekeeper
Philomena Van Hove,has gender,female
Philomena Van Hove,has occupation,housekeeper
Rose Grosset,has gender,female
Rose Grosset,has occupation,housekeeper
Adolfine Mikes,has gender,female
Adolfine Mikes,has occupation,housekeeper
Maria Josepha Joris,has gender,female
Maria Josepha Joris,has occupation,housekeeper
Katharina Buchinger,has gender,female
Katharina Buchinger,has occupation,housekeeper
Juana Melara,has gender,female
Juana Melara,has occupation,housekeeper
Erna Brzezek,has gender,female
Erna Brzezek,has occupation,housekeeper
Alice von Kahler,has gender,female
Alice von Kahler,has occupation,housekeeper
Ida Lettens,has gender,female
Ida Lettens,has occupation,housekeeper
Frieda Schloss,has gender,female
Frieda Schloss,has occupation,housekeeper
Maria Löbel,has gender,female
Maria Löbel,has occupation,housekeeper
Q61973033,has gender,female
Q61973033,has occupation,housekeeper
Jeanne Baret,has gender,female
Jeanne Baret,has occupation,housekeeper
Line Eckolt,has gender,female
Line Eckolt,has occupation,housekeeper
Hilde Nanette Nast,has gender,female
Hilde Nanette Nast,has occupation,housekeeper
Q61972476,has gender,female
Q61972476,has occupation,housekeeper
Julia Geeraerts,has gender,female
Julia Geeraerts,has occupation,housekeeper
Louise Van Roosbroeck,has gender,female
Louise Van Roosbroeck,has occupation,housekeeper
Augusta Van Roosbroeck,has gender,female
Augusta Van Roosbroeck,has occupation,housekeeper
Malin Blomsterberg,has gender,female
Malin Blomsterberg,has occupation,housekeeper
Q61973602,has gender,female
Q61973602,has occupation,housekeeper
Mária Kennedy,has gender,female
Mária Kennedy,has occupation,housekeeper
Maria Elisabet Hörnberg,has gender,female
Maria Elisabet Hörnberg,has occupation,housekeeper
Maria Hradowicz,has gender,female
Maria Hradowicz,has occupation,housekeeper
Fernande Loilier,has gender,female
Fernande Loilier,has occupation,housekeeper
Q61973444,has gender,female
Q61973444,has occupation,housekeeper
Magdalene Reiter,has gender,female
Magdalene Reiter,has occupation,housekeeper
Cécile Cuccaroni,has gender,female
Cécile Cuccaroni,has occupation,housekeeper
Maria Garcia-Rodelo,has gender,female
Maria Garcia-Rodelo,has occupation,housekeeper
Teofilė Kazlauskaitė,has gender,female
Teofilė Kazlauskaitė,has occupation,housekeeper
Paula Hitler,has gender,female
Paula Hitler,has occupation,housekeeper
Lydia Wharmby,has gender,female
Lydia Wharmby,has occupation,housekeeper
Hazel Golder,has gender,female
Hazel Golder,has occupation,housekeeper
Lena Virgona,has gender,female
Lena Virgona,has occupation,housekeeper
Nicolasina Kerkhof,has gender,female
Nicolasina Kerkhof,has occupation,housekeeper
Marijtje Jansdr. van Rosenburg,has gender,female
Marijtje Jansdr. van Rosenburg,has occupation,housekeeper
Léontine Servais,has gender,female
Léontine Servais,has occupation,housekeeper
Zhu Chunnan,has gender,female
Zhu Chunnan,has occupation,housekeeper
Anna Hornung,has gender,female
Anna Hornung,has occupation,housekeeper
Neeltje Roos,has gender,female
Neeltje Roos,has occupation,housekeeper
Mathilda Jansson,has gender,female
Mathilda Jansson,has occupation,housekeeper
Zuzana Mihočková,has gender,female
Zuzana Mihočková,has occupation,housekeeper
Nancy Green,has gender,female
Nancy Green,has occupation,housekeeper
Elizabeth Rhodes,has gender,female
Elizabeth Rhodes,has occupation,housekeeper
Q61972678,has gender,female
Q61972678,has occupation,housekeeper
Sigurbjörg Benónýsdóttir,has gender,female
Sigurbjörg Benónýsdóttir,has occupation,housekeeper
Germaine Brouze,has gender,female
Germaine Brouze,has occupation,housekeeper
Marytge Jansdr. van Stralen,has gender,female
Marytge Jansdr. van Stralen,has occupation,housekeeper
Anna Bolle,has gender,female
Anna Bolle,has occupation,housekeeper
Christina Beata Wik,has gender,female
Christina Beata Wik,has occupation,housekeeper
Elizabeth Kempster,has gender,female
Elizabeth Kempster,has occupation,housekeeper
Rozalia Zegarlińska,has gender,female
Rozalia Zegarlińska,has occupation,housekeeper
Georgette Vandenabaele,has gender,female
Georgette Vandenabaele,has occupation,housekeeper
Erzsébet Mészáros,has gender,female
Erzsébet Mészáros,has occupation,housekeeper
Mary Bumby,has gender,female
Mary Bumby,has occupation,housekeeper
Régine Girard,has gender,female
Régine Girard,has occupation,housekeeper
Elisabeth Mill,has gender,female
Elisabeth Mill,has occupation,housekeeper
Matthildur Gottsveinsdóttir,has gender,female
Matthildur Gottsveinsdóttir,has occupation,housekeeper
Aafje Laan,has gender,female
Aafje Laan,has occupation,housekeeper
Cecilia Soldano,has gender,female
Cecilia Soldano,has occupation,housekeeper
Anna Hircsu,has gender,female
Anna Hircsu,has occupation,housekeeper
Jean Virgona,has gender,female
Jean Virgona,has occupation,housekeeper
Katharina Katzmayr,has gender,female
Katharina Katzmayr,has occupation,housekeeper
Q61973323,has gender,female
Q61973323,has occupation,housekeeper
Baić Klara,has gender,female
Baić Klara,has occupation,housekeeper
Rozália Fekete,has gender,female
Rozália Fekete,has occupation,housekeeper
Stefania Lipska,has gender,female
Stefania Lipska,has occupation,housekeeper
Justina Eder,has gender,female
Justina Eder,has occupation,housekeeper
Rins Knook,has gender,female
Rins Knook,has occupation,housekeeper
Q61972614,has gender,female
Q61972614,has occupation,housekeeper
Hildur Christensen,has gender,female
Hildur Christensen,has occupation,housekeeper
Georgina Hogarth,has gender,female
Georgina Hogarth,has occupation,housekeeper
Adele Turrini,has gender,female
Adele Turrini,has occupation,housekeeper
Sigrídur Níelsdóttir,has gender,female
Sigrídur Níelsdóttir,has occupation,housekeeper
Anna Pehrsönernas moder,has gender,female
Anna Pehrsönernas moder,has occupation,housekeeper
Bella D'Amico,has gender,female
Bella D'Amico,has occupation,housekeeper
Anna Elsa Hornum,has gender,female
Anna Elsa Hornum,has occupation,housekeeper
Q61972535,has gender,female
Q61972535,has occupation,housekeeper
Rizana Nafeek,has gender,female
Rizana Nafeek,has occupation,housekeeper
Katharina Louis,has gender,female
Katharina Louis,has occupation,housekeeper
Ellen Elgin,has gender,female
Ellen Elgin,has occupation,housekeeper
Hendrica Jansen,has gender,female
Hendrica Jansen,has occupation,housekeeper
Rachel Lloyd,has gender,female
Rachel Lloyd,has occupation,housekeeper
Etelka Dombi,has gender,female
Etelka Dombi,has occupation,housekeeper
Marzette Lewis,has gender,female
Marzette Lewis,has occupation,housekeeper
Julija Stanielko,has gender,female
Julija Stanielko,has occupation,housekeeper
Hendrickje Stoffels,has gender,female
Hendrickje Stoffels,has occupation,housekeeper
Juliska Balázs,has gender,female
Juliska Balázs,has occupation,housekeeper
Q61972632,has gender,female
Q61972632,has occupation,housekeeper
Sarah Rinehart,has gender,female
Sarah Rinehart,has occupation,housekeeper
"Mary Palmer, Countess of Inchiquin",has gender,female
"Mary Palmer, Countess of Inchiquin",has occupation,housekeeper
Maude Smith,has gender,female
Maude Smith,has occupation,housekeeper
Anna Orosz,has gender,female
Anna Orosz,has occupation,housekeeper
Giuseppe Garibaldi,has gender,male
Giuseppe Garibaldi,has occupation,janitor
Sven Gustaf Hellström,has gender,male
Sven Gustaf Hellström,has occupation,janitor
Aasmund Wiik,has gender,male
Aasmund Wiik,has occupation,janitor
Emílio,has gender,male
Emílio,has occupation,janitor
Kalle Hämäläinen,has gender,male
Kalle Hämäläinen,has occupation,janitor
Q124309941,has gender,male
Q124309941,has occupation,janitor
Juvenal Chavez,has gender,male
Juvenal Chavez,has occupation,janitor
Max Adolf Hirsch,has gender,male
Max Adolf Hirsch,has occupation,janitor
Gregor Nagele,has gender,male
Gregor Nagele,has occupation,janitor
Dennis Grassow,has gender,male
Dennis Grassow,has occupation,janitor
Hejremanden,has gender,male
Hejremanden,has occupation,janitor
Willie Neal,has gender,male
Willie Neal,has occupation,janitor
Samuel Osborne,has gender,male
Samuel Osborne,has occupation,janitor
William J. Crawford,has gender,male
William J. Crawford,has occupation,janitor
Charly Burger,has gender,male
Charly Burger,has occupation,janitor
Henry Darger,has gender,male
Henry Darger,has occupation,janitor
Gottlieb  Bade,has gender,male
Gottlieb  Bade,has occupation,janitor
William Rodríguez,has gender,male
William Rodríguez,has occupation,janitor
Mogens Mogensen,has gender,male
Mogens Mogensen,has occupation,janitor
Ilaria Cucchi,has gender,female
Ilaria Cucchi,has occupation,janitor
Daniel (Mansson) Ekman,has gender,male
Daniel (Mansson) Ekman,has occupation,laborer
Fritz Wilhelm Reisgies,has gender,male
Fritz Wilhelm Reisgies,has occupation,laborer
Lewin Dedeke,has gender,male
Lewin Dedeke,has occupation,laborer
Q120614595,has gender,male
Q120614595,has occupation,laborer
Thomas Germain,has gender,male
Thomas Germain,has occupation,laborer
Konstantin Krjukov,has gender,male
Konstantin Krjukov,has occupation,laborer
Antonio Arrabal,has gender,male
Antonio Arrabal,has occupation,laborer
Manfred Seidl,has gender,male
Manfred Seidl,has occupation,laborer
Christian Mittermeier,has gender,male
Christian Mittermeier,has occupation,laborer
Q124221208,has gender,male
Q124221208,has occupation,laborer
Marc Rennhack,has gender,male
Marc Rennhack,has occupation,laborer
Moritz Watrinet,has gender,male
Moritz Watrinet,has occupation,laborer
Nicholas Hilliard,has gender,male
Nicholas Hilliard,has occupation,laborer
Károly Szabó,has gender,male
Károly Szabó,has occupation,laborer
Carl Schuhmann,has gender,male
Carl Schuhmann,has occupation,laborer
John Roettiers,has gender,male
John Roettiers,has occupation,laborer
Jan Skaloš,has gender,male
Jan Skaloš,has occupation,laborer
Alcide Bontou,has gender,male
Alcide Bontou,has occupation,laborer
Pete Spence,has gender,male
Pete Spence,has occupation,laborer
Shinmon Tatsugorō,has gender,male
Shinmon Tatsugorō,has occupation,laborer
Hoodoo Brown,has gender,male
Hoodoo Brown,has occupation,laborer
Adam Mayr,has gender,male
Adam Mayr,has occupation,laborer
Marc Castellnou Ribau,has gender,male
Marc Castellnou Ribau,has occupation,laborer
Ernesto Endara,has gender,male
Ernesto Endara,has occupation,laborer
Miroslav Haken,has gender,male
Miroslav Haken,has occupation,laborer
Oldřich Treutner,has gender,male
Oldřich Treutner,has occupation,laborer
Toussaint Testard,has gender,male
Toussaint Testard,has occupation,laborer
George Kirchmair,has gender,male
George Kirchmair,has occupation,laborer
Václav Hlaváč,has gender,male
Václav Hlaváč,has occupation,laborer
Alberto Saiz,has gender,male
Alberto Saiz,has occupation,laborer
Folkwin Wendland,has gender,male
Folkwin Wendland,has occupation,laborer
Honoré Dufin,has gender,male
Honoré Dufin,has occupation,laborer
Jan Czymerman,has gender,male
Jan Czymerman,has occupation,laborer
Jakob Rinz,has gender,male
Jakob Rinz,has occupation,laborer
Ludwig Barck,has gender,male
Ludwig Barck,has occupation,laborer
Benigno Campos,has gender,male
Benigno Campos,has occupation,laborer
Marius Vettard,has gender,male
Marius Vettard,has occupation,laborer
Jean Bardet,has gender,male
Jean Bardet,has occupation,laborer
Hans Scheßlitzer,has gender,male
Hans Scheßlitzer,has occupation,laborer
Yonki Yonka,has gender,male
Yonki Yonka,has occupation,laborer
Stephan Brandl,has gender,male
Stephan Brandl,has occupation,laborer
Patrice Caillault,has gender,male
Patrice Caillault,has occupation,laborer
Hans Conrad Heidegger,has gender,male
Hans Conrad Heidegger,has occupation,laborer
Martin Fauster,has gender,male
Martin Fauster,has occupation,laborer
Domenico Cucci,has gender,male
Domenico Cucci,has occupation,laborer
Pavel Reiser,has gender,male
Pavel Reiser,has occupation,laborer
Eduard Hitzberger,has gender,male
Eduard Hitzberger,has occupation,laborer
Peter Joseph Lenné,has gender,male
Peter Joseph Lenné,has occupation,laborer
Jean Laborey,has gender,male
Jean Laborey,has occupation,laborer
Andre Witting,has gender,male
Andre Witting,has occupation,laborer
Matthias Charbonnier,has gender,male
Matthias Charbonnier,has occupation,laborer
Anthony Bourdain,has gender,male
Anthony Bourdain,has occupation,laborer
Georg Schongauer,has gender,male
Georg Schongauer,has occupation,laborer
Marco di Bartolomeo Rustici,has gender,male
Marco di Bartolomeo Rustici,has occupation,laborer
G. Keith Bryant,has gender,male
G. Keith Bryant,has occupation,laborer
Wulf,has gender,male
Wulf,has occupation,laborer
Andrea Del Duce,has gender,male
Andrea Del Duce,has occupation,laborer
Pius Lotter,has gender,male
Pius Lotter,has occupation,laborer
Q62714219,has gender,male
Q62714219,has occupation,laborer
Mike Turner,has gender,male
Mike Turner,has occupation,laborer
Raymond Belle,has gender,male
Raymond Belle,has occupation,laborer
Rainer Härm,has gender,male
Rainer Härm,has occupation,laborer
Kei Kobayashi,has gender,male
Kei Kobayashi,has occupation,laborer
Tilman Barwasser,has gender,male
Tilman Barwasser,has occupation,laborer
Michael Pintz,has gender,male
Michael Pintz,has occupation,laborer
Johann Hermann Knoop,has gender,male
Johann Hermann Knoop,has occupation,laborer
Jan Lundgren,has gender,male
Jan Lundgren,has occupation,laborer
John Hartley Torrison,has gender,male
John Hartley Torrison,has occupation,laborer
Christian Lieberkühn,has gender,male
Christian Lieberkühn,has occupation,laborer
Zhang Yanchang,has gender,male
Zhang Yanchang,has occupation,laborer
Thomas Thomasz,has gender,male
Thomas Thomasz,has occupation,laborer
Josep Maria Batlle Salvat,has gender,male
Josep Maria Batlle Salvat,has occupation,laborer
George Sandeman,has gender,male
George Sandeman,has occupation,laborer
Q12260054,has gender,male
Q12260054,has occupation,laborer
Damir Dekanić,has gender,male
Damir Dekanić,has occupation,laborer
Max Krause,has gender,male
Max Krause,has occupation,laborer
Hiroshi Nishikawa,has gender,male
Hiroshi Nishikawa,has occupation,laborer
Hans Reinhardt Taravell,has gender,male
Hans Reinhardt Taravell,has occupation,laborer
Joseph Lecocqmartin,has gender,male
Joseph Lecocqmartin,has occupation,laborer
Andrea Briosco,has gender,male
Andrea Briosco,has occupation,laborer
Egyd Pegger,has gender,male
Egyd Pegger,has occupation,laborer
Kiyomi Mikuni,has gender,male
Kiyomi Mikuni,has occupation,laborer
Máel Ísu MacBratáin Uí Echach,has gender,male
Máel Ísu MacBratáin Uí Echach,has occupation,laborer
David Schwestermuller I,has gender,male
David Schwestermuller I,has occupation,laborer
Q120615883,has gender,male
Q120615883,has occupation,laborer
Chan Siu-lung,has gender,male
Chan Siu-lung,has occupation,laborer
Eugène Bron,has gender,male
Eugène Bron,has occupation,laborer
Q120594330,has gender,male
Q120594330,has occupation,laborer
Yoshichika Kodaira,has gender,male
Yoshichika Kodaira,has occupation,laborer
Jean-François Landron,has gender,male
Jean-François Landron,has occupation,laborer
Valter Soomre,has gender,male
Valter Soomre,has occupation,laborer
Joseph Grossauer,has gender,male
Joseph Grossauer,has occupation,laborer
Davide Toledo,has gender,male
Davide Toledo,has occupation,laborer
August Mayer,has gender,male
August Mayer,has occupation,laborer
Nam Sang-ho,has gender,male
Nam Sang-ho,has occupation,laborer
Gary Holmberg,has gender,male
Gary Holmberg,has occupation,laborer
William Price,has gender,male
William Price,has occupation,laborer
Jan Boček,has gender,male
Jan Boček,has occupation,laborer
Avi Konforty,has gender,male
Avi Konforty,has occupation,laborer
Pierre Gauvreau,has gender,male
Pierre Gauvreau,has occupation,laborer
Josef Sommer,has gender,male
Josef Sommer,has occupation,laborer
Geoffrey Mauncell,has gender,male
Geoffrey Mauncell,has occupation,laborer
Alexandro Pape,has gender,male
Alexandro Pape,has occupation,laborer
Q120601198,has gender,male
Q120601198,has occupation,laborer
André Charles Boulle,has gender,male
André Charles Boulle,has occupation,laborer
Axel Karlsson,has gender,male
Axel Karlsson,has occupation,laborer
Walter Schürmann,has gender,male
Walter Schürmann,has occupation,laborer
Ivo Godek,has gender,male
Ivo Godek,has occupation,laborer
Bose Ikard,has gender,male
Bose Ikard,has occupation,laborer
John Ericsson,has gender,male
John Ericsson,has occupation,laborer
Ricardo Acebal del Cueto,has gender,male
Ricardo Acebal del Cueto,has occupation,laborer
Aimé Paquot,has gender,male
Aimé Paquot,has occupation,laborer
Jan Zelicho,has gender,male
Jan Zelicho,has occupation,laborer
René Lalique,has gender,male
René Lalique,has occupation,laborer
Clyde Conover,has gender,male
Clyde Conover,has occupation,laborer
Peter Rennen,has gender,male
Peter Rennen,has occupation,laborer
Wilhelm Leykauf,has gender,male
Wilhelm Leykauf,has occupation,laborer
Eric Chong,has gender,male
Eric Chong,has occupation,laborer
Camille Delcroix,has gender,male
Camille Delcroix,has occupation,laborer
James Riley,has gender,male
James Riley,has occupation,laborer
Mordechai Dikalo,has gender,male
Mordechai Dikalo,has occupation,laborer
August Hummel,has gender,male
August Hummel,has occupation,laborer
Bernard Ravet,has gender,male
Bernard Ravet,has occupation,laborer
John Hull,has gender,male
John Hull,has occupation,laborer
Vincenzo Danti,has gender,male
Vincenzo Danti,has occupation,laborer
Wilhelm Schmit,has gender,male
Wilhelm Schmit,has occupation,laborer
Aleš Kučera,has gender,male
Aleš Kučera,has occupation,laborer
Reinhard Fischer,has gender,male
Reinhard Fischer,has occupation,laborer
Karl Berthold,has gender,male
Karl Berthold,has occupation,laborer
Zoltán Liptai,has gender,male
Zoltán Liptai,has occupation,laborer
David Leong,has gender,male
David Leong,has occupation,laborer
George I. Mott,has gender,male
George I. Mott,has occupation,laborer
Kurt Třeba,has gender,male
Kurt Třeba,has occupation,laborer
Carl Romer,has gender,male
Carl Romer,has occupation,laborer
Henning Jensen,has gender,male
Henning Jensen,has occupation,laborer
Jaime Tohá,has gender,male
Jaime Tohá,has occupation,laborer
Balthasar Jenichen,has gender,male
Balthasar Jenichen,has occupation,laborer
Miguel San Martín,has gender,male
Miguel San Martín,has occupation,laborer
Stéphane Marie,has gender,male
Stéphane Marie,has occupation,laborer
František Korda,has gender,male
František Korda,has occupation,laborer
David Willaume,has gender,male
David Willaume,has occupation,laborer
Georg Friedl,has gender,male
Georg Friedl,has occupation,laborer
Nozomi Hayashi,has gender,male
Nozomi Hayashi,has occupation,laborer
Neill Price,has gender,male
Neill Price,has occupation,laborer
Per Lindberg,has gender,male
Per Lindberg,has occupation,laborer
Marius Sire,has gender,male
Marius Sire,has occupation,laborer
Thomas Millard,has gender,male
Thomas Millard,has occupation,laborer
Krishnamachar Prasad,has gender,male
Krishnamachar Prasad,has occupation,laborer
Matteo Guerinoni,has gender,male
Matteo Guerinoni,has occupation,laborer
Q18246120,has gender,male
Q18246120,has occupation,laborer
Fraser Lake,has gender,male
Fraser Lake,has occupation,laborer
Stanisław Zabłocki,has gender,male
Stanisław Zabłocki,has occupation,laborer
Michael Kempf,has gender,male
Michael Kempf,has occupation,laborer
Kaspar Simler,has gender,male
Kaspar Simler,has occupation,laborer
Elmar Õun,has gender,male
Elmar Õun,has occupation,laborer
Antoine Rozen,has gender,male
Antoine Rozen,has occupation,laborer
Amos Wilnai,has gender,male
Amos Wilnai,has occupation,laborer
Bill Tolley,has gender,male
Bill Tolley,has occupation,laborer
Xabier Arbizu,has gender,male
Xabier Arbizu,has occupation,laborer
Josep Borràs i Anglada,has gender,male
Josep Borràs i Anglada,has occupation,laborer
Thomas Kellermann,has gender,male
Thomas Kellermann,has occupation,laborer
Joan de Gènova,has gender,male
Joan de Gènova,has occupation,laborer
Q61580909,has gender,male
Q61580909,has occupation,laborer
Pál Bíró,has gender,male
Pál Bíró,has occupation,laborer
Lubomír Kučírek,has gender,male
Lubomír Kučírek,has occupation,laborer
Petrus Sigerus,has gender,male
Petrus Sigerus,has occupation,laborer
Carl Henry Winget,has gender,male
Carl Henry Winget,has occupation,laborer
R. K. Krag,has gender,male
R. K. Krag,has occupation,laborer
Max Jubisch,has gender,male
Max Jubisch,has occupation,laborer
Anette Mülbaier,has gender,female
Anette Mülbaier,has occupation,laborer
Liliana Battle,has gender,female
Liliana Battle,has occupation,laborer
Felicita Kalinšek,has gender,female
Felicita Kalinšek,has occupation,laborer
Choumicha Chafaï,has gender,female
Choumicha Chafaï,has occupation,laborer
Françoise Mabille,has gender,female
Françoise Mabille,has occupation,laborer
Marta Cortegano,has gender,female
Marta Cortegano,has occupation,laborer
Nuria Picas Albets,has gender,female
Nuria Picas Albets,has occupation,laborer
Ena May Neill,has gender,female
Ena May Neill,has occupation,laborer
Julie Wolfe,has gender,female
Julie Wolfe,has occupation,laborer
Marie Riet,has gender,female
Marie Riet,has occupation,laborer
Andrea Simmen,has gender,female
Andrea Simmen,has occupation,laborer
Rochelle Martin,has gender,female
Rochelle Martin,has occupation,laborer
Empress Peng,has gender,female
Empress Peng,has occupation,laborer
Valéria Longauerová,has gender,female
Valéria Longauerová,has occupation,laborer
Linnea Vihonen,has gender,female
Linnea Vihonen,has occupation,laborer
Gabriela Pavloňová,has gender,female
Gabriela Pavloňová,has occupation,laborer
Martina Kömpel,has gender,female
Martina Kömpel,has occupation,laborer
"Soamsawali, Princess Suddhanarinatha",has gender,female
"Soamsawali, Princess Suddhanarinatha",has occupation,laborer
Q120602707,has gender,female
Q120602707,has occupation,laborer
Alissa Timoshkina,has gender,female
Alissa Timoshkina,has occupation,laborer
Jolanda Wermuth,has gender,female
Jolanda Wermuth,has occupation,laborer
Renee Erickson,has gender,female
Renee Erickson,has occupation,laborer
Rosario Surós Julià,has gender,female
Rosario Surós Julià,has occupation,laborer
Haile Thomas,has gender,female
Haile Thomas,has occupation,laborer
Talita Setyadi,has gender,female
Talita Setyadi,has occupation,laborer
Q131825758,has gender,female
Q131825758,has occupation,laborer
Debra Ponzek,has gender,female
Debra Ponzek,has occupation,laborer
Eric Cantor,has gender,male
Eric Cantor,has occupation,lawyer
José Calvo Sotelo,has gender,male
José Calvo Sotelo,has occupation,lawyer
Andreas Stoch,has gender,male
Andreas Stoch,has occupation,lawyer
Juho Kusti Paasikivi,has gender,male
Juho Kusti Paasikivi,has occupation,lawyer
Michael M. Wood,has gender,male
Michael M. Wood,has occupation,lawyer
Kōjirō Nishimura,has gender,male
Kōjirō Nishimura,has occupation,lawyer
Gordon H. Smith,has gender,male
Gordon H. Smith,has occupation,lawyer
Sotir Tsatsarov,has gender,male
Sotir Tsatsarov,has occupation,lawyer
Fouad Mebazaa,has gender,male
Fouad Mebazaa,has occupation,lawyer
Mamerto Cerezo Abad,has gender,male
Mamerto Cerezo Abad,has occupation,lawyer
John W. Stevenson,has gender,male
John W. Stevenson,has occupation,lawyer
Aristóbulo del Valle,has gender,male
Aristóbulo del Valle,has occupation,lawyer
Eduard Hupertz,has gender,male
Eduard Hupertz,has occupation,lawyer
Karl Koch,has gender,male
Karl Koch,has occupation,lawyer
Horst Arnold,has gender,male
Horst Arnold,has occupation,lawyer
Friedrich Justus Perels,has gender,male
Friedrich Justus Perels,has occupation,lawyer
Francisco de Sá Carneiro,has gender,male
Francisco de Sá Carneiro,has occupation,lawyer
Masaharu Hino,has gender,male
Masaharu Hino,has occupation,lawyer
Jules Van Volxem,has gender,male
Jules Van Volxem,has occupation,lawyer
Ebenezer Storry Hay,has gender,male
Ebenezer Storry Hay,has occupation,lawyer
Hans Georg Rupp,has gender,male
Hans Georg Rupp,has occupation,lawyer
Antonio Amorth,has gender,male
Antonio Amorth,has occupation,lawyer
Edward Charles Rigby,has gender,male
Edward Charles Rigby,has occupation,lawyer
Kichiemon Ishikawa,has gender,male
Kichiemon Ishikawa,has occupation,lawyer
Adolph Olson Eberhart,has gender,male
Adolph Olson Eberhart,has occupation,lawyer
Clement Taylor Smythe,has gender,male
Clement Taylor Smythe,has occupation,lawyer
Manuel Portela Valladares,has gender,male
Manuel Portela Valladares,has occupation,lawyer
Christopher P. Rodgers,has gender,male
Christopher P. Rodgers,has occupation,lawyer
J. W. Harris,has gender,male
J. W. Harris,has occupation,lawyer
Henry A. Cooper,has gender,male
Henry A. Cooper,has occupation,lawyer
William Barton Wade Dent,has gender,male
William Barton Wade Dent,has occupation,lawyer
Spencer Batiste,has gender,male
Spencer Batiste,has occupation,lawyer
Denis Oswald,has gender,male
Denis Oswald,has occupation,lawyer
Hiroshi Suekawa,has gender,male
Hiroshi Suekawa,has occupation,lawyer
Islam Dashkin,has gender,male
Islam Dashkin,has occupation,lawyer
Edward Butler,has gender,male
Edward Butler,has occupation,lawyer
Kingo Kobayakawa,has gender,male
Kingo Kobayakawa,has occupation,lawyer
Ernst Heinrichsohn,has gender,male
Ernst Heinrichsohn,has occupation,lawyer
David Jennings,has gender,male
David Jennings,has occupation,lawyer
"Ivor Richard, Baron Richard",has gender,male
"Ivor Richard, Baron Richard",has occupation,lawyer
Benigno Ferreira,has gender,male
Benigno Ferreira,has occupation,lawyer
Walter Oswald (Ossie) Burt,has gender,male
Walter Oswald (Ossie) Burt,has occupation,lawyer
Schafig Aujessowitsch Pschichatschew,has gender,male
Schafig Aujessowitsch Pschichatschew,has occupation,lawyer
José Ramón Noreña Salto,has gender,male
José Ramón Noreña Salto,has occupation,lawyer
Setsuo Yoshihara,has gender,male
Setsuo Yoshihara,has occupation,lawyer
Thomas M. Norwood,has gender,male
Thomas M. Norwood,has occupation,lawyer
Georges Brunschvig,has gender,male
Georges Brunschvig,has occupation,lawyer
Richard Bedford Bennett,has gender,male
Richard Bedford Bennett,has occupation,lawyer
Heinrich Brunner,has gender,male
Heinrich Brunner,has occupation,lawyer
Victor Robinson,has gender,male
Victor Robinson,has occupation,lawyer
Antonio José Leocadio Ramón de La Trinidad y María Guzmán Blanco,has gender,male
Antonio José Leocadio Ramón de La Trinidad y María Guzmán Blanco,has occupation,lawyer
Arthur Zarden,has gender,male
Arthur Zarden,has occupation,lawyer
Leo Clements,has gender,male
Leo Clements,has occupation,lawyer
Kurt Haertel,has gender,male
Kurt Haertel,has occupation,lawyer
Francesco Saverio Pavone,has gender,male
Francesco Saverio Pavone,has occupation,lawyer
James Rector,has gender,male
James Rector,has occupation,lawyer
João de Carvalho Sá,has gender,male
João de Carvalho Sá,has occupation,lawyer
Jan Błeszyński,has gender,male
Jan Błeszyński,has occupation,lawyer
Kitamura Masashi,has gender,male
Kitamura Masashi,has occupation,lawyer
Ármin Grünhut,has gender,male
